Node,Score,Rank
18,0.213247173,1.0
232,0.095315024,2.0
29,0.090468498,3.0
39,0.088852989,4.0
17,0.082390953,5.0
76,0.075928918,6.0
28,0.075928918,6.0
23,0.075928918,6.0
16,0.069466882,7.0
147,0.059773829,8.0
126,0.056542811,9.0
201,0.053311793,10.0
37,0.051696284,11.0
103,0.050080775,12.0
33,0.050080775,12.0
32,0.050080775,12.0
26,0.048465267,13.0
168,0.048465267,13.0
27,0.046849758,14.0
290,0.046849758,14.0
63,0.045234249,15.0
5,0.04361874,16.0
89,0.042003231,17.0
167,0.042003231,17.0
241,0.042003231,17.0
240,0.040387722,18.0
157,0.040387722,18.0
22,0.038772213,19.0
24,0.037156704,20.0
47,0.037156704,20.0
130,0.037156704,20.0
401,0.035541195,21.0
404,0.035541195,21.0
85,0.035541195,21.0
15,0.035541195,21.0
19,0.035541195,21.0
253,0.035541195,21.0
20,0.035541195,21.0
35,0.033925687,22.0
215,0.033925687,22.0
43,0.032310178,23.0
145,0.030694669,24.0
7,0.027463651,25.0
109,0.027463651,25.0
194,0.027463651,25.0
45,0.027463651,25.0
88,0.025848142,26.0
162,0.025848142,26.0
407,0.025848142,26.0
41,0.025848142,26.0
346,0.025848142,26.0
3,0.024232633,27.0
107,0.024232633,27.0
150,0.024232633,27.0
46,0.024232633,27.0
463,0.024232633,27.0
198,0.024232633,27.0
197,0.024232633,27.0
196,0.024232633,27.0
102,0.024232633,27.0
143,0.022617124,28.0
14,0.022617124,28.0
322,0.022617124,28.0
90,0.022617124,28.0
165,0.022617124,28.0
123,0.022617124,28.0
170,0.022617124,28.0
445,0.021001616,29.0
398,0.021001616,29.0
405,0.021001616,29.0
191,0.021001616,29.0
92,0.021001616,29.0
69,0.021001616,29.0
34,0.021001616,29.0
402,0.021001616,29.0
226,0.021001616,29.0
44,0.021001616,29.0
255,0.019386107,30.0
139,0.019386107,30.0
82,0.019386107,30.0
373,0.019386107,30.0
399,0.019386107,30.0
12,0.019386107,30.0
312,0.019386107,30.0
209,0.019386107,30.0
418,0.019386107,30.0
406,0.019386107,30.0
397,0.019386107,30.0
521,0.019386107,30.0
70,0.019386107,30.0
400,0.019386107,30.0
403,0.017770598,31.0
51,0.017770598,31.0
451,0.017770598,31.0
121,0.017770598,31.0
156,0.017770598,31.0
125,0.017770598,31.0
182,0.017770598,31.0
75,0.017770598,31.0
78,0.017770598,31.0
8,0.016155089,32.0
132,0.016155089,32.0
304,0.016155089,32.0
217,0.016155089,32.0
140,0.016155089,32.0
142,0.016155089,32.0
216,0.016155089,32.0
128,0.016155089,32.0
421,0.016155089,32.0
146,0.016155089,32.0
30,0.016155089,32.0
31,0.016155089,32.0
178,0.016155089,32.0
187,0.016155089,32.0
231,0.016155089,32.0
474,0.016155089,32.0
64,0.016155089,32.0
372,0.016155089,32.0
244,0.016155089,32.0
176,0.016155089,32.0
409,0.01453958,33.0
152,0.01453958,33.0
206,0.01453958,33.0
134,0.01453958,33.0
218,0.01453958,33.0
248,0.01453958,33.0
444,0.01453958,33.0
184,0.01453958,33.0
131,0.01453958,33.0
368,0.01453958,33.0
544,0.01453958,33.0
520,0.01453958,33.0
347,0.01453958,33.0
261,0.01453958,33.0
473,0.01453958,33.0
116,0.01453958,33.0
105,0.01453958,33.0
2,0.01453958,33.0
6,0.01453958,33.0
448,0.01453958,33.0
428,0.012924071,34.0
349,0.012924071,34.0
543,0.012924071,34.0
238,0.012924071,34.0
287,0.012924071,34.0
195,0.012924071,34.0
542,0.012924071,34.0
154,0.012924071,34.0
56,0.012924071,34.0
282,0.012924071,34.0
416,0.012924071,34.0
336,0.012924071,34.0
175,0.012924071,34.0
183,0.012924071,34.0
277,0.012924071,34.0
67,0.012924071,34.0
155,0.012924071,34.0
94,0.012924071,34.0
52,0.012924071,34.0
213,0.012924071,34.0
40,0.012924071,34.0
49,0.012924071,34.0
245,0.012924071,34.0
202,0.012924071,34.0
337,0.012924071,34.0
547,0.012924071,34.0
546,0.012924071,34.0
98,0.012924071,34.0
408,0.012924071,34.0
545,0.012924071,34.0
412,0.011308562,35.0
62,0.011308562,35.0
288,0.011308562,35.0
548,0.011308562,35.0
38,0.011308562,35.0
180,0.011308562,35.0
549,0.011308562,35.0
324,0.011308562,35.0
228,0.011308562,35.0
129,0.011308562,35.0
179,0.011308562,35.0
429,0.011308562,35.0
446,0.011308562,35.0
136,0.011308562,35.0
252,0.011308562,35.0
118,0.011308562,35.0
452,0.011308562,35.0
114,0.011308562,35.0
365,0.011308562,35.0
100,0.011308562,35.0
354,0.011308562,35.0
309,0.011308562,35.0
95,0.011308562,35.0
177,0.011308562,35.0
