Node,Score,Rank
18,0.025161403,1.0
232,0.014628603,2.0
29,0.008873682,3.0
39,0.008405666,4.0
17,0.007666269,5.0
76,0.007624971,6.0
23,0.007576853,7.0
201,0.007282292,8.0
290,0.007270441,9.0
28,0.007163049,10.0
16,0.006544123,11.0
241,0.006013417,12.0
147,0.005802121,13.0
126,0.005643893,14.0
240,0.005475766,15.0
168,0.005435188,16.0
32,0.005285239,17.0
103,0.005096963,18.0
253,0.005038568,19.0
33,0.0049773,20.0
37,0.004850706,21.0
7,0.004630986,22.0
26,0.00462156,23.0
27,0.004456926,24.0
157,0.004436177,25.0
5,0.004257781,26.0
63,0.004212761,27.0
89,0.004086264,28.0
167,0.004053106,29.0
22,0.00399537,30.0
404,0.003966406,31.0
401,0.003966406,31.0
145,0.003887858,32.0
15,0.003876958,33.0
373,0.003832647,34.0
445,0.003830165,35.0
197,0.003807925,36.0
47,0.003776793,37.0
19,0.003733455,38.0
24,0.003707768,39.0
85,0.003670027,40.0
20,0.003665735,41.0
194,0.003580664,42.0
346,0.003538092,43.0
130,0.003532526,44.0
463,0.00344228,45.0
12,0.003434481,46.0
215,0.003431565,47.0
385,0.003363776,48.0
35,0.003356997,49.0
302,0.0033359,50.0
521,0.003259444,51.0
198,0.0032475,52.0
43,0.003245738,53.0
559,0.003241028,54.0
451,0.003194793,55.0
165,0.003144755,56.0
191,0.003086659,57.0
102,0.00305545,58.0
196,0.003050591,59.0
309,0.003029904,60.0
182,0.003021561,61.0
372,0.003010878,62.0
51,0.002927189,63.0
139,0.002899675,64.0
231,0.002887443,65.0
92,0.002883147,66.0
226,0.002805238,67.0
255,0.002785087,68.0
8,0.002757311,69.0
109,0.002748439,70.0
3,0.00274692,71.0
407,0.002735094,72.0
45,0.002718867,73.0
150,0.002713626,74.0
69,0.002673525,75.0
305,0.002672293,76.0
448,0.002668273,77.0
41,0.002647841,78.0
123,0.002578588,79.0
121,0.002578428,80.0
444,0.002577269,81.0
515,0.002568687,82.0
46,0.002562927,83.0
244,0.002558476,84.0
156,0.002553527,85.0
107,0.002552029,86.0
88,0.002546902,87.0
2,0.002532041,88.0
474,0.002521161,89.0
368,0.002508465,90.0
238,0.002491829,91.0
428,0.002473068,92.0
176,0.002469662,93.0
178,0.00246879,94.0
162,0.00246754,95.0
248,0.002464761,96.0
75,0.002450604,97.0
6,0.002415683,98.0
418,0.002415495,99.0
187,0.002405349,100.0
520,0.002400882,101.0
90,0.002392756,102.0
14,0.00237473,103.0
310,0.002348825,104.0
146,0.002327104,105.0
170,0.002303562,106.0
143,0.002303529,107.0
544,0.002301078,108.0
209,0.002295982,109.0
504,0.002293993,110.0
473,0.002259226,111.0
364,0.002245979,112.0
446,0.002243594,113.0
312,0.002240151,114.0
311,0.002228038,115.0
347,0.002227725,116.0
49,0.002196509,117.0
152,0.002192404,118.0
306,0.002185874,119.0
375,0.0021805,120.0
545,0.002173198,121.0
277,0.002172095,122.0
184,0.002171676,123.0
322,0.002171028,124.0
34,0.002170183,125.0
282,0.00215368,126.0
261,0.002145838,127.0
405,0.002136241,128.0
398,0.002135926,129.0
402,0.002135926,129.0
548,0.00211235,130.0
202,0.002109989,131.0
565,0.002105267,132.0
44,0.002088095,133.0
614,0.002072437,134.0
70,0.002061766,135.0
452,0.002058879,136.0
542,0.002055801,137.0
421,0.002052262,138.0
62,0.0020464,139.0
82,0.00204484,140.0
547,0.002044649,141.0
543,0.002044649,141.0
546,0.002044649,141.0
228,0.002044304,142.0
557,0.002041185,143.0
549,0.002011005,144.0
438,0.00200962,145.0
31,0.001993525,146.0
183,0.001983047,147.0
229,0.001981715,148.0
568,0.001960397,149.0
195,0.001959396,150.0
399,0.001953086,151.0
406,0.001953086,151.0
397,0.001953086,151.0
400,0.001953086,151.0
379,0.001949218,152.0
140,0.001948162,153.0
128,0.001932443,154.0
316,0.001929475,155.0
245,0.00192332,156.0
287,0.001909029,157.0
234,0.001890357,158.0
365,0.001884638,159.0
154,0.001873425,160.0
429,0.00184448,161.0
179,0.001832268,162.0
318,0.001827944,163.0
384,0.001827854,164.0
374,0.001823804,165.0
134,0.001814946,166.0
370,0.001812407,167.0
371,0.001812407,167.0
403,0.001807367,168.0
443,0.001804535,169.0
78,0.001796122,170.0
272,0.001786211,171.0
506,0.001785115,172.0
233,0.00178305,173.0
336,0.001781974,174.0
159,0.001775307,175.0
252,0.001762766,176.0
56,0.001761691,177.0
52,0.001761691,177.0
304,0.001761405,178.0
354,0.001756149,179.0
349,0.001752488,180.0
355,0.001745805,181.0
607,0.001744836,182.0
528,0.001735705,183.0
98,0.001720517,184.0
125,0.001719566,185.0
180,0.00171341,186.0
177,0.00171341,186.0
270,0.001713064,187.0
475,0.001710641,188.0
217,0.00170903,189.0
64,0.001682025,190.0
131,0.001666054,191.0
132,0.001662231,192.0
288,0.001660788,193.0
142,0.001660663,194.0
324,0.001659461,195.0
425,0.001658254,196.0
105,0.001657173,197.0
116,0.001646619,198.0
416,0.001645445,199.0
155,0.001644772,200.0
206,0.001637962,201.0
507,0.001636975,202.0
531,0.001631272,203.0
431,0.001628151,204.0
30,0.001627189,205.0
337,0.001626888,206.0
439,0.001621077,207.0
216,0.001620696,208.0
613,0.001617282,209.0
570,0.001604285,210.0
412,0.001595102,211.0
67,0.001588125,212.0
496,0.001576666,213.0
199,0.001574705,214.0
486,0.001571569,215.0
450,0.00155089,216.0
449,0.001548887,217.0
376,0.001547653,218.0
356,0.001542073,219.0
171,0.001533799,220.0
188,0.001529157,221.0
269,0.001523642,222.0
292,0.001523261,223.0
227,0.001518112,224.0
94,0.001499036,225.0
409,0.001498993,226.0
136,0.001498514,227.0
317,0.001496758,228.0
268,0.001495209,229.0
432,0.001494423,230.0
580,0.001494272,231.0
11,0.001491664,232.0
458,0.001487618,233.0
236,0.001482655,234.0
470,0.001479193,235.0
1,0.001477665,236.0
518,0.001477164,237.0
129,0.001475817,238.0
263,0.001475527,239.0
472,0.001474341,240.0
275,0.001470243,241.0
250,0.001468793,242.0
100,0.001467495,243.0
526,0.001460887,244.0
218,0.001455893,245.0
57,0.001452729,246.0
284,0.001451211,247.0
283,0.001449509,248.0
286,0.001447805,249.0
530,0.001445174,250.0
118,0.00144008,251.0
175,0.001435749,252.0
301,0.00142371,253.0
298,0.00142371,253.0
586,0.001422255,254.0
95,0.001418851,255.0
9,0.001415638,256.0
299,0.001413657,257.0
50,0.001413464,258.0
13,0.001410415,259.0
436,0.001410336,260.0
213,0.001404457,261.0
40,0.001389365,262.0
587,0.001364391,263.0
77,0.001363543,264.0
408,0.001359363,265.0
577,0.001357736,266.0
538,0.001353045,267.0
80,0.001352024,268.0
383,0.001325979,269.0
593,0.001324644,270.0
186,0.001307488,271.0
426,0.001306981,272.0
571,0.001301214,273.0
93,0.001292895,274.0
603,0.001290222,275.0
567,0.00128938,276.0
246,0.001285053,277.0
114,0.001275575,278.0
87,0.001265742,279.0
254,0.001262505,280.0
54,0.001260011,281.0
297,0.001257551,282.0
352,0.001253739,283.0
61,0.001249374,284.0
341,0.001247201,285.0
166,0.001247115,286.0
243,0.001243206,287.0
517,0.001242102,288.0
66,0.001238262,289.0
562,0.001237453,290.0
415,0.001231897,291.0
594,0.001227466,292.0
38,0.001226379,293.0
111,0.001225904,294.0
608,0.001210293,295.0
606,0.001210293,295.0
79,0.001209756,296.0
42,0.001205639,297.0
488,0.001204583,298.0
164,0.001202883,299.0
566,0.001195396,300.0
387,0.001192445,301.0
539,0.001186309,302.0
582,0.001186162,303.0
513,0.001183915,304.0
137,0.001175119,305.0
303,0.00116536,306.0
396,0.001157871,307.0
440,0.001153479,308.0
437,0.001153479,308.0
274,0.001149292,309.0
223,0.001149041,310.0
334,0.001148478,311.0
291,0.001147128,312.0
97,0.001145732,313.0
68,0.001143546,314.0
359,0.001142788,315.0
360,0.001142788,315.0
48,0.001126868,316.0
381,0.001125786,317.0
110,0.001125185,318.0
300,0.001120944,319.0
200,0.001116323,320.0
308,0.001112789,321.0
74,0.001100668,322.0
133,0.001098764,323.0
330,0.00109574,324.0
267,0.001093567,325.0
99,0.001093422,326.0
249,0.001091592,327.0
273,0.001091263,328.0
307,0.001087691,329.0
423,0.001085357,330.0
106,0.001082361,331.0
414,0.001080745,332.0
264,0.00107123,333.0
251,0.001070371,334.0
605,0.001062017,335.0
294,0.001055732,336.0
127,0.001051749,337.0
265,0.001046614,338.0
377,0.001045489,339.0
380,0.001045489,339.0
469,0.001045093,340.0
493,0.001038788,341.0
112,0.001029871,342.0
230,0.001026363,343.0
344,0.001025652,344.0
361,0.001014441,345.0
358,0.00101191,346.0
257,0.001010513,347.0
505,0.001005107,348.0
239,0.00100477,349.0
333,0.001002563,350.0
235,0.001000408,351.0
476,0.000995746,352.0
487,0.00099366,353.0
369,0.000992553,354.0
447,0.000991384,355.0
456,0.00099127,356.0
285,0.000989306,357.0
454,0.000989225,358.0
455,0.000989225,358.0
225,0.000987984,359.0
315,0.000986581,360.0
578,0.000984941,361.0
590,0.000981063,362.0
36,0.000979313,363.0
21,0.000974062,364.0
72,0.000968181,365.0
442,0.000965914,366.0
585,0.000963272,367.0
207,0.000952311,368.0
363,0.000949254,369.0
117,0.000947531,370.0
328,0.000939821,371.0
612,0.000933225,372.0
569,0.000927079,373.0
329,0.000921496,374.0
491,0.000919165,375.0
499,0.000919101,376.0
256,0.000918776,377.0
279,0.000917837,378.0
148,0.000915282,379.0
419,0.000906249,380.0
323,0.000905442,381.0
321,0.000905442,381.0
289,0.000900932,382.0
211,0.000895091,383.0
420,0.000894322,384.0
190,0.000890465,385.0
413,0.000887265,386.0
83,0.000883768,387.0
192,0.000880334,388.0
260,0.000880129,389.0
181,0.000878941,390.0
581,0.000875521,391.0
461,0.000873712,392.0
281,0.000866753,393.0
410,0.000866711,394.0
527,0.0008635,395.0
353,0.000862177,396.0
296,0.00086083,397.0
158,0.000854529,398.0
58,0.000848583,399.0
53,0.000848583,399.0
55,0.000848583,399.0
351,0.000840524,400.0
221,0.000832917,401.0
222,0.000832917,401.0
151,0.000832421,402.0
619,0.000826911,403.0
169,0.000821648,404.0
599,0.000819412,405.0
583,0.000818514,406.0
340,0.000816808,407.0
338,0.000816808,407.0
388,0.000805539,408.0
390,0.000805539,408.0
389,0.000805539,408.0
604,0.000798267,409.0
560,0.000791464,410.0
561,0.000791464,410.0
558,0.000791464,410.0
618,0.000789771,411.0
113,0.000788338,412.0
220,0.000787118,413.0
516,0.000784899,414.0
519,0.000784899,414.0
514,0.000778323,415.0
378,0.000774027,416.0
508,0.000769219,417.0
174,0.000767135,418.0
172,0.000767135,418.0
386,0.000766326,419.0
595,0.000763175,420.0
430,0.00075736,421.0
394,0.00075715,422.0
529,0.000752082,423.0
141,0.000749027,424.0
60,0.000747986,425.0
498,0.000742032,426.0
319,0.000740786,427.0
320,0.000740786,427.0
266,0.000738977,428.0
382,0.000733231,429.0
551,0.000729116,430.0
525,0.000726728,431.0
550,0.000726137,432.0
185,0.000721745,433.0
392,0.000720491,434.0
367,0.000720328,435.0
366,0.000720328,435.0
537,0.0007197,436.0
422,0.000719492,437.0
411,0.000719492,437.0
465,0.000710464,438.0
464,0.000710464,438.0
466,0.000710464,438.0
467,0.000710464,438.0
25,0.000709125,439.0
497,0.000703798,440.0
535,0.000703298,441.0
536,0.000703298,441.0
342,0.000696981,442.0
163,0.000690734,443.0
345,0.000690552,444.0
597,0.000690296,445.0
348,0.000686476,446.0
271,0.000685456,447.0
609,0.000683485,448.0
262,0.00068345,449.0
280,0.00068345,449.0
205,0.000682489,450.0
335,0.000681281,451.0
332,0.000681047,452.0
189,0.000674351,453.0
258,0.000670162,454.0
219,0.000666894,455.0
278,0.000665774,456.0
573,0.000662295,457.0
224,0.000661809,458.0
478,0.000654413,459.0
601,0.000652384,460.0
295,0.000649271,461.0
276,0.000649271,461.0
214,0.000648922,462.0
563,0.000644898,463.0
524,0.00064116,464.0
522,0.00064116,464.0
523,0.00064116,464.0
533,0.00064002,465.0
325,0.00063669,466.0
494,0.000634163,467.0
620,0.000632482,468.0
512,0.000631746,469.0
589,0.000628841,470.0
588,0.000628841,470.0
434,0.000624969,471.0
357,0.000624139,472.0
391,0.000618898,473.0
119,0.000618179,474.0
471,0.000617451,475.0
572,0.000612396,476.0
313,0.000609618,477.0
314,0.000609618,477.0
149,0.000601658,478.0
579,0.000600026,479.0
617,0.000595227,480.0
91,0.000593201,481.0
84,0.000591432,482.0
4,0.000581913,483.0
153,0.000578691,484.0
122,0.000578623,485.0
584,0.000570738,486.0
424,0.000570631,487.0
489,0.000566166,488.0
86,0.000561213,489.0
596,0.000561045,490.0
468,0.000558034,491.0
120,0.00055785,492.0
212,0.000554585,493.0
511,0.000550717,494.0
108,0.00054878,495.0
115,0.000548478,496.0
417,0.000548399,497.0
144,0.000548049,498.0
73,0.000545613,499.0
138,0.000543613,500.0
435,0.000542667,501.0
59,0.000540892,502.0
101,0.000533229,503.0
598,0.000531898,504.0
441,0.000526723,505.0
427,0.000523766,506.0
237,0.000522743,507.0
503,0.000522585,508.0
326,0.000520407,509.0
615,0.000519389,510.0
576,0.000518368,511.0
457,0.000514371,512.0
541,0.000508186,513.0
602,0.000506637,514.0
592,0.000504691,515.0
591,0.000504691,515.0
485,0.000500886,516.0
552,0.000498438,517.0
453,0.00049236,518.0
575,0.000489276,519.0
616,0.000487934,520.0
534,0.000487512,521.0
600,0.000486105,522.0
540,0.000485266,523.0
10,0.000481113,524.0
459,0.00047888,525.0
460,0.00047888,525.0
203,0.000475441,526.0
204,0.000475441,526.0
462,0.000474712,527.0
574,0.00046529,528.0
492,0.000457733,529.0
510,0.000456213,530.0
483,0.0004553,531.0
610,0.000455219,532.0
482,0.00045503,533.0
480,0.00045503,533.0
479,0.00045503,533.0
481,0.00045503,533.0
433,0.000453595,534.0
293,0.00045268,535.0
259,0.00045268,535.0
242,0.00045268,535.0
247,0.00045268,535.0
556,0.000450129,536.0
611,0.000448983,537.0
509,0.00044733,538.0
208,0.00044638,539.0
173,0.000441142,540.0
484,0.000440975,541.0
477,0.000439258,542.0
532,0.000432972,543.0
350,0.000429466,544.0
362,0.000429466,544.0
490,0.000420969,545.0
500,0.000416761,546.0
193,0.000415872,547.0
210,0.000415045,548.0
96,0.000403901,549.0
71,0.000403901,549.0
81,0.000403901,549.0
104,0.000403901,549.0
161,0.000403901,549.0
124,0.000403901,549.0
135,0.000403901,549.0
65,0.000403901,549.0
160,0.000403901,549.0
495,0.000395884,550.0
339,0.000392753,551.0
502,0.000386146,552.0
501,0.000386146,552.0
553,0.000383647,553.0
554,0.000383405,554.0
564,0.000382567,555.0
343,0.000381647,556.0
331,0.000379842,557.0
393,0.000379805,558.0
395,0.000378979,559.0
555,0.000378929,560.0
327,0.000375188,561.0
