Node,Score,Rank
18,0.000535332,1.0
23,0.000489237,2.0
76,0.000481696,3.0
17,0.000481464,4.0
28,0.00047619,5.0
33,0.000472367,6.0
126,0.000470367,7.0
29,0.000469925,8.0
39,0.00046729,9.0
157,0.000465983,10.0
69,0.000465333,11.0
37,0.000464468,12.0
26,0.000464253,13.0
147,0.000462963,14.0
27,0.000461042,15.0
156,0.000460405,16.0
89,0.000460193,17.0
15,0.00045977,18.0
20,0.000458295,19.0
98,0.000458085,20.0
47,0.000454545,21.0
19,0.000453515,22.0
16,0.000452899,23.0
162,0.000451671,24.0
103,0.000451264,25.0
22,0.00044964,26.0
145,0.000449035,27.0
63,0.000447828,28.0
34,0.000445831,29.0
201,0.000443066,30.0
155,0.000441891,31.0
3,0.000441891,31.0
167,0.000441891,31.0
132,0.000441112,32.0
130,0.000441112,32.0
107,0.000438596,33.0
45,0.000437063,34.0
85,0.000436872,35.0
82,0.000436491,36.0
24,0.0004363,37.0
170,0.00043573,38.0
5,0.00043554,39.0
46,0.000434405,40.0
134,0.000433651,41.0
43,0.000433088,42.0
75,0.000432526,43.0
139,0.000432526,43.0
32,0.000432526,43.0
105,0.000432339,44.0
41,0.000431593,45.0
337,0.000431406,46.0
87,0.000430663,47.0
127,0.000430108,48.0
102,0.000429738,49.0
30,0.000429738,49.0
70,0.000429553,50.0
109,0.000429553,50.0
100,0.000429553,50.0
143,0.000429553,50.0
14,0.000428816,51.0
118,0.000428816,51.0
168,0.000428633,52.0
64,0.000428449,53.0
240,0.000428266,54.0
35,0.000427899,55.0
125,0.000427533,56.0
142,0.000426439,57.0
123,0.000425894,58.0
44,0.000425713,59.0
80,0.000425713,59.0
153,0.000424809,60.0
106,0.000424268,61.0
151,0.000424268,61.0
78,0.000424268,61.0
93,0.000424268,61.0
146,0.000423908,62.0
196,0.00042337,63.0
31,0.000422654,64.0
137,0.000420698,65.0
133,0.000420168,66.0
110,0.000420168,66.0
206,0.00041841,67.0
79,0.000416667,68.0
312,0.000415628,69.0
88,0.000415455,70.0
62,0.00041511,71.0
84,0.000414766,72.0
