Degree Centrality,Betweenness Centrality,Closeness Centrality,Average Spreading Ability
0.0007800312873970789,0.0010902946443661426,0.0005312516278624783,0.0003061112422274617
0.0007800312873970789,0.0018049329861121756,0.0005887663955390524,0.00044865159166162323
0.0,0.0,0.00040595941514801325,0.00013319344127454442
0.0007800312873970789,0.0011552250711607671,0.0005657118501870897,0.000446314864621719
0.0015600625747941577,0.0012533541547215146,0.00047806566722456397,0.0005444574002976991
0.0015600625747941577,0.002971669940665217,0.000697023050216545,0.0006028755762953063
0.0007800312873970789,0.009640526293401803,0.0006041360924403609,0.0005094064946991347
0.00039001577708387165,0.00040898694776681345,0.0006242723409123286,0.0002476930662298545
0.0007800312873970789,0.010009912536886998,0.0006362373581203092,0.00029209087998803595
0.0007800312873970789,0.0012016426435825648,0.0005022753717581916,0.00047902904318037893
0.00039001577708387165,0.010077061712801481,0.0007336963143418193,0.00026171342846928024
0.0,0.0,0.000381421402215386,0.00013085671423464012
0.00039001577708387165,0.0008770516153411925,0.0004660763308759167,0.00034349887486593027
0.0011700467977102862,0.010799410463073691,0.0005686423066374182,0.0007477526527693722
0.0011700467977102862,0.011627816678307366,0.0008793193286535849,0.0006075490303751148
0.0007800312873970789,0.0020132942782275817,0.0004449429976366172,0.0006496101170933921
0.0007800312873970789,0.0006366404542165724,0.000391258494615037,0.00039023341566401604
0.0011700467977102862,0.00019782544184699147,0.0003624403129250833,0.0005631512166169334
0.0007800312873970789,0.00014637336818627356,0.0004508403892482744,0.0005094064946991347
0.00039001577708387165,0.0,0.0003733109688030657,0.00039490686974382464
0.0007800312873970789,0.00065921282423129,0.000547788643515785,0.00036219269118516455
0.00039001577708387165,0.0004640906126630364,0.0005465605269121205,0.00027106033662889744
0.0015600625747941577,0.006962249675044957,0.0008307175260313298,0.0009300173618819064
0.00039001577708387165,0.00032155869995020684,0.0006539295329552807,0.00032013160446688743
0.001950078085107365,0.007579167730575652,0.0005314583405581446,0.0010608740761165467
0.0011700467977102862,0.007189371387040682,0.0004578686209009297,0.0013366078668252525
0.001950078085107365,0.0028349117339576835,0.00035064552970176895,0.0010281598975578868
0.0015600625747941577,0.0005331548422105797,0.000254499807076257,0.0011356493413934839
0.0011700467977102862,0.001283524498715987,0.00028813317861820295,0.0009043133644429594
0.0015600625747941577,0.0006747988013471725,0.0002554360939919222,0.001210424606670421
0.0011700467977102862,0.00019899875919050282,0.00025463356234992356,0.0010001191730790353
0.0007800312873970789,0.0006135822936344385,0.0007457464485421332,0.00032714178558660025
0.0007800312873970789,0.0035166615741731785,0.0008802191368582501,0.0004159374131029632
0.00039001577708387165,0.0005907167034012212,0.00037881925416405695,0.00021965234175100304
0.0007800312873970789,0.0002445712393421914,0.00042822358842831083,0.0004042537779034418
0.00039001577708387165,0.0,0.0002625008043555775,0.00022432579583081161
0.0015600625747941577,0.0001275555089181092,0.00033920337401812067,0.000495386132459709
0.0007800312873970789,0.0007009528401814922,0.00042840598198331045,0.0005888552140558806
0.00039001577708387165,0.00010664739715456656,0.0004213047929086553,0.00029209087998803595
0.0007800312873970789,0.0013593034625377833,0.00048292949535788925,0.0005841817599760719
0.0011700467977102862,0.000890788882189916,0.0005176085899485003,0.0006940079308515734
0.00039001577708387165,0.00148322667217284,0.0005605197136547646,0.00046033522686114465
0.00039001577708387165,0.0016410541351879325,0.0006758045999849122,0.0005491308543775076
0.0011700467977102862,0.0018329052696416815,0.0005741019537170761,0.00042061086718277174
0.00039001577708387165,0.0005114712987111236,0.0006401162610566364,0.0003131214233471745
0.0007800312873970789,0.0012280504457914537,0.0004557042173815999,0.0018623714508037173
0.001950078085107365,0.00026488749844677957,0.0004073091274550111,0.0023320535858244794
0.0031201248828176503,0.00202773408640363,0.0004762174125339002,0.003168601866110214
0.00039001577708387165,0.00010112937498969495,0.00044673045447561426,0.00029676433406784455
0.00039001577708387165,0.0005915349091493599,0.0005166236647515019,0.0007127017471708077
0.0007800312873970789,0.00024014439095857804,0.00046680590509591547,0.0013179140505060183
0.0027301091057337795,0.004768200801367801,0.0005657118501870897,0.002266625228707159
0.0007800312873970789,5.63045671129245e-06,0.00036022727112442013,0.0017992798207263016
0.0007800312873970789,7.472358054056336e-07,0.00042198572884732087,0.000275733790708706
0.0007800312873970789,9.116634730948983e-05,0.0005154563459995039,0.0003528457830255474
0.0007800312873970789,9.116634730948983e-05,0.0005154563459995039,0.0003645294182250689
0.00039001577708387165,7.216525813997658e-05,0.00046753547931591426,0.00033648869374621745
0.0011700467977102862,0.000818170568695961,0.0006606902540606032,0.0005958653951755933
0.0011700467977102862,0.00042093250726671106,0.000603479475642362,0.0005234268569385604
0.0007800312873970789,0.0012367766934610295,0.0007853501691177361,0.0006402632089337749
0.0007800312873970789,0.00034353782060353005,0.0008074805871243672,0.0006122224844549234
0.0011700467977102862,0.006952397161445317,0.0009044410009622112,0.0008155177369265964
0.0015600625747941577,0.006612873114478768,0.0008427068623799771,0.0006916712038116692
0.0015600625747941577,0.0009324154160668673,0.0008239446453556739,0.0009440377241213322
0.0015600625747941577,0.007523398449672862,0.0008253551555143384,0.0006940079308515734
0.001950078085107365,0.008302818469403658,0.0009258175256081765,0.0009767519026799923
0.0,0.0,0.0006651406568025963,0.00022432579583081161
0.00039001577708387165,0.004187835147043401,0.0007584896782514459,0.0001822647091125344
0.0007800312873970789,0.004693943108384884,0.0008049878752060378,0.0003715395993447817
0.0007800312873970789,0.00039518901165585196,0.0007858851902124018,0.0006612937522929135
0.00039001577708387165,0.00035879583452771757,0.0007566657427014487,0.0004369679564621018
0.0015600625747941577,0.00063036349886336,0.000703893207454867,0.0007944871935674579
0.0011700467977102862,0.0007167968580731667,0.0007418797051761395,0.0006753141145323391
0.0007800312873970789,0.0022594808912355475,0.0008116391601783603,0.00048603922430009186
0.0007800312873970789,0.006296187596635659,0.0009245650898638452,0.0007991606476472664
0.00039001577708387165,0.00045447981587942146,0.0008372715344409859,0.00038555996158420744
0.0015600625747941577,0.0010740296079827074,0.0007024218994445363,0.0007033548390111906
0.00039001577708387165,0.006698029713070599,0.0007815807023144088,0.0004112639590231546
0.00039001577708387165,3.7710965880284316e-06,0.0006245033727486616,0.000357519237105356
0.00039001577708387165,0.00010425641716507353,0.0006151405035920098,0.00023834615807023736
0.00039001577708387165,0.00010930689318815161,0.0006231536604416639,0.00021965234175100304
0.00039001577708387165,3.1640460606486046e-05,0.0006023972738826971,0.00033648869374621745
0.0,0.0,0.0005506461425441136,0.00022666252287071586
0.00039001577708387165,9.771146953118418e-05,0.0006180344813313387,0.00027106033662889744
0.00039001577708387165,7.566129164122544e-05,0.0006010840402866993,0.00026872360958899306
0.0007800312873970789,0.0011134021260031893,0.0007205518188115071,0.00046267195390104897
0.0011700467977102862,0.0008986743149906055,0.0006772272697139099,0.0006192326655746363
0.0007800312873970789,0.001607505429872782,0.000786164860330068,0.0006706406604525306
0.0011700467977102862,0.007614615427445802,0.0009105815839805344,0.000836548280285735
0.00039001577708387165,0.0005541375029668578,0.0007220474459625045,0.00045332504574143183
0.0011700467977102862,0.0011310971238034878,0.0006772272697139099,0.0004883759513399961
0.0011700467977102862,0.0017643805164115924,0.0008757444149755907,0.000836548280285735
0.00039001577708387165,0.0006541601658606494,0.0006851431500008973,0.00029910106110774877
0.0011700467977102862,0.0009789419312789857,0.0006155904076943426,0.00030844796926736596
0.00039001577708387165,1.6707354587405964e-05,0.0005611398517417635,0.00023133597695052443
0.0015600625747941577,0.015477809320828088,0.0010010001489790558,0.0007991606476472664
0.0011700467977102862,0.01637746385904987,0.00095896451433679,0.0010515271679569294
0.0007800312873970789,0.0008901803563955839,0.0007207950102181733,0.0003715395993447817
0.0007800312873970789,0.0008745543113784536,0.0007637426126354374,0.0002804072447885146
0.00039001577708387165,8.87875011724444e-06,0.000699467123853541,0.00033648869374621745
0.0,0.0,0.00047695914632423246,0.00013319344127454442
0.0,0.0,0.00047695914632423246,3.0377451518755718e-05
0.00039001577708387165,0.0005648948178659165,0.0005728373584024112,0.0004182741401428675
0.00039001577708387165,7.84150650895112e-05,0.0006072003041643562,0.00013319344127454442
0.0007800312873970789,0.0007958486448875178,0.000589836437728384,0.0007337322905299463
0.0,0.0,0.000793752432218056,0.00017291780095291724
0.0023400935954205723,0.024024712715243104,0.0010789186756749302,0.0016988005580104173
0.00039001577708387165,0.0,0.0009226925160325151,0.000738405744609755
0.0007800312873970789,0.0022318182391782115,0.0007645329847071027,0.00042995777534238894
0.00039001577708387165,0.0021175180474731197,0.000826194165867337,0.00034349887486593027
0.0011700467977102862,0.017359818196271512,0.0008952848445012258,0.000981425356759801
0.00039001577708387165,0.0,0.0006446882595019625,0.00016824434687310867
0.0015600625747941577,0.0012182637517943,0.0008174879135086845,0.0005818450329361676
0.00039001577708387165,0.0,0.0006446882595019625,0.00022666252287071586
0.0007800312873970789,0.00033178884697206395,0.0006781878757702417,0.00039023341566401604
0.00039001577708387165,0.0,0.0006520691186942838,0.0002570399743894717
0.0011700467977102862,0.00816242368601185,0.0010190814300646933,0.0011146187980343451
0.00039001577708387165,0.000223756095584812,0.0005861885666283898,0.0006519468441332963
0.0023400935954205723,0.0013547280399321137,0.0006292212860379875,0.0013856791346632425
0.0015600625747941577,0.008692326219296963,0.0009365422666421594,0.0016029947493743414
0.0015600625747941577,0.014162440093773765,0.0009915886415410708,0.0008505686425251607
0.0011700467977102862,0.0006532604276075751,0.0005154563459995039,0.0008061708287669793
0.0007800312873970789,0.0003029183091858263,0.000596961945943706,0.0006612937522929135
0.0011700467977102862,0.0002622259073595345,0.0005150672397488377,0.0010118028082785567
0.00039001577708387165,0.00011277211194181772,0.0004923531623662075,0.000616895938534732
0.0011700467977102862,0.00281391109065749,0.0007491146495244611,0.0011660267929122397
0.0007800312873970789,0.0002932463193765584,0.0006525311823669498,0.0010865780735554939
0.0007800312873970789,8.898216657502088e-05,0.0001434829299331023,0.0009487111782011408
0.0015600625747941577,0.0002193027098548384,0.0001860414260997005,0.002161472511911466
0.0011700467977102862,0.00014578954656634918,0.00020683429136966714,0.0010118028082785567
0.0007800312873970789,0.00010747092783075777,0.00020446317515467088,0.0007220486553304249
0.0015600625747941577,0.00015069659870761866,0.00026019048599224795,0.0023904717618220867
0.0007800312873970789,4.8769444742970194e-05,0.00025625078520425423,0.0019535038053599845
0.0023400935954205723,0.00022175889838949942,0.00025977706060091517,0.0018460143615243872
0.001950078085107365,0.0003525240295147528,0.00026387483580324203,0.0034139582053001644
0.0015600625747941577,0.0009036490199063129,0.0002819196381778795,0.0008085075558068836
0.0007800312873970789,9.124395158881294e-06,0.0001690180276330613,0.0009393642700415236
0.0007800312873970789,2.681083815673464e-05,0.0001763137698330496,0.000869262458844395
0.00039001577708387165,0.0,0.00019677832670401653,0.0003388254207861218
0.0015600625747941577,0.002418756560093126,0.0006779446843635756,0.001598321295294533
0.0027301091057337795,0.015728285119735425,0.000837551204558652,0.0024862775704581623
0.0015600625747941577,0.0005399477918214733,0.0005382676999448004,0.0017034740120902257
0.0007800312873970789,0.00023353179055025068,0.0005360546581441371,0.0009884355378795137
0.0007800312873970789,1.1177460451794272e-05,0.0005370639024818022,0.0012898733260271668
0.0015600625747941577,0.0009252499833740034,0.0005531023757514431,0.0019207896268013244
0.0011700467977102862,0.004553630730437037,0.0008290273457549989,0.00160766820345415
0.0015600625747941577,0.0036192538203809795,0.0007498928620257931,0.0018576979967239089
0.0007800312873970789,0.0033143868494096306,0.0006861037560572291,0.0013623118642641999
0.0015600625747941577,0.006462044352802763,0.0006861037560572291,0.0019628507135196014
0.0007800312873970789,0.002515261453303946,0.0006844257353512316,0.0016614129253719487
0.0011700467977102862,0.006051659218599595,0.0008814107747509148,0.001177710428111761
0.0015600625747941577,0.00032016321962483133,0.0004287464499526433,0.0011964042444309953
0.001950078085107365,0.0012210599500792011,0.0005995640939950349,0.0015305562111373083
0.0011700467977102862,1.7109604890128994e-06,0.00047103743557190867,0.001413719859142094
0.0015600625747941577,4.309761072189243e-05,0.00047176700979190746,0.0010772311653958768
0.0015600625747941577,0.00045453402539287436,0.0004741746047179036,0.0011426595225131966
0.0007800312873970789,2.811666764424198e-05,0.0005463659737867874,0.0010351700786775993
0.0015600625747941577,0.0002430974563862728,0.0004401521269252916,0.0018156369100056316
0.0015600625747941577,0.0008157064364161724,0.0004431677003679534,0.0013015569612266885
0.0007800312873970789,0.00011149264521286558,0.0004299624069859747,0.0010655475301963552
0.00039001577708387165,0.0,0.0007923905603407248,0.0008061708287669793
0.0023400935954205723,0.0072421321708876895,0.0009670992668897768,0.0016614129253719487
0.0007800312873970789,0.0018114637921338597,0.0006026039865783634,0.001030496624597791
0.0011700467977102862,0.0008534957049269998,0.0005514608337564456,0.0012875365989872625
0.0007800312873970789,0.002546042156264703,0.0005504394298484473,0.0011473329765930053
0.0007800312873970789,0.003079083865577642,0.0005516675464521122,0.0016450558360926186
0.0011700467977102862,0.007987817200115398,0.001012563900366037,0.0014557809458603712
0.00039001577708387165,0.0,0.0008194456043323478,0.0007500893798092764
0.00039001577708387165,0.0002569570219923998,0.0008583562293989518,0.0006542835711732005
0.00039001577708387165,0.0003081064476931479,0.0009001486726345514,0.0006706406604525306
0.0007800312873970789,1.4433173839458818e-05,0.00036753517289474176,0.000885619548123725
0.0007800312873970789,3.7198550672605455e-05,0.0003338653226417959,0.0009066500914828637
0.0011700467977102862,0.0002967385119460972,0.00043136075757430574,0.0013389445938651568
0.0015600625747941577,6.676918555689839e-05,0.0004763998060888998,0.0013529649561045826
0.0007800312873970789,8.770592972046125e-06,0.0003329533548667974,0.0014791482162594142
0.0015600625747941577,5.6415343075197836e-05,0.00036674480082307643,0.0028461335346034226
0.0023400935954205723,0.000462771339914544,0.00044673045447561426,0.0029349291621197852
0.0007800312873970789,3.930320666189632e-05,0.00033951952284678685,0.001257159147468507
0.0015600625747941577,0.0003775204639080113,0.00034521020176277764,0.0015305562111373083
0.0015600625747941577,0.0015247040207704177,0.00044209765817862176,0.0019535038053599845
0.0015600625747941577,8.96884615401537e-05,0.0002629142297469101,0.0019558405323998893
0.0007800312873970789,4.258598115933607e-05,0.00034382401074477996,0.0018997590834421857
0.0007800312873970789,5.4936060603421685e-05,0.000336151321864459,0.0010982617087550153
0.0007800312873970789,3.9859094233020515e-05,0.00036466551429607965,0.0006706406604525306
0.0011700467977102862,7.628195128800513e-05,0.0003736392772020653,0.0026989197310894526
0.0023400935954205723,0.0006000235428163289,0.00037508626607172965,0.003290111672185237
0.0007800312873970789,0.0005778695724762968,0.00036786348129374126,0.0006519468441332963
0.0007800312873970789,0.0015800781221765878,0.0004736152644825709,0.000600538849255402
0.0007800312873970789,0.0006174247093408099,0.0003744418088440639,0.0005023963135794219
0.0011700467977102862,0.00012577392766197326,0.00025086409554659624,0.0016123416575339585
0.001950078085107365,0.0010417395061538116,0.0003442860744174459,0.0015071889407382657
0.0007800312873970789,9.596917053117356e-06,0.00025233540355692715,0.0010889148005953982
0.0007800312873970789,3.579050002526984e-06,0.000253952626411258,0.0011730369740319524
0.0011700467977102862,4.6497446342585564e-05,0.0002589623693885832,0.0016450558360926186
0.0015600625747941577,0.00205924657414905,0.00044690068846028067,0.0016567394712921403
0.0007800312873970789,0.00021869907251904637,0.0002453922888966049,0.0007313955634900421
0.0015600625747941577,0.0004270642055661623,0.00033767126815612323,0.00239280848886199
0.0015600625747941577,0.00020959458036993523,0.0003435200214864471,0.0027526644530072512
0.0011700467977102862,0.0002996278528249665,0.00035267617794743235,0.0013529649561045826
0.0027301091057337795,0.0005408420305586901,0.00035064552970176895,0.0030073677003568185
0.0015600625747941577,0.0012357530851603068,0.00044298530681295364,0.0019535038053599845
