Node,Relative Closeness
1,0.17612275985820464
2,0.17612275985820464
3,0.19208367736895307
4,0.3913867776973011
5,0.2122310045454815
6,0.5946254349910497
7,0.16549311802454697
8,0.16549311802454697
9,0.1744602383862624
10,0.1744602383862624
11,0.22444383544638008
12,0.12749396761256138
13,0.16549311802454697
14,0.16549311802454697
15,0.08481125182853157
16,0.1634032676178749
17,0.16549311802454697
18,0.16549311802454697
19,0.15926273574650107
20,0.15973372734906566
21,0.1634032676178749
22,0.15926273574650107
23,0.4569421976523849
24,0.6949124693700665
25,0.6757520420339039
26,0.8606762068927245
27,0.5599207640585632
28,0.6815547185347015
29,0.647512045034303
30,0.4084016560723402
31,0.11726294289050694
32,0.05689078444155139
33,0.18686601390863997
34,0.1417146286694539
35,0.1843386825771024
36,0.2013195835733423
37,0.11734150525421966
38,0.3087278929816418
39,0.18047554660408394
40,0.18909792869103675
41,0.22372725399828883
42,0.21016650409339097
43,0.2242061706604984
44,0.23243901852438387
45,0.21587216410512572
46,0.21261802209075323
47,0.23503776731404716
48,0.2982932031490626
49,0.20638058669702197
50,0.5306832769741394
51,0.6101305534049625
52,0.4391824114260606
53,0.5917400792969145
54,0.30700781201643845
55,0.6549247928479004
56,0.5853235186237324
57,0.7410034719246046
58,0.7052719558900711
59,0.35877964386017297
60,0.5381540845032152
61,0.6383537965937454
62,0.5717155037799319
63,0.7737116524498466
64,0.4010826212098923
65,0.37391003335878475
66,0.42483371818691734
67,0.6043109750436759
68,0.7211372732689549
69,0.5589635038604663
70,0.3445652793944671
71,0.41954589155502003
72,0.41948886200454055
73,0.7890019764868421
74,0.6294488757775732
75,0.8276043727215117
76,0.5239833303158914
77,0.6403736624892714
78,0.5888545623537103
79,0.24230726934191357
80,0.15749806697585766
81,0.15749806697585766
82,0.15735693590217154
83,0.15735693590217154
84,0.04042185256055424
85,0.04042185256055424
86,0.1580032436970341
87,0.04042185256055424
88,0.1580032436970341
89,0.1580032436970341
90,0.04042185256055424
91,0.1814149155951585
92,0.1745074694509654
93,0.1632084630807378
94,0.20255961394999253
95,0.18818506301492913
96,0.20289129434959935
97,0.21632426839644556
98,0.13442022478300017
99,0.13442022478300017
100,0.23896540433344962
101,0.25227310931789854
102,0.24752096655153177
103,0.13442022478300017
104,0.22822654323014827
105,0.25227310931789854
106,0.24990684137776914
107,0.2521434846983799
108,0.24085959751449074
109,0.22834813227917228
110,0.22834813227917228
111,0.276760497265993
112,0.2902144505875005
113,0.42354312764920377
114,0.3013565389097672
115,0.26601183874355105
116,0.49276344085086843
117,0.27060196051683183
118,0.30696325149547765
119,0.36259004270379463
120,0.24869839562824628
121,0.5805489083242055
122,0.31048017018172247
123,0.5075521303727157
124,0.4416755192568946
125,0.6393064674147201
126,0.5639223881850993
127,0.609109858439982
128,0.5532034568570318
129,0.3947564932268722
130,0.6151004582324955
131,0.40600921386543803
132,0.3377729033413279
133,0.5317104214422838
134,0.41389293898883234
135,0.6260177915466956
136,0.5690179561505556
137,0.49573803742165
138,0.5273754995897242
139,0.2143213519908153
140,0.2196917406572166
141,0.3944018662249193
142,0.40778123270026284
143,0.2571318077846163
144,0.3385718183204781
145,0.3507717828177238
146,0.2854089369051828
147,0.2817992831727573
148,0.28736959103065113
149,0.29081878697969304
150,0.23462887830704945
151,0.3981393931893439
152,0.4190919150179142
153,0.5315795439129305
154,0.4236758281557782
155,0.48158545355423793
156,0.2162205800296221
157,0.24420074127483907
158,0.22106987628385405
159,0.2744430508358134
160,0.2295794029562003
161,0.22417439388195345
162,0.2961151518037133
163,0.25539687269615535
164,0.15889587515330825
165,0.24174690258880416
166,0.26622640301125156
167,0.22574620268919277
168,0.255889427203036
169,0.20962559255099808
170,0.15889587515330825
171,0.25121925014882185
172,0.26400574858918874
173,0.2657122887174717
174,0.2101904950910235
175,0.26493769401321965
176,0.25640408546131216
177,0.3270668941341793
178,0.23904680397834455
179,0.24903956224183513
180,0.22069887188546414
181,0.18185863782244904
182,0.2466299597269089
183,0.2204375665754493
184,0.23073016180614034
185,0.2864237543292744
186,0.2594839135782145
187,0.28989215769919346
188,0.2420795783965834
189,0.2625374586092841
190,0.2922110403231364
191,0.3219309838029428
192,0.2607868569219681
193,0.3442084337717302
194,0.3825616386117645
195,0.32322438444896184
196,0.34066607639077584
197,0.24913908516012775
198,0.29663979901199494
199,0.28649551735363205
200,0.3453232165618925
201,0.35585411885071394
202,0.3064844569784276
203,0.3515341506424957
204,0.35169844469234457
205,0.4105371740547796
206,0.3586050520258707
207,0.3876462810528474
208,0.39915515881006397
209,0.21407568196967472
210,0.21872544253488485
211,0.21973763273919644
212,0.1767511624031055
213,0.17164597122617103
214,0.31147490123603755
215,0.18596985104711197
216,0.1819147011308552
217,0.1248446527877636
218,0.1248446527877636
219,0.1248446527877636
220,0.1248446527877636
221,0.18892587434979308
222,0.18892587434979308
223,0.19625646159590526
224,0.22520128358449104
225,0.1873957900702617
226,0.1873957900702617
227,0.25324521516952864
228,0.2595383899727868
229,0.22451876264324774
230,0.12432150630881345
231,0.20446376067072294
232,0.19563762750524866
233,0.19466292121874915
234,0.19466292121874915
235,0.19432466554261046
236,0.19563762750524866
237,0.12149494994479301
238,0.17890224217193365
239,0.12163164957693266
240,0.06932464245059522
241,0.1947593430662829
242,0.13393807221232548
243,0.2529051189318502
244,0.24179070601860225
245,0.1559154756268149
