Starting Node,Average Spreading Ability
1,1.24
2,1.4
3,1.4
4,1.39
5,1.33
6,1.86
7,2.2
8,1.62
9,1.3
10,2.62
11,1.48
12,1.92
13,1.81
14,1.71
15,1.81
16,2.61
17,2.28
18,1.87
19,1.29
20,2.52
21,2.86
22,2.66
23,1.92
24,1.7
25,2.11
26,1.73
27,1.92
28,2.17
29,1.61
30,2.27
31,1.67
32,2.47
33,1.45
34,2.5
35,1.86
36,1.64
37,1.99
38,2.55
39,1.59
40,1.93
41,2.73
42,2.52
43,2.29
44,2.53
45,1.73
46,2.3
47,2.4
48,2.62
49,2.39
50,2.73
51,2.43
52,2.91
53,2.71
54,2.58
55,2.65
56,3.03
57,2.55
58,2.78
59,2.21
60,2.67
61,3.12
62,2.6
63,2.99
64,1.95
65,1.87
66,2.06
67,1.43
68,2.02
69,1.44
70,1.55
71,1.51
72,1.66
73,1.53
74,1.46
75,1.51
76,1.34
77,1.51
78,1.53
79,1.21
80,1.56
81,1.53
82,1.43
83,1.42
84,2.4
85,1.48
86,1.25
87,1.26
88,1.39
89,1.38
90,1.54
91,1.56
92,1.51
93,1.7
94,1.3
95,1.55
96,1.82
97,1.73
98,1.58
99,2.09
100,1.43
101,1.41
102,2.62
103,1.61
104,2.27
105,1.88
106,2.23
107,2.77
108,1.68
109,1.61
110,2.13
111,2.04
112,2.63
113,2.68
114,2.6
115,2.51
116,1.37
117,1.32
118,1.21
119,1.68
120,1.28
121,1.5
122,1.22
123,1.53
124,1.61
125,1.35
126,1.66
127,2.15
128,2.51
129,1.66
130,1.6
131,1.3
132,1.33
133,1.84
134,2.17
135,2.11
136,1.66
137,1.83
138,1.67
139,1.58
140,1.56
141,2.16
142,1.81
143,1.58
144,1.55
145,1.26
146,1.18
147,1.49
148,2.86
149,1.57
150,1.74
151,2.0
152,1.36
153,1.67
154,2.24
155,1.7
156,1.45
157,1.55
158,1.86
159,1.81
160,1.38
161,1.88
162,1.62
163,1.28
164,2.26
165,1.23
166,1.3
167,2.5
168,1.97
169,1.52
170,1.59
171,1.61
172,1.55
173,1.59
174,1.6
175,1.53
176,1.62
177,1.94
178,1.64
179,1.77
180,1.57
181,2.58
182,1.62
183,2.05
184,1.69
185,2.47
186,1.41
187,1.41
188,1.99
189,1.56
190,1.44
191,1.38
192,1.61
193,1.74
194,1.82
195,1.7
196,1.68
197,1.58
198,1.47
199,1.77
200,1.69
201,1.42
202,1.34
203,1.44
204,1.46
205,1.52
206,1.46
207,1.43
208,1.43
209,1.81
210,1.38
211,1.35
212,1.44
213,1.46
214,1.62
215,1.57
216,1.35
217,1.52
218,1.68
219,1.54
220,2.5
221,1.73
222,1.6
223,1.74
224,1.38
225,1.63
226,1.26
227,1.34
228,1.53
229,1.53
230,1.49
