Starting Node,Average Spreading Ability
1,1.85
2,1.98
3,1.5
4,2.34
5,2.14
6,1.74
7,3.11
8,1.94
9,2.23
10,1.67
11,1.96
12,2.3
13,2.5
14,1.99
15,2.89
16,2.01
17,2.38
18,2.18
19,1.96
20,2.37
21,2.78
22,1.48
23,1.7
24,1.82
25,2.25
26,1.7
27,2.3
28,1.82
29,2.04
30,2.36
31,2.15
32,1.71
33,1.97
34,1.11
35,1.35
36,1.44
37,1.2
38,2.53
39,1.55
40,1.49
41,1.61
42,2.1
43,2.14
44,1.44
45,1.21
46,1.92
47,1.36
48,1.3
49,2.47
50,1.11
51,1.13
52,2.18
53,1.54
54,1.34
55,1.48
56,1.16
57,1.08
58,1.09
59,1.08
60,1.16
61,1.39
62,1.32
