Starting Node,Average Spreading Ability
186,8.06
1,1.31
2,1.24
3,1.41
5,1.44
13,1.16
24,1.39
25,1.33
26,1.45
27,1.16
28,1.41
29,1.37
31,1.33
32,1.45
34,1.08
40,1.15
41,1.2
42,1.34
43,1.59
45,1.27
46,1.52
47,1.27
48,1.68
50,1.16
51,1.24
52,1.4
57,1.53
61,1.66
64,1.23
66,1.33
67,1.59
69,1.07
70,1.48
71,1.37
72,1.08
75,1.25
76,1.44
79,1.32
80,1.33
81,1.39
82,1.43
83,1.71
84,1.41
85,1.95
88,1.35
89,2.59
91,1.26
92,1.92
94,1.13
95,1.48
97,1.21
98,1.35
100,1.62
111,1.5
112,1.25
113,1.18
115,1.36
116,1.45
117,1.55
118,1.3
125,1.78
127,1.52
128,2.12
129,1.32
130,1.52
132,1.28
135,2.02
136,1.64
137,1.35
140,1.19
141,1.14
144,1.39
145,4.91
146,3.0
147,5.24
148,1.17
149,1.47
153,4.06
155,3.83
157,1.61
159,1.82
160,1.29
161,1.6
162,1.55
166,1.29
173,2.41
174,2.07
176,2.58
179,1.26
182,1.42
183,1.82
184,1.61
185,1.48
187,1.42
188,2.07
190,1.16
191,1.57
194,1.38
195,1.33
197,1.7
198,2.49
201,1.34
202,1.96
203,1.33
204,1.62
205,4.15
207,1.31
208,2.5
210,1.4
211,1.66
213,1.22
215,1.6
216,1.69
217,1.31
219,1.43
220,2.17
221,1.47
226,1.28
227,4.08
228,3.4
229,3.24
230,2.79
231,3.91
233,2.47
238,2.03
239,1.29
243,1.53
246,2.0
247,1.1
251,1.06
252,1.1
253,1.38
254,1.15
255,1.21
256,1.17
259,1.26
260,1.05
261,1.13
262,1.21
269,1.51
272,1.69
273,1.74
279,1.48
283,1.35
284,1.49
285,1.89
286,1.5
287,1.37
288,1.37
289,1.32
290,1.4
291,1.41
292,1.21
293,1.7
294,1.39
295,2.37
296,1.03
297,1.35
298,2.75
299,1.4
300,1.74
302,1.57
305,1.36
306,1.66
307,1.31
308,1.16
310,1.31
311,2.29
312,1.28
313,1.29
314,1.24
315,1.31
317,1.48
318,1.19
319,1.23
323,1.62
324,1.55
330,1.24
331,1.03
334,1.41
335,1.68
336,1.63
338,1.39
339,1.23
341,1.36
342,1.6
345,1.37
346,1.5
347,1.41
359,1.15
363,1.36
365,1.71
369,1.16
371,1.5
373,1.33
375,1.29
376,2.33
381,1.86
382,1.71
383,1.75
384,1.49
386,1.09
387,1.68
389,1.51
392,1.53
393,1.29
396,1.16
400,1.36
404,1.18
408,5.29
409,1.85
410,1.19
411,1.46
412,1.38
413,1.64
416,1.59
417,1.79
418,1.04
419,1.45
420,1.46
426,3.1
427,2.74
429,1.63
431,1.6
435,2.47
436,1.28
438,1.41
439,1.57
440,1.53
442,1.28
443,1.52
446,1.57
447,1.16
448,1.21
449,1.84
450,1.38
451,1.93
452,1.28
218,1.2
206,1.5
232,1.07
6,1.79
7,1.89
30,1.15
39,1.42
44,1.2
49,1.47
65,1.13
68,1.7
77,1.48
86,1.16
87,1.35
99,1.16
102,1.4
103,1.28
104,1.26
105,1.4
106,1.32
107,1.46
108,1.43
109,1.36
121,1.27
199,1.73
282,1.33
357,1.19
374,1.46
406,1.2
421,1.19
422,1.65
36,1.33
96,1.17
122,1.63
139,1.14
142,1.33
143,1.43
164,1.54
168,1.45
172,1.35
177,1.26
178,1.17
180,1.08
181,1.1
432,1.23
445,1.2
10,1.35
11,1.17
14,1.6
33,1.39
58,1.51
59,1.43
60,1.35
62,1.43
63,1.42
74,1.12
110,1.26
126,1.44
133,1.51
154,2.25
200,1.51
245,1.53
248,1.57
266,1.12
316,1.33
340,1.22
349,1.6
360,1.31
364,1.28
368,1.51
370,1.6
390,1.28
399,1.18
428,1.12
437,1.39
441,1.62
444,1.47
163,1.19
240,1.05
244,1.33
249,1.23
257,1.24
378,1.08
379,1.17
4,1.19
241,1.08
158,1.13
167,1.71
169,1.23
170,1.2
222,1.28
350,1.02
37,1.36
53,1.23
54,1.21
93,1.28
152,1.27
175,1.21
235,1.17
236,1.2
237,1.12
258,1.14
303,1.36
320,1.16
321,1.16
322,1.33
325,1.19
326,1.05
327,1.16
328,1.31
329,1.27
332,1.19
333,1.09
405,1.34
424,1.35
425,1.34
430,1.32
73,1.28
196,1.38
348,1.25
414,1.48
193,1.32
267,1.31
55,1.2
101,1.16
119,1.43
124,1.18
131,1.07
150,1.31
151,1.24
250,1.13
278,1.19
281,1.25
304,1.21
351,1.13
358,1.03
366,1.05
407,1.16
15,1.19
8,1.09
352,1.39
353,1.1
356,1.13
23,1.11
22,1.08
354,1.11
18,1.19
19,1.08
20,1.16
21,1.17
355,1.08
12,1.16
9,1.07
16,1.11
17,1.15
90,1.31
114,1.29
165,1.13
171,1.17
212,1.25
214,1.34
223,1.35
224,1.24
268,1.11
277,1.33
395,1.39
38,1.17
56,1.25
265,1.05
270,1.15
271,1.21
276,1.12
385,1.14
391,1.15
415,1.08
263,1.24
397,1.32
209,1.11
275,1.09
344,1.15
192,1.14
402,1.21
337,1.28
309,1.56
280,1.52
78,1.19
264,1.12
343,1.23
388,1.19
394,1.46
401,1.35
434,1.1
367,1.07
403,1.02
361,1.07
362,1.07
372,1.05
398,1.01
35,1.02
189,1.02
123,1.05
225,1.06
274,1.14
433,1.07
134,1.03
380,1.05
156,1.01
120,1.16
234,1.18
423,1.07
301,1.1
138,1.01
453,1.03
242,1.05
377,1.11
