Node,Relative Closeness,Rank
186,1.0,1.0
147,0.461023110362361,2.0
408,0.4335971527812786,3.0
145,0.3765915839412776,4.0
227,0.2748219354393688,5.0
228,0.2748219354393688,5.0
205,0.2671696398866869,6.0
231,0.256503561058194,7.0
153,0.2538078437366622,8.0
229,0.2249944391002614,9.0
230,0.2249944391002614,9.0
155,0.2226229831106614,10.0
426,0.2222409482592171,11.0
208,0.1660597565753333,12.0
89,0.1621612137560937,13.0
146,0.161765177538925,14.0
427,0.1430805763493315,15.0
233,0.1421699501025163,16.0
298,0.1359551669035699,17.0
207,0.1253115738492052,18.0
198,0.1229734931539381,19.0
389,0.1221765951854443,20.0
173,0.1189764185347974,21.0
295,0.1180296584190291,22.0
85,0.1162823359020271,23.0
140,0.1152067210918472,24.0
176,0.1135619560699478,25.0
128,0.1118537267279622,26.0
220,0.1067010190261613,27.0
174,0.1059397705817321,28.0
184,0.1049948948843767,29.0
376,0.1031527905099216,30.0
409,0.1029559163884225,31.0
183,0.102450713380074,32.0
285,0.1022927572995948,33.0
435,0.0972422780036688,34.0
188,0.0969684861839366,35.0
202,0.0947407787032563,36.0
238,0.0932473257508023,37.0
6,0.0925655166635119,38.0
311,0.0917311131300792,39.0
135,0.0899453074747418,40.0
246,0.0881295180313992,41.0
382,0.0879338011691057,42.0
211,0.0877102650719712,43.0
154,0.0875046246159377,44.0
300,0.0867339277276671,45.0
136,0.085953554450374,46.0
422,0.0844057511892868,47.0
306,0.0840866965814719,48.0
125,0.0837987475084685,49.0
245,0.0837773109967706,50.0
392,0.083560986256214,51.0
335,0.0835168809852215,52.0
365,0.0827908799801178,53.0
243,0.0821260003086394,54.0
159,0.0814724080143874,55.0
413,0.081310179437101,56.0
273,0.0810435673238612,57.0
143,0.0803087863859141,58.0
70,0.0800973830953138,59.0
342,0.0798547685591758,60.0
417,0.0798297607095268,61.0
451,0.0797550879701293,62.0
197,0.079748788512546,63.0
217,0.0796323226741584,64.0
371,0.0794847244433936,65.0
414,0.0794418907164722,66.0
449,0.0790397014807085,67.0
436,0.0790304833627408,68.0
157,0.0780129401027081,69.0
185,0.0779390734612232,70.0
334,0.0779344382908565,71.0
293,0.0775596273927052,72.0
431,0.0767285822253219,73.0
68,0.0767048552107871,74.0
370,0.0764651554378344,75.0
216,0.0762175419034169,76.0
439,0.0759094069342213,77.0
149,0.0757880693529577,78.0
381,0.0756019051719089,79.0
215,0.0755605228822481,80.0
299,0.0753847852434981,81.0
62,0.0752995069433346,82.0
383,0.0752138432631872,83.0
302,0.0751848696830279,84.0
187,0.0751821982015907,85.0
108,0.0751683128107456,86.0
416,0.0748468157643632,87.0
7,0.0748276017696037,88.0
206,0.0744253209276802,89.0
390,0.0743870329818719,90.0
88,0.0743174666310853,91.0
164,0.0738152398614205,92.0
127,0.0737348456925819,93.0
27,0.0737140597897418,94.0
336,0.0736835803435694,95.0
323,0.0736661458642788,96.0
324,0.0736291939788459,97.0
1,0.0734693936227008,98.0
349,0.0733388713392848,99.0
318,0.0732593935698932,100.0
297,0.0730623815429043,101.0
28,0.0730287915885133,102.0
122,0.0730268237613177,103.0
13,0.0729851347726015,104.0
116,0.0728549994754733,105.0
373,0.0726508950318017,106.0
248,0.0726119460127839,107.0
14,0.0725740910178727,108.0
221,0.0725141044738375,109.0
45,0.0723418802936557,110.0
412,0.0722109741254922,111.0
200,0.0722079765029727,112.0
193,0.0721790014625783,113.0
269,0.0721458795282619,114.0
82,0.0720782227619184,115.0
84,0.0720715749418395,116.0
81,0.0720688650897634,117.0
83,0.072027181072088,118.0
374,0.0719883362346598,119.0
58,0.0719545649918789,120.0
259,0.0718773957194927,121.0
387,0.0718089066205079,122.0
80,0.0715533828361419,123.0
109,0.0714850038334278,124.0
162,0.0714797561723,125.0
404,0.071307493853646,126.0
272,0.0712093366936562,127.0
282,0.0710598584292347,128.0
92,0.071057266857738,129.0
199,0.0709409494856436,130.0
42,0.0708188598947352,131.0
316,0.0706391219614367,132.0
59,0.0705146000477691,133.0
39,0.070389080550783,134.0
60,0.0703156497523539,135.0
438,0.07027964947946,136.0
63,0.0701877605252668,137.0
167,0.0701614518593503,138.0
244,0.0700970074264444,139.0
33,0.070082486459863,140.0
286,0.0700752941326863,141.0
210,0.0698991816792356,142.0
441,0.0698417967931578,143.0
3,0.069798187646705,144.0
204,0.0697423153871053,145.0
304,0.069605226379901,146.0
346,0.0695419359786378,147.0
442,0.0692892589208466,148.0
368,0.06922050318904,149.0
261,0.0692182269372135,150.0
364,0.0692142623166351,151.0
94,0.0691778316363627,152.0
347,0.0691632704296601,153.0
201,0.0691328209731717,154.0
191,0.0689148838234613,155.0
61,0.06880418186304,156.0
444,0.06877408303977,157.0
117,0.0687618031526915,158.0
112,0.0687608049789946,159.0
443,0.0687508236367787,160.0
64,0.0687454312181636,161.0
50,0.0686764179688589,162.0
239,0.0686408659403724,163.0
399,0.0686319436286404,164.0
48,0.0686309327368369,165.0
24,0.068622646300205,166.0
46,0.068622646300205,166.0
26,0.0686226461105021,167.0
47,0.0686226457325288,168.0
25,0.0686225860505913,169.0
41,0.0686199217343421,170.0
100,0.0685715948368768,171.0
111,0.0685633188326188,172.0
144,0.0685361487774174,173.0
29,0.0684599780241379,174.0
432,0.0684593305022706,175.0
141,0.0684581279884246,176.0
110,0.0684497931158792,177.0
36,0.0684178596133638,178.0
310,0.0683726281949969,179.0
130,0.0683520115241206,180.0
384,0.0683381792725365,181.0
96,0.0683266335640873,182.0
386,0.0683209671801657,183.0
160,0.0682640062446078,184.0
158,0.0682622030496389,185.0
182,0.0682366203115495,186.0
317,0.0681874185048408,187.0
161,0.0681276980997967,188.0
75,0.0681267510942157,189.0
