Starting Node,Average Spreading Ability
1,2.96
2,1.26
3,1.9
4,1.9
5,1.48
6,2.01
7,1.39
8,1.22
9,1.34
10,1.26
11,2.01
12,2.61
13,1.49
14,1.32
15,1.24
16,1.09
17,1.55
18,1.48
19,1.51
20,1.64
21,1.39
22,1.28
23,1.13
24,1.08
25,1.45
26,1.23
27,1.92
28,4.35
29,1.31
30,1.5
31,1.52
32,1.3
33,1.15
34,1.28
35,1.07
36,1.51
37,1.35
38,2.99
39,2.37
40,1.16
41,1.85
42,1.15
43,1.36
44,28.56
45,1.1
46,1.79
47,1.28
48,2.96
49,2.96
50,3.85
51,1.97
52,2.3
53,1.13
54,3.26
55,2.57
56,1.15
57,1.31
58,2.16
59,1.25
60,6.27
61,2.53
62,6.56
63,4.69
64,2.91
65,20.97
66,2.76
67,2.37
68,1.66
69,3.16
70,2.34
71,3.72
72,15.0
73,3.0
74,6.3
75,2.19
76,10.31
77,8.76
78,2.19
79,8.94
80,1.82
81,13.23
82,11.19
83,24.19
84,12.59
85,10.16
86,3.12
87,1.28
88,19.95
89,3.29
90,9.59
91,1.3
92,12.31
93,20.86
94,13.87
95,15.75
96,5.13
97,11.27
98,8.8
99,4.26
100,9.23
101,13.93
102,12.4
103,27.72
104,13.44
105,9.36
106,18.07
107,3.28
108,6.73
109,15.7
110,9.4
111,5.2
112,14.63
113,4.71
114,6.03
115,7.31
116,14.82
117,11.42
118,7.71
119,4.2
120,3.83
121,19.26
122,3.63
123,6.05
124,3.84
125,1.66
126,1.72
127,5.97
128,1.17
129,1.76
130,3.98
131,1.15
132,1.15
133,1.05
134,1.11
135,2.8
136,1.39
137,3.26
138,1.76
139,1.22
140,1.31
141,1.95
142,1.47
143,3.26
144,2.2
145,3.22
146,4.15
147,1.56
148,1.48
149,1.63
150,2.15
151,2.42
152,1.77
153,1.11
154,3.73
155,1.04
156,1.09
157,1.18
158,1.08
159,1.13
160,1.15
161,1.12
162,1.1
163,2.8
164,1.11
165,4.23
166,3.7
167,2.35
168,2.14
169,1.33
170,3.12
171,5.58
172,2.38
173,3.58
174,3.34
175,2.08
176,1.14
177,3.0
178,7.79
179,1.75
180,1.62
181,1.11
182,10.98
183,10.94
184,2.31
185,6.37
186,3.37
187,1.37
188,3.58
189,2.72
190,3.66
191,3.27
192,3.58
193,3.05
194,2.92
195,14.63
196,2.9
197,9.18
198,10.44
199,9.08
200,5.37
201,5.65
202,4.83
203,1.6
204,2.17
205,1.1
206,1.11
207,1.18
208,1.42
209,2.27
210,4.8
211,1.32
212,1.39
213,2.47
214,3.55
215,2.08
216,4.98
217,3.37
218,1.14
219,2.67
220,1.16
221,1.14
222,3.75
223,3.94
224,2.75
225,5.22
226,3.84
227,9.81
228,2.02
229,4.64
230,8.98
231,8.73
232,4.43
233,4.0
234,4.22
235,12.21
236,7.66
