Starting Node,Average Spreading Ability
245,3.45
1,2.26
19,1.45
26,1.7
139,7.48
170,1.27
345,1.3
439,1.91
528,1.79
603,2.33
659,2.76
736,1.4
753,1.5
512,9.82
4,2.0
10,10.4
15,4.11
43,2.41
49,2.08
50,5.82
81,1.92
213,1.79
228,9.86
239,2.91
273,3.91
393,9.0
527,1.52
562,2.43
657,13.68
209,1.71
2,2.45
302,5.5
725,1.2
255,5.69
77,16.91
686,12.93
520,13.99
3,3.75
134,3.59
137,15.76
157,5.33
158,21.59
430,3.17
521,14.85
639,10.45
711,4.19
728,11.0
761,9.98
493,8.15
5,1.59
25,3.26
83,1.71
87,1.84
99,5.8
121,2.1
160,2.27
220,5.02
277,2.63
312,1.96
507,2.27
598,1.95
612,2.06
661,6.99
671,1.73
695,1.56
696,4.24
734,1.91
483,1.45
6,1.21
95,1.34
143,1.51
55,2.26
7,7.4
279,2.24
358,16.84
503,3.39
735,14.42
452,1.74
583,1.17
604,1.46
67,7.06
91,3.96
124,6.84
141,7.39
180,10.1
181,6.58
200,4.0
243,5.19
252,9.47
253,4.34
295,4.08
303,2.87
351,14.91
353,2.59
402,4.18
477,4.21
494,2.48
567,7.48
669,3.9
673,5.96
693,17.23
755,3.07
599,5.31
46,2.67
120,3.44
172,4.29
289,3.54
383,6.12
397,11.42
408,3.96
419,7.58
536,9.75
579,2.69
587,8.29
623,16.77
171,7.06
286,5.03
336,3.96
347,2.1
547,7.37
620,5.93
11,1.13
8,1.43
34,1.57
306,1.3
373,1.65
492,1.35
640,2.05
750,3.63
378,4.61
9,2.29
56,2.62
84,1.62
105,3.15
142,4.72
193,1.6
256,1.39
271,2.01
296,1.77
409,5.18
462,2.42
610,3.02
611,1.86
624,2.43
644,2.29
12,1.93
191,1.61
250,2.45
293,2.26
361,2.33
411,1.59
496,1.7
569,1.38
588,2.26
630,1.7
22,6.96
88,2.64
192,4.61
280,4.62
315,2.83
357,2.47
377,7.22
491,2.13
677,1.6
94,2.02
144,4.18
152,1.48
223,4.23
233,1.92
248,2.43
285,2.4
441,4.95
464,1.85
542,2.04
572,3.41
580,2.46
606,4.94
618,4.39
651,7.16
703,3.05
708,6.79
737,1.9
672,2.06
688,1.48
93,3.58
135,3.5
425,2.86
435,6.99
513,2.7
535,2.28
565,2.22
577,1.94
595,2.29
176,2.53
720,1.72
346,1.38
362,3.77
499,1.67
741,4.8
399,2.63
480,1.93
509,3.02
643,1.4
687,1.86
692,2.03
705,3.73
691,1.52
18,2.03
329,3.25
461,9.2
508,3.24
561,3.55
756,2.39
385,1.23
749,1.51
42,3.39
69,2.02
72,5.65
226,2.14
291,3.03
298,2.01
600,3.31
740,2.24
17,1.13
201,1.76
257,1.31
423,1.36
300,4.62
13,2.04
545,1.21
585,2.07
679,2.39
90,5.01
14,3.69
28,1.4
265,1.37
288,5.16
324,1.82
371,2.12
529,1.28
712,1.51
161,3.24
211,2.85
284,3.66
297,3.79
330,3.75
417,2.0
440,5.6
475,2.44
478,7.96
514,6.98
538,6.66
544,3.29
564,2.59
571,3.75
589,3.65
645,4.4
676,4.06
684,3.65
506,1.72
533,2.27
145,1.74
206,1.28
308,1.19
498,1.61
184,4.25
448,1.21
61,1.58
16,2.16
586,5.87
229,9.11
525,3.47
374,1.71
20,3.78
548,1.13
21,2.44
31,3.65
33,2.32
149,5.51
189,2.48
337,2.84
376,3.8
