Node,Score,Rank
54,0.016036039,1.0
56,0.013990676,2.0
49,0.013288684,3.0
42,0.013114514,4.0
58,0.01300911,5.0
46,0.012520198,6.0
59,0.012248261,7.0
50,0.012242205,8.0
57,0.012096864,9.0
21,0.011979001,10.0
41,0.011871582,11.0
53,0.011476297,12.0
44,0.011142658,13.0
61,0.011090509,14.0
60,0.010964847,15.0
114,0.010939377,16.0
63,0.010900257,17.0
62,0.010507592,18.0
55,0.010226552,19.0
148,0.010127859,20.0
10,0.009911486,21.0
47,0.009689503,22.0
128,0.009572143,23.0
16,0.009540495,24.0
113,0.009491365,25.0
17,0.009333773,26.0
48,0.008965229,27.0
34,0.008442697,28.0
43,0.008342772,29.0
51,0.008305895,30.0
181,0.008079031,31.0
107,0.007660893,32.0
115,0.007455039,33.0
22,0.007249138,34.0
52,0.006964117,35.0
255,0.006735388,36.0
185,0.006453697,37.0
38,0.005794422,38.0
99,0.005451445,39.0
253,0.005448236,40.0
32,0.004851827,41.0
20,0.004678272,42.0
102,0.004454935,43.0
240,0.004440503,44.0
106,0.004437802,45.0
25,0.004159426,46.0
164,0.004044883,47.0
127,0.003975277,48.0
112,0.003911913,49.0
104,0.003781338,50.0
220,0.003550477,51.0
84,0.003527952,52.0
28,0.003459476,53.0
30,0.003420405,54.0
154,0.003052638,55.0
111,0.0029643,56.0
271,0.002857666,57.0
394,0.002795615,58.0
167,0.002789031,59.0
134,0.002692788,60.0
256,0.002682814,61.0
318,0.002673832,62.0
236,0.002600737,63.0
183,0.002492356,64.0
279,0.002485476,65.0
264,0.002454988,66.0
263,0.002450511,67.0
7,0.002399277,68.0
6,0.002348082,69.0
110,0.002339675,70.0
275,0.002305762,71.0
265,0.002295153,72.0
281,0.00224908,73.0
232,0.002229444,74.0
12,0.002224367,75.0
23,0.002193161,76.0
151,0.002048353,77.0
64,0.002048298,78.0
273,0.001982715,79.0
27,0.001853375,80.0
292,0.001833858,81.0
285,0.001828734,82.0
184,0.001773519,83.0
133,0.001699182,84.0
105,0.001659287,85.0
277,0.001638044,86.0
135,0.001636997,87.0
96,0.001636931,88.0
294,0.001527281,89.0
155,0.001521588,90.0
251,0.001520891,91.0
141,0.001466983,92.0
40,0.001466726,93.0
378,0.001402944,94.0
460,0.00137364,95.0
108,0.001351262,96.0
307,0.001333599,97.0
282,0.001274105,98.0
288,0.001264724,99.0
14,0.001263199,100.0
269,0.001262497,101.0
289,0.001258669,102.0
136,0.001251644,103.0
26,0.001183621,104.0
35,0.001159144,105.0
218,0.001134129,106.0
291,0.001120238,107.0
45,0.001103058,108.0
267,0.001079713,109.0
119,0.001029977,110.0
280,0.000987222,111.0
406,0.000976277,112.0
219,0.000964271,113.0
297,0.000962501,114.0
283,0.000954209,115.0
97,0.00094621,116.0
