Node,Score,Rank
56,0.002053388,1.0
49,0.00204918,2.0
42,0.00204499,3.0
54,0.002040816,4.0
58,0.00203666,5.0
59,0.00203252,6.0
50,0.002028398,7.0
21,0.002028398,7.0
46,0.002024291,8.0
41,0.002020202,9.0
57,0.002008032,10.0
53,0.002,11.0
61,0.001992032,12.0
60,0.001992032,12.0
44,0.001992032,12.0
63,0.001988072,13.0
114,0.001984127,14.0
62,0.001972387,15.0
55,0.001956947,16.0
10,0.001953125,17.0
148,0.001941748,18.0
16,0.001926782,19.0
128,0.001919386,20.0
47,0.001919386,20.0
113,0.001915709,21.0
48,0.001901141,22.0
51,0.001858736,23.0
34,0.001858736,23.0
17,0.001851852,24.0
181,0.001848429,25.0
43,0.001821494,26.0
115,0.001811594,27.0
107,0.001785714,28.0
22,0.001779359,29.0
255,0.001779359,29.0
52,0.00177305,30.0
38,0.001727116,31.0
185,0.00170068,32.0
99,0.001686341,33.0
102,0.001655629,34.0
253,0.001650165,35.0
32,0.001642036,36.0
240,0.001631321,37.0
164,0.001623377,38.0
20,0.001612903,39.0
106,0.001612903,39.0
112,0.001605136,40.0
127,0.001602564,41.0
104,0.001584786,42.0
84,0.001567398,43.0
30,0.00155521,44.0
111,0.00155521,44.0
25,0.001526718,45.0
271,0.001526718,45.0
256,0.00152439,46.0
220,0.00152439,46.0
167,0.001519757,47.0
394,0.001501502,48.0
28,0.00149925,49.0
183,0.001497006,50.0
110,0.001490313,51.0
279,0.001490313,51.0
134,0.001488095,52.0
264,0.001485884,53.0
236,0.001481481,54.0
265,0.00147929,55.0
263,0.001474926,56.0
154,0.001472754,57.0
275,0.001468429,58.0
281,0.001464129,59.0
318,0.001464129,59.0
232,0.001464129,59.0
273,0.001449275,60.0
12,0.001443001,61.0
6,0.001443001,61.0
285,0.001432665,62.0
292,0.001432665,62.0
64,0.001430615,63.0
135,0.001426534,64.0
105,0.001420455,65.0
184,0.001420455,65.0
133,0.001420455,65.0
27,0.00141844,66.0
7,0.00141844,66.0
23,0.001416431,67.0
294,0.001408451,68.0
251,0.001402525,69.0
277,0.001398601,70.0
289,0.001392758,71.0
151,0.001392758,71.0
269,0.00137931,72.0
307,0.001375516,73.0
288,0.001369863,74.0
136,0.001367989,75.0
40,0.001364256,76.0
282,0.001364256,76.0
96,0.001364256,76.0
141,0.001360544,77.0
460,0.001360544,77.0
297,0.001356852,78.0
26,0.001356852,78.0
14,0.00135318,79.0
283,0.001349528,80.0
267,0.001347709,81.0
280,0.001342282,82.0
291,0.001338688,83.0
378,0.001336898,84.0
406,0.001335113,85.0
35,0.001333333,86.0
108,0.001331558,87.0
37,0.001331558,87.0
274,0.001329787,88.0
266,0.001328021,89.0
155,0.00132626,90.0
168,0.001322751,91.0
119,0.001322751,91.0
366,0.001315789,92.0
66,0.001315789,92.0
65,0.00131406,93.0
97,0.001308901,94.0
159,0.00130719,95.0
301,0.00130719,95.0
45,0.00130039,96.0
290,0.001293661,97.0
225,0.00129199,98.0
31,0.001290323,99.0
179,0.001290323,99.0
98,0.001290323,99.0
422,0.001285347,100.0
158,0.001283697,101.0
268,0.001283697,101.0
174,0.00128041,102.0
252,0.001278772,103.0
296,0.001277139,104.0
330,0.001277139,104.0
13,0.001277139,104.0
261,0.00127551,105.0
299,0.001273885,106.0
171,0.001272265,107.0
172,0.001270648,108.0
272,0.001270648,108.0
302,0.001270648,108.0
24,0.001269036,109.0
175,0.001269036,109.0
362,0.001267427,110.0
427,0.001265823,111.0
18,0.001265823,111.0
138,0.001264223,112.0
309,0.001262626,113.0
142,0.001262626,113.0
186,0.001262626,113.0
197,0.001261034,114.0
284,0.001261034,114.0
193,0.001259446,115.0
36,0.001259446,115.0
260,0.001259446,115.0
429,0.001259446,115.0
363,0.001257862,116.0
39,0.001257862,116.0
329,0.001256281,117.0
367,0.001256281,117.0
407,0.001256281,117.0
287,0.001254705,118.0
29,0.001254705,118.0
143,0.001254705,118.0
177,0.001254705,118.0
326,0.001254705,118.0
196,0.001253133,119.0
129,0.001253133,119.0
15,0.001251564,120.0
188,0.001251564,120.0
221,0.001251564,120.0
250,0.001248439,121.0
173,0.001246883,122.0
340,0.001243781,123.0
384,0.001242236,124.0
218,0.001242236,124.0
68,0.001242236,124.0
198,0.001240695,125.0
270,0.001240695,125.0
372,0.001240695,125.0
237,0.001240695,125.0
368,0.001237624,126.0
33,0.001236094,127.0
199,0.001236094,127.0
254,0.001236094,127.0
144,0.001236094,127.0
257,0.001236094,127.0
331,0.001234568,128.0
278,0.001234568,128.0
228,0.001234568,128.0
189,0.001233046,129.0
323,0.001233046,129.0
95,0.001233046,129.0
139,0.001231527,130.0
80,0.001230012,131.0
306,0.001226994,132.0
190,0.00122549,133.0
242,0.00122549,133.0
304,0.00122549,133.0
300,0.00122399,134.0
346,0.00122399,134.0
332,0.001222494,135.0
249,0.001219512,136.0
303,0.001219512,136.0
194,0.001218027,137.0
308,0.001218027,137.0
176,0.001218027,137.0
305,0.001218027,137.0
233,0.001216545,138.0
244,0.001216545,138.0
219,0.001215067,139.0
276,0.001213592,140.0
201,0.001213592,140.0
147,0.001213592,140.0
312,0.001212121,141.0
386,0.001212121,141.0
222,0.001210654,142.0
223,0.001210654,142.0
70,0.001210654,142.0
293,0.001210654,142.0
241,0.001210654,142.0
397,0.00120919,143.0
423,0.00120919,143.0
170,0.00120919,143.0
116,0.00120919,143.0
200,0.00120919,143.0
239,0.001207729,144.0
398,0.001207729,144.0
187,0.001207729,144.0
377,0.001206273,145.0
286,0.001206273,145.0
320,0.001204819,146.0
109,0.001204819,146.0
19,0.001203369,147.0
203,0.00120048,148.0
8,0.00120048,148.0
319,0.00120048,148.0
317,0.00120048,148.0
408,0.001199041,149.0
207,0.001199041,149.0
217,0.001199041,149.0
391,0.001199041,149.0
182,0.001199041,149.0
373,0.001197605,150.0
73,0.001197605,150.0
83,0.001197605,150.0
325,0.001197605,150.0
298,0.001196172,151.0
161,0.001196172,151.0
350,0.001196172,151.0
402,0.001196172,151.0
229,0.001196172,151.0
126,0.001194743,152.0
162,0.001194743,152.0
