Node,Relative Closeness,Rank
608,0.0067689798844941,1.0
507,0.0060697481417592,2.0
607,0.0057091898776955,3.0
8,0.0052296642248036,4.0
379,0.0051690929296937,5.0
544,0.0050844592093507,6.0
2,0.0048797556696596,7.0
27,0.0048388569267732,8.0
494,0.0044400960135146,9.0
553,0.0044133695795251,10.0
621,0.0043549636852617,11.0
611,0.0043206282787642,12.0
497,0.0042699700046373,13.0
496,0.0042219474287029,14.0
482,0.0041234726650847,15.0
432,0.0039600385945485,16.0
478,0.0038537415002116,17.0
480,0.0038526777896471,18.0
481,0.0038278345182733,19.0
634,0.0036553773391981,20.0
772,0.0036450415273726,21.0
773,0.0036019314615842,22.0
563,0.0035929631785545,23.0
484,0.0035001116283652,24.0
15,0.0034311053532256,25.0
440,0.0034300141986192,26.0
616,0.0034092761341548,27.0
4,0.0033385016777723,28.0
202,0.0033353415863094,29.0
208,0.0032385253873389,30.0
546,0.0031937023404662,31.0
625,0.0029672342128856,32.0
411,0.0029577344740479,33.0
230,0.0029249746513989,34.0
655,0.0028704075289756,35.0
540,0.0028102439562199,36.0
418,0.0028021827883562,37.0
567,0.0027722056606109,38.0
334,0.0027680717588082,39.0
387,0.0027581696543135,40.0
525,0.002747471619333,41.0
506,0.0027072195277301,42.0
488,0.0026259073735657,43.0
646,0.0025266786899246,44.0
519,0.0024940609412761,45.0
347,0.0024434409099455,46.0
245,0.0024390278260125,47.0
402,0.0024048100628746,48.0
493,0.0024035767284874,49.0
448,0.0023900316941687,50.0
570,0.0023850081755176,51.0
383,0.0023732367208718,52.0
401,0.002365160287059,53.0
612,0.0023607100097462,54.0
439,0.0023522977634301,55.0
318,0.0023260018925146,56.0
490,0.002280214253244,57.0
486,0.0022384267853217,58.0
622,0.0022183150066826,59.0
352,0.0021990530992056,60.0
250,0.0021693828327002,61.0
415,0.0021670064669703,62.0
35,0.0021570319568855,63.0
43,0.0021569975368751,64.0
526,0.0021372244497378,65.0
237,0.0021355493490581,66.0
