Node,Score,Rank
32,0.386535903,1.0
43,0.325838892,2.0
38,0.312231546,3.0
35,0.246599438,4.0
31,0.237816684,5.0
36,0.221782158,6.0
42,0.219298569,7.0
39,0.215671599,8.0
34,0.215671599,8.0
41,0.215671599,8.0
48,0.198229718,9.0
49,0.19785553,10.0
46,0.183152496,11.0
45,0.177377238,12.0
44,0.177377238,12.0
47,0.177377238,12.0
33,0.118482421,13.0
55,0.107499199,14.0
37,0.096782779,15.0
52,0.083165697,16.0
54,0.072421016,17.0
57,0.072421016,17.0
50,0.06954541,18.0
67,0.067074836,19.0
58,0.06469186,20.0
51,0.06469186,20.0
53,0.06469186,20.0
56,0.06469186,20.0
40,0.051405952,21.0
60,0.031538746,22.0
59,0.031538746,22.0
63,0.024527914,23.0
61,0.024527914,23.0
62,0.024527914,23.0
64,0.021838084,24.0
65,0.021838084,24.0
66,0.020649926,25.0
70,0.005924501,26.0
69,0.005924501,26.0
68,0.005728538,27.0
71,0.001179924,28.0
72,0.001179924,28.0
