Starting Node,Average Spreading Ability
8,4.17
1,3.57
35,5.66
46,2.89
60,8.6
89,3.37
95,4.67
98,5.69
99,5.39
100,6.69
101,6.18
110,6.59
118,4.63
121,5.29
131,4.72
132,8.12
136,6.63
142,4.44
154,5.68
168,8.8
171,5.41
174,6.85
24,4.16
42,1.8
74,2.24
78,3.51
81,4.98
103,3.05
104,2.82
108,5.78
159,1.48
15,1.96
16,1.68
20,2.36
43,5.05
48,1.91
80,2.27
91,2.83
105,4.55
107,4.49
182,4.44
32,5.02
33,4.09
40,5.71
44,4.87
58,5.69
62,3.74
63,4.22
64,2.97
65,5.16
66,6.09
68,2.97
106,4.82
109,5.09
122,5.58
123,4.41
135,4.72
166,3.14
170,6.43
179,6.1
187,2.41
50,3.76
183,5.37
7,7.37
10,4.32
12,3.31
14,3.44
18,3.96
19,2.71
23,2.29
31,2.37
36,3.2
49,5.44
52,1.94
53,4.56
54,5.19
55,3.1
56,5.79
57,4.05
61,5.42
69,5.7
70,6.87
72,1.82
83,6.38
88,3.24
93,3.02
94,3.46
111,4.96
112,3.94
114,6.24
125,4.17
127,3.65
129,2.66
130,4.39
141,3.51
146,4.14
150,5.97
151,4.06
158,6.27
161,4.51
164,6.6
190,3.87
192,7.25
193,4.56
194,6.19
195,6.35
196,5.67
197,4.87
71,3.52
87,3.34
137,3.25
188,1.91
22,2.48
67,4.26
178,4.71
59,2.43
73,3.22
82,1.92
143,2.92
139,3.05
84,2.4
134,1.75
9,2.34
116,2.31
117,2.29
153,4.07
2,1.36
96,4.35
185,2.41
186,1.95
5,4.17
149,4.37
177,2.76
115,1.28
3,1.09
148,1.1
152,1.1
157,1.12
167,4.74
172,2.93
4,1.89
13,2.16
25,1.28
26,3.09
27,1.78
28,3.0
29,3.17
37,1.23
39,1.2
51,2.13
76,1.78
86,3.63
90,4.75
92,1.35
124,2.06
126,1.95
128,3.23
140,2.93
144,2.19
147,3.14
163,2.0
181,1.75
198,2.07
47,1.05
75,2.29
77,3.07
79,2.24
85,2.47
97,2.65
102,2.53
133,1.26
138,2.76
145,1.19
155,2.88
156,2.23
169,3.33
173,3.12
176,3.06
184,2.0
189,3.25
191,3.12
21,1.0
41,1.25
45,1.72
11,2.77
38,2.82
162,3.35
113,2.86
17,1.42
175,3.82
160,1.04
180,1.13
6,1.03
34,1.18
165,1.08
119,1.57
30,1.02
120,1.01
