5.878870942869101057e-01,1.697190012559392572e-02,5.200394098338467080e-02,8.060708263069139567e-01,0.000000000000000000e+00,7.262310172870463099e-01,1.000000000000000000e+00,9.636605848716447431e-01,6.153368272137944572e-01,1.137980100000000015e-02,9.638297872340426675e-01,6.836921235513452322e-01,8.997860797166944424e-01,1.252559304170413612e-01,6.921381042081142798e-01,7.371096101713377202e-02,1.765141449931369455e-01,3.658536585365854132e-01,1.544202269082145529e-01,2.631578947368420907e-01,1.599998618706660880e-01,1.764705878728373700e-01,1.987568731378830389e-01,4.637794080373611738e-01,1.983122362869198241e-01
1.896510308807999312e-01,4.405837606810242280e-02,1.545921885990064748e-03,3.909334391429421518e-01,0.000000000000000000e+00,5.434152787896244785e-01,5.555555599999997263e-01,6.135855551060033219e-01,3.798579292211887171e-01,4.666666669999999795e-01,6.787234042553191848e-01,4.178368464328356957e-01,6.374444617047478889e-01,1.679300702118779673e-02,3.863574552252466154e-01,1.600886365874834268e-04,2.825644965329710684e-02,9.756097560975611482e-02,1.887111133051954520e-02,7.894736842105262720e-02,0.000000000000000000e+00,1.960784446626297542e-02,2.992748709733273477e-02,1.498781975070420658e-01,2.601969057665260571e-02
2.761911876968988766e-01,4.153654505602162594e-02,3.837420596428988036e-03,5.037198690606090601e-01,0.000000000000000000e+00,5.778368884446174469e-01,5.555555599999997263e-01,6.698077125031102197e-01,3.958169428605656237e-01,3.809523810000000066e-01,6.829787234042553612e-01,4.545866191760610242e-01,6.664721266798532273e-01,2.070713209613839548e-02,3.845877813499956055e-01,2.418154088808130387e-04,2.948870510198998984e-02,9.756097560975611482e-02,2.370882279507074281e-02,7.894736842105262720e-02,4.999869002343620625e-03,2.450980558282872881e-02,3.163490476980933969e-02,1.583840885571478896e-01,3.094233473980310262e-02
1.631708358576865470e-01,5.415437700012283757e-03,9.667640143818935841e-03,4.626525146314849901e-01,7.777777777777776791e-01,5.273198583603002643e-01,5.555555599999997263e-01,8.798799068657721101e-01,3.906082799353940982e-01,1.208791210000000060e-01,9.765957446808510856e-01,4.997092412871398937e-01,7.898660575304271569e-01,4.276419325880717603e-02,6.418640120013310302e-01,4.036785430282897186e-03,8.421836794581728791e-02,2.439024390243902940e-01,5.055567776708616567e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.234375839874349456e-02,3.241370100098276419e-01,8.016877637130802314e-02
1.631708358576865470e-01,1.426329770276277926e-03,9.670289388489130070e-03,4.706874318024005799e-01,7.777777777777776791e-01,5.316402080544873066e-01,5.555555599999997263e-01,8.828227779953041754e-01,3.926421193966523338e-01,1.098901099999999992e-01,9.765957446808510856e-01,5.031819876099986599e-01,7.899832765428108639e-01,4.290312873229963631e-02,6.418640120013310302e-01,4.333914912745486306e-03,8.464842222631108193e-02,2.439024390243902940e-01,5.040881341031628465e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.278284958397832460e-02,3.252973010005429377e-01,8.016877637130802314e-02
1.631708358576865470e-01,1.426329770276277926e-03,9.845706495697952379e-03,4.676123400456304036e-01,7.777777777777776791e-01,5.299741908521535816e-01,5.555555599999997263e-01,8.828227779953041754e-01,3.921068985661529394e-01,1.098901099999999992e-01,9.765957446808510856e-01,5.013682861742668750e-01,7.899444461926923289e-01,4.309007332228687037e-02,6.418640120013310302e-01,4.333914912745486306e-03,8.417228606788593193e-02,2.439024390243902940e-01,5.040881341031628465e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.239070322404206725e-02,3.247826241267737779e-01,8.016877637130802314e-02
1.587273592269640154e-01,1.426329770276277926e-03,7.073478115241781626e-03,4.687035016367424034e-01,0.000000000000000000e+00,5.309738011735538610e-01,5.555555599999997263e-01,8.828227779953041754e-01,3.923423956196073203e-01,1.098901099999999992e-01,9.765957446808510856e-01,5.012979875914015393e-01,7.921973152332706380e-01,4.128471231882650805e-02,6.420085942218488606e-01,4.374720112549809227e-03,8.430814193402585977e-02,2.439024390243902940e-01,5.040881341031628465e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.258319754865790285e-02,3.250765161054354202e-01,8.016877637130802314e-02
1.587273592269640154e-01,1.426329770276277926e-03,7.319368223181236220e-03,4.683067156036107570e-01,0.000000000000000000e+00,5.296466349276272023e-01,5.555555599999997263e-01,8.828227779953041754e-01,3.922995779735246047e-01,1.098901099999999992e-01,9.765957446808510856e-01,5.008902563113309947e-01,7.923094928324160291e-01,4.096632458716342740e-02,6.420085942218488606e-01,4.374720112549809227e-03,8.426028548674274754e-02,2.439024390243902940e-01,5.040881341031628465e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.257606551406787065e-02,3.249847955071440975e-01,8.016877637130802314e-02
1.587273592269640154e-01,1.426329770276277926e-03,6.178229275272059846e-03,4.651324273385576968e-01,0.000000000000000000e+00,5.293134314871603685e-01,5.555555599999997263e-01,8.828227779953041754e-01,3.919998544509464833e-01,1.098901099999999992e-01,9.765957446808510856e-01,4.999763755683294120e-01,7.923436920244285586e-01,4.065666578577212253e-02,6.420085942218488606e-01,4.374720112549809227e-03,8.434062743836429066e-02,2.439024390243902940e-01,5.040881341031628465e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.270638957122341595e-02,3.245931543090735394e-01,8.016877637130802314e-02
1.587273592269640154e-01,1.996477473124680737e-04,2.498263494854189876e-03,4.685051086201765802e-01,0.000000000000000000e+00,5.289802280466935347e-01,5.555555599999997263e-01,8.828227779953041754e-01,3.923423956196073203e-01,1.098901099999999992e-01,9.765957446808510856e-01,5.009183755776277502e-01,7.927622797857742931e-01,3.953623484430389412e-02,6.420085942218488606e-01,4.374720112549809227e-03,8.752450943152285945e-02,2.439024390243902940e-01,5.059973706609833394e-02,2.631578947368420907e-01,3.999985286223124020e-02,5.882352723702420627e-02,9.613169385811638767e-02,3.250050479099619860e-01,8.016877637130802314e-02
