Node,Relative Closeness,Rank
158,0.7664887361371048,1.0
693,0.6556654057282025,2.0
137,0.6297415110831426,3.0
397,0.5525472646230889,4.0
358,0.5513028395907489,5.0
686,0.534034619213142,6.0
521,0.4875700466859704,7.0
623,0.4866476556737287,8.0
657,0.4853688627134934,9.0
10,0.4831135069138974,10.0
77,0.4818624318439726,11.0
351,0.4562755219967419,12.0
520,0.4548928548632118,13.0
735,0.4448645254849295,14.0
229,0.4418845495063383,15.0
639,0.4353456370909762,16.0
228,0.4298932775085355,17.0
728,0.4246150675166637,18.0
393,0.417566672917181,19.0
493,0.4115108711305052,20.0
512,0.3987458109972626,21.0
22,0.3780707734234557,22.0
761,0.3755226724918564,23.0
409,0.3738590854514625,24.0
139,0.3734640234698049,25.0
651,0.3724895691086399,26.0
514,0.3685015705314228,27.0
252,0.368487883391819,28.0
536,0.3641624082931895,29.0
587,0.3609868216175787,30.0
159,0.3601016008823366,31.0
378,0.3574893809271882,32.0
180,0.3552162022533254,33.0
567,0.3538414352746327,34.0
461,0.3530394279983578,35.0
90,0.349403354995453,36.0
419,0.348436353382705,37.0
238,0.3479155432519342,38.0
169,0.3451850320413782,39.0
485,0.3445814618765881,40.0
141,0.3353180211525565,41.0
478,0.3298381246472487,42.0
184,0.3296684675546922,43.0
707,0.3283369834275582,44.0
124,0.3278668365867511,45.0
661,0.3275834424313185,46.0
171,0.3249184699648031,47.0
157,0.3237925914568241,48.0
458,0.3227629271753238,49.0
547,0.3213883873384072,50.0
67,0.3204154592829866,51.0
568,0.3194192486478278,52.0
618,0.3191966240571144,53.0
551,0.3168246327985828,54.0
7,0.3156656806321126,55.0
538,0.3147797247470694,56.0
377,0.3147640133855545,57.0
300,0.3137120360602791,58.0
557,0.3131262941595451,59.0
286,0.3129992691015876,60.0
245,0.3090446879197321,61.0
435,0.3084744711701997,62.0
149,0.308348756565775,63.0
138,0.3080200624168117,64.0
505,0.3055515463353876,65.0
509,0.3043827982207317,66.0
586,0.3016342986938472,67.0
560,0.3016160429305583,68.0
708,0.3006021247250252,69.0
334,0.2985920381982405,70.0
243,0.2978453813877694,71.0
142,0.2970761895658513,72.0
441,0.2952825594344257,73.0
155,0.2947536867040931,74.0
676,0.2932413378968199,75.0
50,0.2930034641106674,76.0
477,0.2929877367368317,77.0
156,0.2899203633433179,78.0
741,0.2899081178583355,79.0
223,0.2890433540247547,80.0
620,0.2890152414018632,81.0
25,0.2878253878421208,82.0
288,0.287560821844299,83.0
14,0.287560821844299,83.0
110,0.2867622784216704,84.0
669,0.2859855364450605,85.0
302,0.2857795571485916,86.0
383,0.2853570409753604,87.0
192,0.2843068679709785,88.0
362,0.2839841335889521,89.0
472,0.2838645190372711,90.0
181,0.282430422529659,91.0
15,0.2819714267881487,92.0
341,0.2799493188106222,93.0
410,0.2799493188106222,93.0
144,0.2793934728685872,94.0
280,0.2785452750227098,95.0
696,0.2776896242099679,96.0
759,0.2776175774969835,97.0
275,0.2770906681456446,98.0
433,0.2754267713312257,99.0
526,0.2754267713312257,99.0
278,0.2744154344195313,100.0
750,0.2736178082957121,101.0
122,0.2688201909027231,102.0
250,0.2677137755221361,103.0
754,0.2664213290160611,104.0
168,0.2662402233240897,105.0
54,0.2655290381456007,106.0
72,0.2652751633002089,107.0
711,0.2645211782993505,108.0
572,0.2643588779770489,109.0
132,0.2642989715316009,110.0
40,0.2633240445543472,111.0
429,0.2633119337706207,112.0
37,0.2632822820111288,113.0
200,0.2619236793138977,114.0
58,0.2612048030776397,115.0
98,0.2602739214379131,116.0
31,0.2592005062638634,117.0
603,0.2589218584300491,118.0
56,0.2588272709157841,119.0
239,0.2588129857510477,120.0
78,0.2573013831862474,121.0
482,0.2571838946183059,122.0
596,0.2569076779406813,123.0
610,0.2558210392521755,124.0
65,0.2553712857609052,125.0
438,0.2549423207034464,126.0
328,0.2549064455649075,127.0
86,0.2549053252056155,128.0
525,0.2539503502233372,129.0
494,0.2524067931265552,130.0
524,0.2521450682251958,131.0
186,0.2521450682251958,131.0
255,0.251850556649495,132.0
537,0.2512943031302501,133.0
663,0.2511485180054155,134.0
324,0.2505170830318608,135.0
712,0.2505170830318608,135.0
62,0.2502800604821029,136.0
135,0.2496357131640645,137.0
30,0.2488977375313627,138.0
457,0.2484928627669574,139.0
52,0.2483952856276805,140.0
516,0.2483531418150502,141.0
566,0.2483531418150502,141.0
197,0.2470363270770458,142.0
274,0.2470363270770458,142.0
203,0.246424598542714,143.0
599,0.2460148099537247,144.0
720,0.2459273584853467,145.0
136,0.245924881444742,146.0
408,0.2458016530900387,147.0
312,0.245620949481886,148.0
296,0.2453634966676382,149.0
208,0.2452342071341928,150.0
93,0.2449844714804973,151.0
277,0.2449239771381045,152.0
123,0.2441561802468094,153.0
654,0.243768076667326,154.0
99,0.2431862635883596,155.0
578,0.2428725450447095,156.0
105,0.241931921196167,157.0
119,0.2418580422236712,158.0
730,0.2418580422236712,158.0
705,0.2415598904063297,159.0
24,0.2413353930439484,160.0
401,0.2412565038366346,161.0
595,0.2411842839164289,162.0
674,0.2400477934189472,163.0
12,0.2399860096397135,164.0
9,0.2396638416762315,165.0
591,0.2394774311760506,166.0
629,0.2386558946151274,167.0
549,0.2386234506206667,168.0
426,0.2377636203342534,169.0
515,0.2377032341016464,170.0
666,0.2374678235567116,171.0
20,0.2373102586108221,172.0
652,0.2363281805145554,173.0
644,0.2360037733584908,174.0
172,0.2358577601260655,175.0
230,0.2350009182627286,176.0
724,0.2342356878836839,177.0
76,0.233640458143961,178.0
681,0.2333744795200567,179.0
103,0.2322695360308592,180.0
325,0.2302999641187131,181.0
530,0.2300487197675966,182.0
204,0.2300487197675966,182.0
490,0.2294793376905112,183.0
659,0.2294468530088397,184.0
737,0.2290631292349157,185.0
212,0.2286019133730867,186.0
89,0.2286019133730867,186.0
384,0.2273726382299568,187.0
134,0.2273446860210865,188.0
540,0.2264698204395966,189.0
307,0.2261227170574119,190.0
571,0.2260175101223119,191.0
340,0.2259424846222612,192.0
45,0.2259424846222612,192.0
367,0.2259424846222612,192.0
689,0.2259424846222612,192.0
154,0.2259424846222612,192.0
370,0.2259424846222612,192.0
241,0.2259424846222612,192.0
590,0.2259424846222612,192.0
51,0.2259424846222612,192.0
108,0.2259424846222612,192.0
420,0.2259393696050963,193.0
120,0.2258689457986652,194.0
459,0.2250928158051077,195.0
291,0.2249365863071532,196.0
289,0.2247576047724535,197.0
423,0.2247214665882741,198.0
295,0.2240896120392238,199.0
359,0.2240895656070109,200.0
220,0.224009045014485,201.0
744,0.2223464594111855,202.0
69,0.2220682668360356,203.0
292,0.2216799860634843,204.0
273,0.2215262443183928,205.0
677,0.2213923680371044,206.0
615,0.2211679860627187,207.0
165,0.2200306470758253,208.0
276,0.2198752723323105,209.0
704,0.2181143417584173,210.0
236,0.2180874518141343,211.0
129,0.2179878940409604,212.0
21,0.2175872652001143,213.0
279,0.2175380948978488,214.0
588,0.2167721396835499,215.0
533,0.2165333955041251,216.0
