Starting Node,Average Spreading Ability
1,22.29
2,16.98
3,17.97
4,21.12
5,19.95
6,18.52
7,23.59
8,23.49
9,20.13
10,19.42
11,21.84
12,17.99
13,17.79
14,18.97
15,21.26
16,16.83
17,24.31
18,23.22
19,17.47
20,18.08
21,17.59
22,13.29
23,17.11
24,19.64
25,16.69
26,23.36
27,18.03
28,18.01
29,19.01
30,17.01
31,15.76
32,17.8
33,16.84
34,20.17
35,14.88
36,17.61
37,21.44
38,20.29
39,16.88
40,16.46
41,20.87
42,16.77
43,20.24
44,17.12
45,18.33
46,16.81
47,20.97
48,14.69
49,13.98
50,18.97
51,19.29
52,20.64
53,18.19
54,22.13
55,20.41
56,18.67
57,16.75
58,21.21
59,12.19
60,18.53
61,20.34
62,22.71
63,18.99
64,13.84
65,19.07
66,23.22
67,17.74
68,24.61
69,21.89
70,15.12
71,17.08
72,14.16
73,21.98
74,23.78
75,19.32
76,18.31
77,18.6
78,18.66
79,20.26
80,15.61
81,24.71
82,23.35
83,16.32
84,20.79
85,19.68
86,13.02
87,20.67
88,19.12
89,20.03
90,22.14
91,17.69
92,16.04
93,17.23
94,14.43
95,18.46
96,16.86
97,19.38
98,18.47
99,20.25
100,19.23
101,15.28
102,18.24
103,20.92
104,20.14
105,22.16
106,18.51
107,18.34
108,22.07
109,18.98
110,18.48
111,17.56
112,21.47
113,14.94
114,20.14
115,21.89
116,17.95
117,18.69
118,22.13
119,21.03
120,17.36
121,19.26
122,18.86
123,16.31
124,18.38
125,18.19
126,15.18
127,20.59
128,22.01
129,18.51
130,17.49
131,18.32
132,19.82
133,17.56
134,16.43
135,20.37
136,13.29
137,24.17
138,21.74
139,19.66
140,20.45
141,17.02
142,19.95
143,14.86
144,17.58
145,12.29
146,18.87
147,22.42
148,16.28
149,23.95
150,20.7
151,16.57
152,24.19
153,24.73
154,20.17
155,17.64
156,15.97
157,14.1
158,21.75
159,18.26
160,21.02
161,19.77
162,15.85
163,16.46
164,19.74
