Starting Node,Average Spreading Ability
1,1.04
2,1.17
3,1.25
4,2.68
5,1.64
6,7.57
7,1.06
8,1.08
9,1.09
10,1.05
11,1.34
12,1.21
13,1.07
14,1.02
15,1.08
16,1.06
17,1.02
18,1.07
19,1.07
20,1.19
21,1.24
22,1.11
23,5.76
24,9.68
25,10.44
26,13.16
27,5.16
28,8.4
29,7.98
30,4.37
31,1.07
32,1.01
33,1.26
34,1.07
35,1.1
36,1.15
37,1.58
38,4.59
39,1.27
40,1.22
41,1.19
42,1.16
43,2.57
44,1.52
45,1.42
46,1.45
47,1.73
48,2.59
49,1.58
50,6.58
51,7.7
52,5.16
53,8.37
54,3.73
55,8.73
56,8.85
57,11.93
58,10.71
59,3.77
60,5.88
61,10.99
62,7.08
63,11.56
64,2.95
65,5.81
66,6.02
67,6.26
68,10.19
69,6.15
70,2.87
71,3.78
72,4.28
73,9.7
74,7.76
75,13.3
76,5.93
77,9.05
78,7.21
79,1.43
80,1.13
81,1.08
82,1.07
83,1.08
84,1.04
85,1.06
86,1.07
87,1.02
88,1.12
89,1.15
90,1.05
91,1.17
92,1.24
93,1.13
94,1.14
95,1.32
96,1.19
97,1.22
98,1.32
99,1.1
100,1.7
101,2.65
102,2.43
103,1.21
104,2.2
105,1.53
106,2.11
107,2.19
108,1.54
109,1.48
110,1.72
111,2.11
112,2.08
113,5.07
114,3.81
115,1.61
116,6.16
117,2.55
118,3.11
119,4.27
120,2.4
121,9.2
122,2.28
123,5.47
124,5.73
125,10.09
126,6.78
127,8.24
128,8.91
129,2.94
130,10.53
131,3.85
132,4.21
133,7.72
134,4.56
135,6.15
136,6.41
137,6.29
138,6.15
139,2.43
140,1.07
141,4.36
142,5.1
143,1.57
144,3.89
145,4.57
146,1.98
147,1.92
148,1.96
149,1.99
150,2.73
151,5.75
152,5.56
153,7.18
154,4.86
155,6.82
156,1.28
157,1.76
158,1.13
159,1.53
160,1.82
161,1.46
162,3.49
163,1.86
164,1.09
165,1.36
166,3.21
167,2.04
168,2.85
169,1.27
170,1.57
171,1.69
172,2.06
173,2.19
174,1.59
175,2.06
176,2.25
177,3.22
178,1.42
179,2.31
180,1.15
181,1.6
182,2.57
183,1.64
184,1.26
185,2.74
186,1.77
187,2.09
188,1.6
189,1.89
190,1.87
191,3.41
192,2.11
193,3.21
194,4.21
195,3.16
196,3.4
197,1.79
198,2.89
199,2.95
200,3.48
201,5.11
202,2.51
203,4.66
204,3.5
205,4.3
206,3.91
207,2.96
208,3.86
209,1.47
210,1.17
211,1.7
212,1.39
213,1.19
214,3.11
215,1.16
216,1.3
217,1.0
218,1.03
219,1.02
220,1.01
221,1.38
222,1.34
223,1.63
224,2.16
225,1.1
226,1.05
227,2.28
228,1.52
229,1.28
230,1.1
231,1.07
232,1.67
233,1.34
234,1.58
235,1.16
236,1.05
237,1.01
238,1.2
239,1.03
240,1.0
241,1.17
242,1.22
243,1.42
244,1.77
245,1.16
246,1.63
247,1.43
248,2.26
249,2.47
250,1.28
251,2.32
252,1.31
253,1.7
254,1.72
255,1.2
256,1.76
257,1.39
258,1.12
259,1.31
260,1.25
261,1.09
262,1.47
263,2.04
264,1.57
265,2.66
266,2.14
267,1.43
268,1.32
269,1.49
270,1.0
271,1.13
272,1.32
273,1.6
274,1.37
275,1.0
276,1.13
277,1.08
278,1.04
279,1.52
280,1.56
281,1.42
282,1.64
283,1.02
284,1.89
285,2.39
286,1.61
287,1.64
288,2.55
289,1.87
290,1.65
291,2.05
292,1.15
293,1.31
294,2.07
295,1.73
296,1.05
297,1.0
298,1.22
299,1.13
300,1.18
301,1.19
302,1.36
303,1.46
304,1.22
305,1.29
306,1.09
307,2.0
308,1.3
309,2.05
310,1.42
311,1.0
312,1.19
313,1.73
314,1.94
315,1.35
316,1.48
317,1.54
318,1.31
319,1.59
320,2.58
321,1.13
322,1.27
323,1.08
324,1.01
325,1.1
326,1.03
327,1.02
328,1.13
329,1.11
330,1.05
331,1.02
332,1.02
