Starting Node,Average Spreading Ability
8,9.83
1,7.33
35,10.47
46,7.12
60,19.06
89,7.69
95,9.47
98,11.82
99,13.34
100,15.16
101,14.29
110,12.52
118,11.02
121,11.54
131,12.59
132,16.87
136,17.46
142,8.94
154,12.71
168,16.25
171,14.21
174,11.92
24,6.66
42,2.6
74,3.73
78,6.96
81,12.85
103,6.22
104,4.55
108,13.38
159,2.04
15,4.07
16,1.87
20,4.81
43,9.19
48,2.82
80,5.16
91,7.18
105,8.96
107,10.29
182,9.7
32,9.77
33,7.98
40,9.55
44,9.75
58,9.79
62,8.09
63,9.63
64,6.46
65,12.49
66,13.71
68,4.49
106,11.24
109,10.6
122,12.81
123,12.03
135,8.99
166,5.45
170,12.42
179,13.35
187,4.64
50,7.37
183,12.01
7,14.41
10,8.24
12,5.77
14,4.87
18,10.63
19,10.25
23,2.71
31,6.13
36,8.24
49,9.79
52,2.64
53,12.23
54,14.0
55,6.01
56,11.9
57,10.68
61,11.63
69,13.16
70,13.95
72,3.93
83,14.78
88,7.84
93,9.7
94,8.96
111,11.19
112,5.96
114,11.94
125,10.66
127,10.93
129,6.17
130,9.78
141,8.77
146,7.79
150,11.2
151,9.47
158,13.34
161,11.29
164,15.81
190,7.63
192,12.75
193,8.08
194,13.37
195,11.68
196,10.24
197,10.72
71,7.0
87,6.11
137,5.62
188,2.41
22,5.57
67,9.4
178,12.69
59,5.89
73,5.04
82,3.65
143,5.46
139,6.39
84,6.14
134,2.11
9,4.2
116,5.24
117,4.6
153,7.79
2,1.75
96,9.97
185,4.93
186,4.2
5,9.64
149,11.91
177,4.67
115,1.84
3,1.2
148,1.09
152,1.12
157,1.12
167,9.41
172,5.14
4,2.71
13,3.31
25,1.72
26,6.14
27,2.36
28,5.8
29,6.18
37,1.46
39,1.39
51,4.66
76,4.29
86,7.63
90,7.55
92,2.14
124,3.02
126,4.75
128,6.26
140,5.71
144,4.51
147,6.27
163,3.51
181,2.82
198,3.09
47,1.42
75,4.26
77,5.84
79,3.6
85,3.85
97,5.73
102,3.28
133,1.73
138,4.25
145,1.34
155,5.01
156,4.07
169,7.64
173,5.53
176,4.94
184,5.21
189,7.63
191,5.35
21,1.21
41,1.79
45,2.21
11,5.37
38,7.08
162,4.26
113,4.83
17,1.57
175,6.82
160,1.11
180,1.13
6,1.06
34,1.71
165,1.16
119,2.3
30,1.02
120,1.01
