Starting Node,Average Spreading Ability
1,3.22
2,2.27
3,3.71
4,5.33
5,1.36
6,1.97
7,2.92
8,9.61
9,4.92
10,4.78
11,2.98
12,2.16
13,3.16
14,1.11
15,1.98
16,1.66
17,2.75
18,1.89
19,10.13
20,7.08
21,7.95
22,4.94
23,4.26
24,6.36
25,3.15
26,5.41
27,2.98
28,5.69
29,1.97
30,1.76
31,8.32
32,2.87
33,2.63
34,7.44
35,8.23
36,3.85
37,4.29
38,2.12
39,5.38
40,4.4
41,4.99
42,8.41
43,13.72
44,23.73
45,4.97
46,3.64
47,8.26
48,4.63
49,23.56
50,11.74
51,12.19
52,5.69
53,7.99
54,10.45
55,26.01
56,11.16
57,3.9
58,5.89
59,19.54
60,6.82
61,16.52
62,23.2
63,2.43
64,2.82
65,9.44
66,1.71
67,2.05
68,1.22
69,5.78
70,2.74
71,3.51
72,5.03
73,5.32
74,1.39
75,2.04
76,2.17
77,1.62
78,3.25
79,10.13
80,6.7
81,11.42
82,29.96
83,6.86
84,4.51
85,7.6
86,30.52
87,1.43
88,1.14
89,2.52
90,1.24
91,1.7
92,24.86
93,4.36
94,1.21
95,12.95
96,1.61
97,1.64
98,19.39
99,23.76
100,21.31
101,17.06
102,23.46
103,18.48
104,47.66
105,17.15
106,41.36
107,23.84
108,17.47
109,32.42
110,3.61
111,1.29
112,2.46
113,7.51
114,11.32
115,1.57
116,1.13
117,1.79
118,3.09
119,2.22
120,4.11
121,35.61
122,7.65
123,1.52
124,6.02
125,10.3
126,7.3
127,16.44
128,10.66
129,7.71
130,22.29
131,5.53
132,17.87
133,12.21
134,23.3
135,8.72
136,6.33
137,1.9
138,22.65
139,1.49
140,2.06
141,1.66
142,1.66
143,5.39
144,1.65
145,6.93
146,1.42
147,13.12
148,6.54
149,10.22
150,8.58
151,37.9
152,3.98
153,18.35
154,9.96
155,7.33
156,7.58
157,4.03
158,13.47
159,5.02
160,8.38
161,27.64
162,17.26
163,23.72
164,25.48
165,1.9
166,11.43
167,7.25
168,4.24
169,3.12
170,13.55
171,6.44
172,15.83
173,6.37
174,6.77
175,22.36
176,7.12
177,1.2
178,1.69
179,4.54
180,3.94
181,5.93
182,20.8
183,4.06
184,12.21
185,14.71
186,14.84
187,16.05
188,31.15
189,52.78
190,16.09
191,12.98
192,7.49
193,26.66
194,12.14
195,5.16
196,7.96
197,18.16
198,7.76
199,3.24
200,6.13
201,17.76
202,3.46
203,12.93
204,4.55
205,5.98
206,11.25
207,3.11
208,1.37
209,7.46
210,6.33
211,12.78
212,3.39
213,23.43
214,14.4
215,3.32
216,18.59
217,6.25
218,21.19
219,57.59
220,10.75
221,2.6
222,3.15
223,1.74
224,4.1
225,12.96
226,19.58
227,9.87
228,4.08
229,3.04
230,20.81
231,21.89
232,32.73
233,22.9
234,17.4
235,39.74
236,28.94
237,12.93
238,18.98
239,19.26
240,33.24
241,18.89
242,19.59
243,27.74
244,32.9
245,20.1
246,38.62
247,9.16
248,6.6
249,5.71
250,10.0
251,32.05
252,28.91
253,12.33
254,25.67
255,13.31
256,15.7
257,9.13
258,9.18
259,10.46
260,36.02
261,1.99
262,1.34
263,1.9
264,1.92
265,6.28
266,1.81
267,1.27
268,28.51
269,13.72
270,5.96
271,6.98
272,6.08
273,11.44
274,21.93
275,14.57
276,11.62
277,9.43
278,8.39
279,23.4
280,4.83
281,9.37
282,6.81
283,5.35
284,3.01
285,5.4
286,2.9
287,8.69
288,7.31
289,1.63
290,2.98
291,3.28
292,3.09
293,5.45
294,5.33
295,13.88
296,9.23
297,6.68
298,18.29
299,1.71
300,1.25
301,6.19
302,5.48
303,10.73
304,7.42
305,8.58
306,8.5
307,24.48
308,14.95
309,20.39
310,9.48
311,49.86
312,10.06
313,10.47
314,7.36
315,19.21
316,13.22
317,6.95
318,19.34
319,27.19
320,22.19
321,7.07
322,8.79
323,12.88
324,13.24
325,21.8
326,14.93
327,38.97
328,2.84
329,5.64
330,5.92
331,16.12
332,4.63
333,3.09
334,8.34
335,18.43
336,31.02
337,2.74
338,22.29
339,27.57
340,6.83
341,7.74
342,5.67
343,5.9
344,3.73
345,12.39
346,28.58
347,2.23
348,2.98
349,3.09
350,2.86
351,7.66
352,8.46
353,18.15
354,10.46
355,7.32
356,33.42
357,45.73
358,21.5
359,46.65
360,17.23
361,27.53
362,24.37
363,75.44
364,1.56
365,4.33
366,5.79
367,2.97
368,4.53
369,2.9
370,7.79
371,6.59
372,7.17
373,1.18
374,5.44
375,34.69
376,2.08
377,7.01
378,6.21
379,4.65
380,19.46
381,8.41
382,5.12
383,25.3
384,14.04
385,12.08
386,10.62
387,24.43
388,2.47
389,2.42
390,3.91
391,21.17
392,5.83
393,1.96
394,5.7
395,2.67
396,7.82
397,3.34
398,13.01
399,15.02
400,9.86
401,8.04
402,31.62
403,19.25
404,1.54
405,1.29
406,7.22
407,12.63
408,8.93
409,14.63
410,14.44
411,6.42
412,58.62
413,8.51
414,5.58
415,13.1
416,5.73
417,7.86
418,4.02
419,63.79
420,1.18
421,1.2
422,2.67
423,8.23
424,3.43
425,26.1
426,11.36
427,3.53
428,9.87
429,2.62
430,14.71
431,59.89
432,10.81
433,54.31
434,23.19
435,40.66
436,27.5
437,12.25
438,4.68
439,14.85
440,6.47
441,19.16
442,8.42
443,8.35
444,3.2
445,3.51
446,7.83
447,5.18
448,1.87
449,10.32
450,10.85
451,8.88
452,13.13
453,7.83
454,11.01
455,7.02
456,30.95
457,11.16
458,18.55
459,4.52
460,14.88
461,21.03
462,27.89
463,11.11
464,10.84
465,4.11
466,9.63
467,5.68
468,11.24
469,11.42
470,30.43
471,13.22
472,8.75
473,1.6
474,2.7
475,6.0
476,4.55
477,9.31
478,18.82
479,3.23
480,24.71
481,6.17
482,22.9
483,1.47
484,2.47
485,4.64
486,11.41
487,7.44
