Starting Node,Average Spreading Ability
8,14.03
1,11.19
35,12.93
46,10.23
60,24.6
89,10.38
95,16.28
98,16.96
99,20.51
100,23.3
101,17.07
110,16.52
118,14.99
121,21.65
131,22.11
132,21.91
136,24.8
142,13.18
154,17.52
168,26.04
171,17.37
174,16.79
24,10.22
42,4.65
74,6.09
78,10.58
81,19.64
103,12.23
104,9.88
108,23.09
159,4.39
15,4.48
16,2.75
20,7.41
43,10.59
48,2.49
80,6.77
91,7.81
105,15.35
107,14.7
182,12.85
32,16.88
33,11.4
40,16.72
44,16.87
58,17.19
62,12.74
63,17.0
64,8.95
65,18.5
66,19.65
68,6.97
106,16.54
109,15.82
122,20.32
123,16.72
135,16.32
166,12.48
170,18.86
179,17.33
187,5.45
50,12.93
183,15.34
7,21.08
10,11.84
12,10.1
14,9.98
18,16.48
19,13.38
23,5.44
31,7.94
36,13.03
49,15.78
52,5.65
53,15.09
54,17.78
55,10.66
56,16.41
57,16.61
61,16.99
69,17.18
70,25.02
72,4.5
83,22.94
88,12.02
93,13.28
94,15.94
111,16.15
112,9.67
114,19.42
125,15.3
127,13.76
129,10.84
130,15.22
141,13.17
146,14.59
150,16.55
151,13.71
158,17.99
161,15.11
164,18.77
190,10.48
192,20.99
193,11.93
194,17.48
195,16.95
196,16.79
197,18.15
71,12.35
87,9.58
137,9.16
188,4.42
22,8.39
67,14.77
178,15.04
59,6.21
73,8.24
82,6.0
143,7.27
139,11.24
84,8.44
134,4.15
9,6.12
116,10.37
117,4.72
153,13.71
2,2.47
96,15.7
185,5.72
186,9.61
5,13.74
149,18.01
177,8.69
115,2.02
3,1.2
148,1.15
152,1.14
157,1.12
167,13.08
172,10.04
4,4.49
13,4.81
25,2.89
26,7.92
27,3.97
28,10.26
29,7.44
37,1.84
39,2.47
51,5.4
76,4.74
86,9.36
90,10.63
92,3.28
124,5.88
126,6.39
128,12.47
140,9.79
144,8.31
147,9.03
163,5.84
181,3.01
198,3.63
47,1.22
75,6.53
77,7.96
79,6.32
85,5.86
97,6.65
102,4.19
133,1.68
138,5.84
145,1.28
155,5.83
156,5.12
169,9.49
173,7.03
176,7.48
184,7.09
189,12.04
191,6.04
21,1.55
41,1.85
45,2.88
11,8.03
38,8.13
162,6.06
113,7.68
17,1.82
175,8.92
160,1.13
180,1.13
6,1.06
34,2.46
165,1.16
119,2.47
30,1.02
120,1.01
