Starting Node,Average Spreading Ability
1,2.61
2,1.82
3,1.7
4,2.17
5,1.73
6,1.48
7,2.17
8,1.2
9,1.84
10,2.74
11,1.15
12,1.66
13,1.56
14,1.93
15,1.57
16,1.31
17,1.37
18,1.16
19,1.46
20,1.28
21,2.11
22,1.79
23,1.11
24,1.35
25,1.63
26,1.52
27,1.75
28,1.78
29,1.27
30,1.25
31,1.21
32,1.14
33,1.06
34,1.45
35,1.42
36,1.28
37,1.62
38,1.34
39,1.49
40,1.3
41,1.25
42,1.1
43,1.55
44,1.34
45,1.14
46,1.28
47,1.38
48,1.14
49,1.78
50,2.78
51,1.65
52,1.2
53,1.3
54,1.28
55,1.31
56,1.52
57,1.1
58,1.22
59,1.89
60,1.1
61,1.8
62,4.52
63,1.45
64,1.57
65,1.4
66,1.33
67,1.85
68,2.14
69,1.16
70,1.37
71,2.0
72,1.35
73,1.21
74,1.19
75,1.11
76,1.26
77,1.12
78,1.2
79,1.14
80,1.29
81,1.9
82,1.89
83,2.1
84,2.49
85,1.67
86,1.35
87,2.1
88,3.99
89,2.36
90,1.25
91,1.18
92,1.25
93,1.38
94,1.24
95,1.5
96,1.7
97,2.63
98,1.07
99,1.08
100,1.67
101,1.51
102,1.45
103,1.51
104,1.88
105,1.36
106,1.09
107,1.82
108,1.65
109,1.8
110,1.81
111,1.77
112,1.25
113,1.33
114,1.12
115,1.14
116,1.16
117,1.29
118,1.72
119,1.11
120,1.47
121,1.19
122,1.32
123,3.09
124,1.42
125,1.4
126,1.15
127,1.38
128,2.42
129,2.69
130,2.77
131,2.13
132,3.02
133,2.58
134,2.46
135,2.68
136,1.09
137,1.26
138,1.36
139,1.39
140,1.44
141,1.1
142,1.22
143,1.11
144,1.67
145,1.14
146,1.46
147,1.12
148,5.09
149,3.87
150,4.76
151,5.35
152,3.1
153,3.63
154,4.0
155,4.36
156,3.91
157,3.61
158,1.29
159,1.19
160,1.24
161,1.43
162,3.42
163,3.25
164,3.2
165,2.98
166,3.68
167,3.44
168,3.54
169,3.11
170,2.7
171,1.62
172,1.27
173,1.97
174,2.18
175,2.8
176,3.03
177,1.14
178,1.11
179,1.49
180,1.21
181,1.1
182,1.19
183,1.41
184,1.13
185,1.27
186,1.49
187,1.26
188,1.15
189,1.31
190,3.53
191,2.33
192,2.76
193,3.8
194,1.8
195,2.2
196,1.37
197,3.66
198,2.68
199,2.52
200,2.3
201,2.82
202,2.3
203,2.6
204,2.43
205,2.33
206,1.71
207,2.52
208,2.29
209,3.38
210,3.97
211,2.72
212,1.25
213,1.65
