Lambda,Kendall Tau,p-value,beta_c,beta_min,beta_max
0.1626984126984127,0.5347388488484202,6.829619131552527e-07,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.1988536155202822,0.5113878074139914,2.039496072038784e-06,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.2350088183421517,0.5489525403396146,3.286876946043184e-07,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.27116402116402116,0.5955727136168644,3.0234488827742686e-08,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.3073192239858907,0.6623985862210916,6.908752609349125e-10,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.3434744268077602,0.663953488372093,6.059479853232461e-10,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.37962962962962965,0.5847417195816498,5.2695711611484534e-08,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.4157848324514991,0.618161070796836,8.612794224272854e-09,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.4519400352733687,0.5531668568918628,2.484045551494013e-07,0.3253968253968254,0.1626984126984127,0.48809523809523814
0.48809523809523814,0.5392214739450091,4.934456891772628e-07,0.3253968253968254,0.1626984126984127,0.48809523809523814
