feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.1576614380138387,0.019935576176277444,-0.023452630913565364,0.02320056127402681,-0.0713017530336276
Betweenness Centrality,0.11046868896510778,0.26147120375655464,0.24662442552960556,0.10048180531576208,-0.035425501405520095
Leverage Centrality,0.12929637281239742,-0.09840914232704381,0.09167156914761254,0.18838698800527023,-0.3718913680577119
Isolating Centrality,0.044439961878574866,0.2712864303682961,0.45618644528478547,0.14788044499165898,0.28522379691882127
GSM,0.14089895118141357,-0.17528409774503292,0.10976316564087756,0.002730925586832529,0.14596997770143305
H-GSM_1,0.05740629662596712,0.3015353078327255,0.4209492798815954,0.09523529402279783,0.21659865763633784
Local-Global Centrality,0.15708379694596716,0.05533513406168604,-0.022008256282416917,0.005722043490797998,-0.05702588735760386
PageRank Centrality,0.15377517602782928,0.04802700431589264,0.02857382930876061,0.07191276267107584,-0.16465477933418113
Coreness Centrality,0.15806660022805827,0.0023419755825919175,-0.05906737277259154,-0.011657536139250298,0.0021470888467204977
Extended Coreness,0.15717154855036664,-0.019035804456840107,-0.08150799625193446,-0.03791075401860113,0.047210442256443136
Global Relative Change in Avg Degree,0.14753665185618142,0.12450114697731718,-0.13695105550055875,-0.027648661539965487,-0.046026175028817916
Global Relative Change in Avg Clustering,0.046064603196913086,0.32657753983262555,0.17218819632117655,-0.07189236844324498,-0.05972986981099577
Clustering Coefficient,-0.053427515813271986,0.010087016244028357,0.13390540420786082,-0.8918212294658007,0.06374163173200416
Clustered Local Degree,0.15623462711313058,-0.038034144420453324,-0.07573194745638426,-0.058650622254620796,0.05794373674717915
DIL Centrality,0.14536388596770272,0.1536448934159945,0.014139615414566075,0.022243727518807953,-0.07147716347415957
I-GSM Values,0.15810838631202,-0.0006062469731937951,-0.053729894733712744,-0.03402931536405336,0.02795482434717362
Gravity Index Centrality,0.14796474355229072,-0.13249846282233055,-0.011796389046386425,0.056475637148026066,0.1625043530042657
Gravity Model Centrality,0.15485734766332424,0.09359482085887998,-0.024997134804208974,-0.020420381754342368,-0.052322871048549914
Local Gravity Model Centrality,0.14478813079916472,0.17320897593423323,-0.014477936699462863,-0.06368210757362264,-0.060972709298055074
Laplacian Centrality,0.15434004053244493,0.10272468468216464,-0.007338367183230979,-0.03107787613687669,-0.011889999103155816
Closeness Centrality,0.13868034358535297,-0.18138752607462572,0.13334189110377231,0.010029821545381746,0.09431382018233599
Semi local centrality,0.15723163656876996,-0.01889466421827082,-0.08026954571536171,-0.03697070772007409,0.04413906331138976
Eccentricity Centrality,0.0767865958797391,-0.14529380760189167,0.17315911281159985,0.06715143840628693,-0.5457208403317757
Density Centrality,0.15406319397569077,0.10530226494826472,-0.009233233999869084,-0.008718286422095357,-0.039051564867002314
MDD Value,0.15793263897504292,-0.020496759777775448,-0.003044398489539553,0.03691513247778858,-0.0275454442941885
EHCC Value,0.15779444732160736,-0.005018355908058043,-0.07078301330554307,-0.028517080220999677,0.024852435129430233
HCC Value,0.14950979896905436,-0.1313287720457052,-0.014899915116956881,0.0011910626731241217,0.1480885932251132
P Value,0.14000242316487943,-0.1847953064617837,0.016443517342317346,0.017750176350124956,0.20383896767933482
Extended Degree,0.1575268599786792,-0.017509898044949818,-0.07466350931173704,-0.030841984854348598,0.02822056217678109
Eigenvector Centrality,0.15693511065983037,-0.015692724723485558,-0.08576036412261945,-0.0442959105040417,0.048812171594323016
CLC Values,0.15767641650752642,0.004585020368610271,-0.07806718526319405,-0.011539045260483147,0.013250296621941639
Centrality Values,0.15829559832794693,0.010868262906418857,-0.04510850630062445,-0.004126991086227504,-0.007815574567171064
Constraint Coefficients,0.07380659346166732,-0.2509537885883646,0.39212172495117087,-0.17886563585189555,-0.24936412525736942
HVGc Index,0.15067240806822926,0.09226536868339352,-0.12235824433258005,-0.09684149703095862,-0.06198964622384693
PE Values,0.15830782790942022,0.009281958079501225,-0.044059495890011846,-0.0005110581295731453,-0.012186598335447146
H Values,0.14551046066645046,0.15954028648383103,-0.04898078499439338,-0.08555666007049134,-0.0659825504222635
Volume Centrality,0.11302796771543003,-0.2511207884859974,0.19109626657757686,0.028978828416778797,0.23071144979822134
GIN Values,0.1505627170143141,-0.11438798978593025,0.07798125205333092,-0.014948006809112175,0.0922977294471809
LGC Scores,0.14588884003213082,0.16814332016415193,0.019711787783127762,-0.051765984569945786,-0.016525004702397688
DNC Scores,0.15746972819437235,0.023893533683473824,-0.020036261074954143,0.022735617843133927,-0.07642817577907604
EIGSM Values,0.1573196179470714,-0.013972332645567315,-0.07947731581741266,-0.03816197616009037,0.04199271863206776
Societal Capital Scores,0.15750688981403285,-0.01775651932112432,-0.07499464982033223,-0.031197242172544284,0.02887824861929709
Improved Gravity Index Values,0.1482887898994615,-0.13322331006307106,-0.016533490432632858,0.04663484620249384,0.1568441939074061
Extended Improved Gravity Index Values,0.15769556183844094,-0.005927155555688356,-0.07365012603070578,-0.029670509489688354,0.034123474281684045
Node H-Index,0.1513682142286574,-0.12036662979704944,-0.02623681188010956,0.034674740622191384,0.027122335040973344
MCGM Values,0.15735210572547853,0.044322280796757284,-0.05556942491276514,-0.03442026127887773,0.010020514169873786
GGC Values,0.15059354007231063,0.13370020967950721,-0.0007941916645673576,-4.7312542888124775e-06,-0.0600934212426396
Subgraph centrality,0.14624606084532613,0.14152541105528443,-0.07964509753991622,-0.10283196186625554,-0.06883487939684532
Second order centrality,0.09814740842251736,-0.2520743673677518,0.335122792427109,-0.0983933177235175,-0.20302155475749922
K-Shell Value,0.12926293676118905,-0.22402671666300436,0.08867247304537763,0.09201296507476765,0.15993555855366604
