7.497295644947268856e-02,2.998918264825748414e-01,1.000000000000000000e+00,5.555555555555555802e-01,3.591359134297885669e-01,1.278365052739087737e-01,7.801302931596090229e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.421962050755303131e-02,2.500000000000000000e-01,7.778373213046436696e-01,7.842102578614768005e-01,4.418604636744185576e-01,1.949465218925338153e-02,0.000000000000000000e+00,8.882524739552697390e-01,8.002192154283174208e-01,9.280729017586178409e-02,7.335918766097279664e-02,5.654179258066250463e-02,1.666666666666666574e-01,1.111111111111111049e-01,5.046728970825051230e-02,5.960485284000298714e-03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.722222222222223209e-01,8.027418123957681395e-01,1.000000000000000000e+00,8.680781758957654137e-01,0.000000000000000000e+00,8.185706027020925313e-02,6.345330171826677468e-01,1.000000000000000000e+00,9.794145735884833837e-01,9.730345059028618904e-01,4.761904820952376216e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.642137470013775191e-01,9.966984364529549723e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000222e+00,7.666666666666666075e-01,7.999999999999998224e-01,7.831775702398044992e-01,6.717758637418226320e-01
5.067642911965709873e-02,2.027057171633124821e-01,1.000000000000000000e+00,5.555555555555555802e-01,4.515451541137084357e-01,7.417909436837565040e-02,7.133550488599347261e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.715945884086774065e-02,2.500000000000000000e-01,6.952185822801144610e-01,7.026560262787880928e-01,4.090909231818173897e-01,1.846861786350320611e-02,0.000000000000000000e+00,8.797758042780325916e-01,7.115493753310414560e-01,6.164895226301989051e-02,3.274223630066017826e-02,2.937549372494828795e-02,1.666666666666666574e-01,1.111111111111111049e-01,3.551401868706487164e-02,2.034051472459885224e-04
3.451639750606604329e-01,5.522623603709303497e-01,1.000000000000000000e+00,8.497777777777777430e-01,6.098763722168439871e-01,4.168096112582609925e-01,8.143322475570031749e-01,1.000000000000000056e-01,0.000000000000000000e+00,3.655667684526667238e-01,7.500000000000000000e-01,8.717617414871505765e-01,8.710444287904818284e-01,4.418604636744185576e-01,2.482096960164983934e-01,0.000000000000000000e+00,9.388673536504472672e-01,8.910950329980267259e-01,3.400268515220461474e-01,4.051037626927972979e-01,4.195191561012683312e-01,4.666666666666666741e-01,5.074074074444443472e-01,3.177570094821706714e-01,4.478173226100520821e-01
1.556712159758757985e-01,4.151232430587915023e-01,1.000000000000000000e+00,7.407407411111111006e-01,3.960396036241545237e-01,2.202149700914654007e-01,7.850162866449512666e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.824883885806156125e-01,5.000000000000000000e-01,8.021328538580860812e-01,8.064874766020478924e-01,4.418604636744185576e-01,8.135312164147159852e-02,0.000000000000000000e+00,9.245221134802568130e-01,8.230112289485780330e-01,1.979341108810402095e-01,1.590830594945577825e-01,1.750175719808497454e-01,3.333333333333333703e-01,2.222222222222222099e-01,1.196261682399790555e-01,3.654511385276866531e-02
3.014153121460371176e-01,4.822644986120384614e-01,1.000000000000000000e+00,9.259259255555556400e-01,7.755275526954923393e-01,3.949574314005425135e-01,8.029315960912053463e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.426747574441479482e-01,5.000000000000000000e-01,8.536184625574758655e-01,8.450952586687719981e-01,4.418604636744185576e-01,4.074822036316184670e-01,6.000000000000000888e-01,9.265032707186758865e-01,8.598758559681731750e-01,5.111301796080748305e-01,3.928574952879994586e-01,3.642682177110024289e-01,5.833333333333333703e-01,5.555555555555555802e-01,4.280373831341757196e-01,1.078269239891477688e-01
4.044107618148228278e-01,6.470572186298428896e-01,1.000000000000000000e+00,8.888888888888889506e-01,6.214275268691655807e-01,5.232906673129457120e-01,8.061889250814331387e-01,0.000000000000000000e+00,1.140151953933959961e-01,3.572849096207308395e-01,5.000000000000000000e-01,9.023342023944642687e-01,9.059617428995613286e-01,4.418604636744185576e-01,3.215369491360835497e-01,0.000000000000000000e+00,9.485074349951396755e-01,9.351372386307654772e-01,5.042547823097506265e-01,4.786109713135380250e-01,4.823408798165587097e-01,5.166666666666666075e-01,4.682539682222221500e-01,3.457943924706587402e-01,1.825853910391597446e-01
3.493752816824688967e-01,5.590004517874447298e-01,1.000000000000000000e+00,8.293209877777778516e-01,6.599313775584226827e-01,3.712615225239452865e-01,9.022801302931597878e-01,1.000000000000000056e-01,3.451435057906331316e-01,3.635801271673719248e-01,5.000000000000000000e-01,9.111860623135776827e-01,9.124406544113744522e-01,5.121951204390242651e-01,2.286661850576457433e-01,0.000000000000000000e+00,9.513780867584505918e-01,9.247665765447852237e-01,2.995721668387833492e-01,3.095710352585926417e-01,3.295361615520797094e-01,4.666666666666666741e-01,4.999999999999999445e-01,2.803738316942265829e-01,8.152534657238869054e-01
4.805942904487316425e-01,7.689508636224758886e-01,1.000000000000000000e+00,8.888888888888889506e-01,5.581712014298840785e-01,6.005351890134822401e-01,7.980456026058631025e-01,0.000000000000000000e+00,1.169386403178807911e-02,3.578274504002590395e-01,7.500000000000000000e-01,8.737459692761735397e-01,8.748368955278579273e-01,4.418604636744185576e-01,3.640636289917401625e-01,0.000000000000000000e+00,9.469705174460788522e-01,9.086164605741458011e-01,5.389576510164163503e-01,5.208857574232510501e-01,6.051393658747939996e-01,5.166666666666666075e-01,4.497354497777777405e-01,3.457943924706587402e-01,1.334999816880688694e-01
7.147856271011687745e-02,2.859142522098357397e-01,1.000000000000000000e+00,5.555555555555555802e-01,2.106210621573642583e-01,1.387176118197782082e-01,8.045602605863191314e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.918602833632924276e-02,2.500000000000000000e-01,8.191697145116665357e-01,8.263973860228922552e-01,4.418604636744185576e-01,2.195713457105380809e-02,0.000000000000000000e+00,9.056175068181633314e-01,8.461956060395618984e-01,1.190582640720433960e-01,1.088151415573778563e-01,8.531662227823780253e-02,1.666666666666666574e-01,1.111111111111111049e-01,6.168224299763773455e-02,1.500776907418007455e-01
