feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.1545182312922848,0.16061846051842538,-0.12379836734202679,-0.01408586591787643,-0.02004544378119509
Betweenness Centrality,0.07790636556069244,0.039103757456987576,-0.07011919449312312,-0.16447407015612708,0.12273622634195848
Leverage Centrality,0.08065482611099731,0.2838886605781219,-0.27481469659201296,-0.09524729161390738,-0.2002776513254278
Isolating Centrality,0.021564622767618617,0.1887550532884096,-0.11267446258220709,-0.09701335993256688,0.19817393492468943
GSM,0.12210174131621136,-0.2939106055833144,-0.08657056974545231,-0.07384085617184252,0.050242368497093404
H-GSM_1,0.12382594319514964,-0.2877990345097208,-0.08810583973624861,-0.07790907704272321,0.05081319726094391
Local-Global Centrality,0.16575259586378466,0.03033245124526273,-0.05554902133417727,-0.04471686430999277,0.06265508342808618
PageRank Centrality,0.12312471984800533,0.27719365475600954,-0.1699817273027133,-0.05162688162822517,-0.030294117142428217
Coreness Centrality,0.15986783305713054,0.06609222979548665,-0.1300430529791435,0.003743531415627434,-0.06411491274167641
Extended Coreness,0.16510392557603884,-0.04087377507566356,0.010273245488168683,0.06817947007632585,-0.00447945514264898
Global Relative Change in Avg Degree,0.153985567443143,0.16488515608710239,-0.08551342499111993,-0.01337975247487286,0.04937693658424608
Global Relative Change in Avg Clustering,0.05809416812139512,0.003354986957046378,-0.033931728924078086,0.5777097117243956,0.01440070135866342
Clustering Coefficient,0.0367452543927221,-0.02848149273741285,0.006398296010616616,0.6083218048730957,-0.015104369947336972
DIL Centrality,0.1481418269072018,0.15160802578322757,0.07136560000629924,-0.11425194065751379,0.13288863720546593
I-GSM Values,0.14777627541891283,-0.21228317530147953,-0.0010773767818472856,-0.022172470580600966,0.0419569959866667
Clustered Local Degree,0.1606635987489756,-0.010780231892221997,0.034669633420760015,0.1790260322782981,0.01763982775016911
Gravity Index Centrality,0.16301097819364527,-0.020560568187635585,-0.09039902678824387,0.014813299867650008,-0.08253649225565714
Gravity Model Centrality,0.1665007070101233,0.01999297281640808,0.03778058550130328,-0.036477147747258166,0.09276117563149586
Local Gravity Model Centrality,0.16154513648712693,0.10409716804062562,0.07092620256668945,-0.0021881103301547226,0.10996458172030663
Laplacian Centrality,0.16548141675537995,0.0885986877079395,-0.003045919348557913,0.014571182622916007,0.06942440342107148
Closeness Centrality,0.10197650242449156,-0.3184703275249341,-0.1296921253688657,-0.1176391840670856,0.07703161251036758
Semi local centrality,0.16259670235264165,-0.053551016360787365,0.11616676315691378,0.03409567886648728,0.062463187555761725
Eccentricity Centrality,0.04397107308458833,-0.16748738061106175,-0.16624851892824044,-0.2440429655795422,-0.0019686269963751016
Density Centrality,0.1578020711738675,0.14074300446561339,0.014220047000854908,-0.041591583975195794,0.12503860627649485
MDD Value,0.15919099999463676,0.10340453418551335,-0.13386183365653678,0.010859850693923562,-0.08736096553265843
EHCC Value,0.16555972494433602,-0.03697820396086012,0.053650548154721714,0.043545948240318946,0.06165913524166343
HCC Value,0.15654460024630995,-0.10588757045891607,0.010340150908041735,0.08499258875246934,-0.007353679414522963
P Value,0.14050813636350876,-0.1722140611464562,0.01498516835381932,0.09580331839699484,-0.017870909880400555
Extended Degree,0.1667092556324137,0.040061630969541955,-0.010971229543996373,0.04897287392228771,0.00967621121467473
Eigenvector Centrality,0.08613099753397997,-0.02765328093908128,0.40345208356497647,-0.10147018356418287,-0.3892309280163469
CLC Values,0.16184433076444815,-0.053494100366823595,0.11505295942956739,-0.03678251603192492,0.06550749798897708
Centrality Values,0.1676735996914821,0.009390169126176302,0.04857707588983017,0.015055611797180493,0.07255360769785299
Constraint Coefficients,0.11700898247180164,0.10209937693599579,-0.29444304788677617,-0.08167294436097289,-0.34630434348225986
HVGc Index,0.1565704131953576,0.07371949828315379,0.16245192104672346,-0.024342824765863268,0.10748702353160741
PE Values,0.16764465312574459,0.02544120029179815,0.02351319240011259,-0.02381660945179536,0.06322780425225147
H Values,0.0871006522831766,0.022821575849923417,0.4178039866934177,-0.11727988076360843,-0.3670641042203927
Volume Centrality,0.1586713658396651,-0.09949300531285689,0.07233336559118014,0.020119872209079626,0.02058119254764526
GIN Values,0.12278250449678686,-0.2938237826622619,-0.0662133110713061,-0.0658410539281311,0.05345532498357393
LGC Scores,0.15582301661914902,0.06097289153595657,0.1797910667450917,-0.025434089611952294,0.12146986898054289
DNC Scores,0.15496955472761131,0.15202333780572702,-0.11636774434106749,0.05064716188232847,-0.013576876917889287
EIGSM Values,0.16671220533342324,-0.03494057973148595,0.028100289066060175,-0.019685865406315346,0.07089199924326386
Societal Capital Scores,0.16649963571317827,0.02739891264414885,0.0006481625999847581,0.05498605643190826,0.012627412077876599
Improved Gravity Index Values,0.16302698724024917,-0.06974016393673976,0.01370739450825544,0.04745976716791998,-0.0421639106163352
Extended Improved Gravity Index Values,0.16669865367995595,-0.024854328509221937,0.07672086637377164,0.024055692241717656,0.04983505449923341
Node H-Index,0.13200245575301217,0.00022000728831555888,-0.06957468314300795,0.09134365960960837,-0.34502246043377305
MCGM Values,0.1415677751005556,0.03663044726410709,0.28668590849606257,-0.07993004491127377,-0.20069002010618361
GGC Values,0.1585135252711265,0.08920694495970669,0.07683011603825753,-0.12943676584034638,0.10571563207405932
Subgraph centrality,0.16183651535801047,0.11933734700424509,-0.008414416426433053,0.05610698302397543,0.05426263440893936
Second order centrality,0.1071613146648673,-0.29180268583526076,-0.1566190133797301,-0.04244802918062261,-0.01851232856705588
K-Shell Value,0.09379847112060263,-0.14536279479339642,-0.2683098926812716,0.029619752462302442,-0.4074856307981297
