feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.15088340768871775,0.1623403655043644,0.09626844176735291,-0.06270016044630648,-0.033005114740377935
Betweenness Centrality,0.11736087200544473,-0.15998001659421257,-0.11968344072805084,-0.2653738191770827,-0.14141897476738233
Leverage Centrality,0.13240975598373225,0.20360171067094132,0.17758544476741372,-0.17597257196227628,-0.14598213547613337
Isolating Centrality,0.03800045835404385,0.2709310986559447,0.3896936718105468,-0.15677511287794701,-0.3415887049288481
GSM,0.14136441504727068,-0.19140129412242532,-0.030986473731375967,-0.22929604835549192,-0.0009955983208201503
H-GSM_1,0.15225077124662878,-0.14358131287249012,0.05094969800086438,-0.1809381237334162,0.06975409599343425
Local-Global Centrality,0.16174564279900183,0.04462060137040924,0.10020002686435517,-0.046717560151122814,0.0027909946537301093
PageRank Centrality,0.13330031303176873,0.22908019661128443,0.16793540330919912,-0.0654170684808781,-0.029338371564662923
Coreness Centrality,0.156156050173063,0.04052795047361173,-0.1283457169125696,-0.09997043514690443,-0.12532340918612753
Extended Coreness,0.15476128605814654,-0.03307900993234759,-0.21024785666007498,-0.021056147378511525,-0.051796656131371584
Global Relative Change in Avg Degree,0.14953977446928554,0.1667606900017093,0.11064404025206385,-0.04710990342420996,-0.03578878030377969
DIL Centrality,0.15459397283840517,0.11077260197146495,0.06295559767470255,0.1119926859506194,0.09993563993310257
I-GSM Values,0.15745816491302933,-0.10034461280485277,-0.06977581782319069,0.004533399305355078,0.15710959631388483
Clustered Local Degree,0.15616763413350723,0.02558413645098732,-0.1087156814452327,0.13470417031745882,0.22881364551849767
Gravity Index Centrality,0.1508503713477725,-0.01856159761154873,-0.2280138102661827,-0.10038322986680115,-0.17694367129112773
Gravity Model Centrality,0.1635649016751029,0.0382398570219436,0.042057580764171876,0.04895537661761206,0.06152364478527582
Local Gravity Model Centrality,0.15846720321053703,0.09648182339831214,0.024477634427820194,0.11794083173693659,0.13308518350272336
Laplacian Centrality,0.15871962536958698,0.11386699860028875,0.023204193379441556,0.04673802002448035,0.08175478577326135
Closeness Centrality,0.09471296389593024,-0.3044390345964801,0.22711966618595986,-0.23490827644977277,0.11573084226490243
Semi local centrality,0.1591185525938195,-0.03998237564679445,-0.08624476981851363,0.13433403347457953,0.13218077237616788
Eccentricity Centrality,0.06428232019635734,-0.2858291386652043,0.37040485178793875,-0.14305092588914298,0.28772519957131837
Density Centrality,0.15310426448719894,0.1462191747154881,0.09055908599318538,0.03779008668659455,0.028257332428418203
MDD Value,0.15361757051146044,0.11388980355218105,0.011630138130871335,-0.10065419055814105,0.0007011913949719838
EHCC Value,0.15951445752047677,-0.09197378759578455,-0.027679043751197226,0.05742422374457189,-0.13961261029083571
HCC Value,0.1567315761288925,-0.09020573797255263,-0.07624574654863703,0.040028894049062846,-0.16936604602572003
P Value,0.1348489443808253,-0.18975508706826913,-0.08848383359191768,0.011944398993982995,-0.36621720241686573
Extended Degree,0.1601679261380924,0.0857187581061652,-0.02449756954261191,0.05480775661186221,0.12486465834499245
Eigenvector Centrality,0.09738767305681055,-0.267230177070832,0.2575686354858947,0.31637805484901355,-0.19977540610218297
Centrality Values,0.162436592824995,0.04926650138380706,0.021095697665018343,0.01429327480401604,0.016579179181987834
Constraint Coefficients,0.1518313187273639,0.1272569916022506,0.010481226237411137,-0.1467466337224665,-0.011803069825065618
HVGc Index,0.16010197643021515,0.016640199392951086,-0.0030223440651712774,0.1644867564865402,0.10709602606461245
PE Values,0.16189659427800296,0.07028507694896062,0.02662024281676161,-0.0034148288609114606,0.01358517935731261
H Values,0.10654484689801734,-0.23462310418437057,0.20107574986858923,0.39094621197479634,-0.2815189931555038
Volume Centrality,0.15474977217748195,-0.07695237546839612,-0.1350489775981471,0.09424145210733488,0.1606847468407684
GIN Values,0.13935942523205708,-0.21459249730640229,0.030280812760217508,-0.1605197469141206,0.12538052763985802
LGC Scores,0.16031520738667185,0.03414321994758639,-0.002586653349425094,0.19108559868885777,0.12328522664924722
DNC Scores,0.15088340768871772,0.16234036550436434,0.09626844176735282,-0.06270016044630658,-0.0330051147403781
EIGSM Values,0.1641239923642488,-0.001321800198450606,0.04289699604291066,-0.009113115159423238,-0.0002601947345019606
Societal Capital Scores,0.16001737722733167,0.07205097928253892,-0.04434913931305146,0.07379567596513686,0.14983188104319717
Improved Gravity Index Values,0.1528767308956967,-0.03422088054707842,-0.2202422473499438,0.0021865237094018655,-0.05902870254106141
Extended Improved Gravity Index Values,0.15666250738421234,-0.04161294378562988,-0.13059755699102965,-0.010916401745185052,-0.12235835812507889
Node H-Index,0.14706662424964562,-0.02074376014479518,-0.1994922799931018,0.026893417140232058,0.11419870896094829
MCGM Values,0.14092364243475797,-0.15849888032420792,0.11509497992533216,0.2982398256418679,-0.19758494957295097
GGC Values,0.1610590298703402,0.07161422946458207,0.014250027173589589,0.1137869637568528,0.10825356726364917
Subgraph centrality,0.15393698161587277,0.149021828232768,0.07934410031423413,-0.01972582686192097,0.0007105366082103545
Second order centrality,0.10357704833273239,-0.28678106248016216,0.175908734553612,-0.2592785973786491,0.10160904374945709
K-Shell Value,0.1350064734496727,-0.023560548085218895,-0.29469954566976553,-0.2009358823767974,-0.2292892803980111
