Node,Relative Closeness
1,0.5937659486293544
2,0.11129962255116085
3,0.603728853654935
4,0.6045256207657738
5,0.5910983594774852
6,0.10870693461310277
7,0.601492800829347
8,0.6014822361720651
9,0.5390789825631934
10,0.0660161699780592
11,0.4954879277704318
12,0.5914005538998078
13,0.5375482817443015
14,0.06486857919985577
15,0.49426799081045214
16,0.5895125954188214
17,0.4458142996686859
18,0.0601392870524909
19,0.0601392870524909
20,0.4440404872211201
21,0.057677075542205566
22,0.057677075542205566
23,0.6049941916998521
24,0.4434248416636366
25,0.6876027791539459
26,0.17364244000896664
27,0.5655166364044935
28,0.11642793675293511
29,0.6123015780116564
30,0.5995166418611126
31,0.43996368794261154
32,0.6792641717408616
33,0.16944059065199313
34,0.562580382007147
35,0.11329378004468194
36,0.6099680845365247
37,0.6089903056422872
38,0.1769603534119413
39,0.4678189225221653
40,0.6034793191261602
41,0.17272742259319968
42,0.4642972011327325
43,0.5095833613477897
44,0.05686727725949819
45,0.558559495294643
46,0.3770970739952921
47,0.5080324353752586
48,0.05504620561415609
49,0.5565778269007332
50,0.37587644616420735
51,0.7853396212185645
52,0.5924511732719603
53,0.8128297424887665
54,0.6797632476375627
55,0.7695295218869368
56,0.8039345493348165
57,0.6121267610853859
58,0.7037674452591309
59,0.24365497326052707
60,0.5453274362240907
61,0.8229483320421892
62,0.6764785082666888
63,0.23559480929023888
64,0.5359568794508864
65,0.7627966178857214
66,0.649833822363336
67,0.19013453272487343
68,0.7072622089938277
69,0.35089319454923235
70,0.3582602152392809
71,0.3091162446154027
72,0.3497906150078292
73,0.35694133343246864
74,0.3082144692167225
75,0.042985583109312685
76,0.042280676518554605
77,0.43987127497454076
78,0.08607496119291759
79,0.4384700561570453
80,0.08404223657848996
81,0.6193169934029509
82,0.22184601152136035
83,0.03854966745600537
84,0.03854966745600537
85,0.037061409962454585
86,0.037061409962454585
87,0.48291387919863343
88,0.4329808639090293
89,0.20286567426357688
90,0.18822841634649992
