Starting Node,Average Spreading Ability
1,18.61
2,13.18
3,22.08
4,14.15
5,13.25
6,28.05
7,26.96
8,28.83
9,27.1
10,30.64
11,19.62
12,20.51
13,20.17
14,25.35
15,23.89
16,22.04
17,22.43
18,24.1
19,19.33
20,20.91
21,21.19
22,16.52
23,22.09
24,26.07
25,20.21
26,21.91
27,19.47
28,23.6
29,18.1
30,22.26
31,17.72
32,25.98
33,9.44
34,9.17
35,8.37
36,6.51
37,6.77
38,20.55
39,15.9
40,22.91
41,12.1
42,11.84
43,26.42
44,25.2
45,25.35
46,26.35
47,25.46
48,19.57
49,19.81
50,16.75
51,17.63
52,23.75
53,16.35
54,25.14
55,5.31
56,5.11
57,4.79
58,6.84
59,6.98
60,16.29
61,12.49
62,12.88
63,24.88
64,17.09
65,17.62
66,22.05
67,17.14
68,25.25
69,7.44
70,8.36
71,9.2
72,7.16
73,9.24
74,14.17
75,12.74
76,10.13
77,19.6
78,12.88
79,12.19
80,14.15
81,11.74
82,14.06
83,27.66
84,9.4
85,9.16
86,8.58
87,10.32
88,9.07
89,9.39
90,10.01
91,20.76
92,21.56
93,16.16
94,15.82
95,9.09
96,6.83
97,11.1
98,9.78
99,7.42
100,8.59
101,20.86
102,21.77
103,16.79
104,18.46
105,20.87
106,7.59
107,10.7
108,7.01
109,8.61
110,18.0
111,3.44
112,16.16
113,15.98
114,21.66
115,7.94
116,7.89
117,5.96
118,8.22
119,19.32
120,13.03
121,19.02
122,6.88
123,10.93
124,8.08
125,9.48
