Node,Score,Rank
367,0.004263024,1.0
372,0.004160744,2.0
106,0.004114375,3.0
289,0.003887894,4.0
178,0.003831542,5.0
20,0.003813237,6.0
501,0.003763657,7.0
78,0.003670775,8.0
531,0.003633059,9.0
379,0.003600744,10.0
622,0.003575231,11.0
510,0.003492353,12.0
331,0.003301303,13.0
88,0.003260501,14.0
451,0.003247994,15.0
568,0.003206893,16.0
287,0.003193242,17.0
296,0.003186607,18.0
231,0.003181646,19.0
607,0.003170082,20.0
457,0.003169235,21.0
128,0.003133404,22.0
200,0.003084941,23.0
249,0.003061627,24.0
251,0.003038599,25.0
528,0.003036393,26.0
40,0.003008936,27.0
344,0.002959829,28.0
565,0.002958985,29.0
145,0.002913698,30.0
288,0.002910942,31.0
107,0.002862809,32.0
156,0.002858715,33.0
186,0.002849347,34.0
82,0.002843796,35.0
463,0.002842987,36.0
233,0.002832955,37.0
193,0.002825463,38.0
205,0.002814523,39.0
225,0.002805443,40.0
620,0.002761522,41.0
612,0.002748536,42.0
38,0.002744114,43.0
65,0.002715276,44.0
335,0.002702013,45.0
176,0.002679133,46.0
262,0.002677466,47.0
185,0.002672315,48.0
467,0.002670034,49.0
168,0.002657337,50.0
281,0.002640148,51.0
93,0.002628122,52.0
507,0.002615578,53.0
619,0.002603214,54.0
73,0.002589656,55.0
194,0.002588798,56.0
583,0.002588555,57.0
244,0.002568038,58.0
617,0.002552848,59.0
240,0.002541603,60.0
422,0.002534698,61.0
481,0.002522805,62.0
449,0.002518544,63.0
342,0.002498841,64.0
211,0.002485684,65.0
330,0.002461249,66.0
241,0.002460914,67.0
272,0.002460127,68.0
470,0.002460082,69.0
393,0.002456113,70.0
439,0.002444578,71.0
69,0.00244285,72.0
552,0.00244132,73.0
466,0.002438567,74.0
490,0.002414839,75.0
361,0.002413829,76.0
243,0.002413781,77.0
44,0.002404364,78.0
25,0.00239984,79.0
269,0.002367192,80.0
99,0.002354951,81.0
524,0.002352933,82.0
547,0.002334408,83.0
171,0.002332283,84.0
39,0.002318478,85.0
495,0.002316778,86.0
322,0.0023157,87.0
8,0.002302196,88.0
27,0.002300673,89.0
443,0.00229994,90.0
496,0.002283372,91.0
148,0.002264166,92.0
154,0.002259887,93.0
208,0.002248619,94.0
139,0.002236243,95.0
604,0.002229558,96.0
319,0.002228381,97.0
33,0.002226123,98.0
53,0.002221938,99.0
190,0.00221783,100.0
9,0.002212873,101.0
329,0.002207842,102.0
606,0.002194583,103.0
455,0.002188713,104.0
503,0.002188628,105.0
311,0.002179656,106.0
387,0.002165828,107.0
343,0.002163911,108.0
450,0.002161584,109.0
500,0.00216085,110.0
571,0.002136969,111.0
536,0.00213651,112.0
97,0.00212562,113.0
215,0.00212166,114.0
324,0.002101144,115.0
535,0.00209235,116.0
216,0.002076982,117.0
63,0.002068737,118.0
130,0.002057312,119.0
629,0.002041014,120.0
628,0.002035777,121.0
300,0.002031057,122.0
162,0.002019099,123.0
230,0.001992601,124.0
