2.762192072894889550e-02,1.261747231955986058e-02,4.035247453479405555e-02
2.762192072894889550e-02,2.088764914017410962e-02,4.184257684215274969e-02
9.207304810383697136e-03,0.000000000000000000e+00,3.710638274303421774e-02
2.762192072894889550e-02,1.336888191971860249e-02,4.124527579040813269e-02
4.603653664751408692e-02,1.450448411860064644e-02,3.897452369073761691e-02
4.603653664751408692e-02,3.438975272689673984e-02,4.464730852131015837e-02
2.762192072894889550e-02,1.115653225314178904e-01,4.224077754331584389e-02
1.841461591856519489e-02,4.733015537748605332e-03,4.276247086699153099e-02
2.762192072894889550e-02,1.158400575550960349e-01,4.307246255207418384e-02
2.762192072894889550e-02,1.390605087510101215e-02,3.960175280150953631e-02
1.841461591856519489e-02,1.166171437058537569e-01,4.559744563737651302e-02
9.207304810383697136e-03,0.000000000000000000e+00,3.647064776285453835e-02
1.841461591856519489e-02,1.014971002249233888e-02,3.866390194125439439e-02
3.682922553933259263e-02,1.249765494946686872e-01,4.132119855067735437e-02
3.682922553933259263e-02,1.345633089491635737e-01,4.937027126801663696e-02
2.762192072894889550e-02,2.329891736873838243e-02,3.811637597715514247e-02
2.762192072894889550e-02,7.367543581083615956e-03,3.672550881288692837e-02
3.682922553933259263e-02,2.289341738498797997e-03,3.597888249820613976e-02
2.762192072894889550e-02,1.693910844150526250e-03,3.826916659429446116e-02
1.841461591856519489e-02,0.000000000000000000e+00,3.626052128526294216e-02
2.762192072894889550e-02,7.628763110427575281e-03,4.078091832718471615e-02
1.841461591856519489e-02,5.370704597423478326e-03,4.074910007495571168e-02
4.603653664751408692e-02,8.057087413083167948e-02,4.811108756346849091e-02
1.841461591856519489e-02,3.721249129031658012e-03,4.353083440349213296e-02
5.524384145789779099e-02,8.771017957392183984e-02,4.035783008219893941e-02
3.682922553933259263e-02,8.319924796453341542e-02,3.845125520606049174e-02
5.524384145789779099e-02,3.280711367008644352e-02,3.567330126392750933e-02
4.603653664751408692e-02,6.169952772300522394e-03,3.318234165625620624e-02
3.682922553933259263e-02,1.485363146348480344e-02,3.405372072225074792e-02
4.603653664751408692e-02,7.809132367351945617e-03,3.320659913567832605e-02
3.682922553933259263e-02,2.302919993863356257e-03,3.318580701045937414e-02
2.762192072894889550e-02,7.100702223668548495e-03,4.590964254786117360e-02
2.762192072894889550e-02,4.069668717412234377e-02,4.939358365083788838e-02
1.841461591856519489e-02,6.836089393248066109e-03,3.640323087199306973e-02
2.762192072894889550e-02,2.830309089846590707e-03,3.768320670176017462e-02
1.841461591856519489e-02,0.000000000000000000e+00,3.338963284404522502e-02
4.603653664751408692e-02,1.476140519719122256e-03,3.537685596345720163e-02
2.762192072894889550e-02,8.111800882456474820e-03,3.768793218476448187e-02
1.841461591856519489e-02,1.234180676300712350e-03,3.750395337979672838e-02
2.762192072894889550e-02,1.573058613199306358e-02,3.910053657085251627e-02
3.682922553933259263e-02,1.030868501618401566e-02,3.999900840607176211e-02
