Lambda,Centrality,Kendall_Tau,P_Value
0.0115,Degree_Centrality,0.761649763030748,6.829616853911654e-87
0.0115,Betweenness_Centrality,0.601855271491533,1.1258479977203715e-52
0.0115,PageRank_Centrality,0.628635241724322,1.2291368235179862e-63
0.0115,Closeness_Centrality,0.6402676750130135,9.268365294600425e-66
0.0115,Eigenvector_Centrality,0.6800663451967681,3.685697367952523e-74
0.0141,Degree_Centrality,0.734243111239587,1.847448864504261e-81
0.0141,Betweenness_Centrality,0.5666533012030218,3.1795972282417796e-47
0.0141,PageRank_Centrality,0.5916657569635551,5.599887623842761e-57
0.0141,Closeness_Centrality,0.6548537700076471,3.4361552729637217e-69
0.0141,Eigenvector_Centrality,0.699679927583131,6.039532067087993e-79
0.0167,Degree_Centrality,0.738127104323198,9.520324330455743e-83
0.0167,Betweenness_Centrality,0.5759534608714328,5.481767156341915e-49
0.0167,PageRank_Centrality,0.5891615360523261,8.174335150910213e-57
0.0167,Closeness_Centrality,0.6788214869821725,1.3136159573335503e-74
0.0167,Eigenvector_Centrality,0.7250187971781001,4.39179785688126e-85
0.0192,Degree_Centrality,0.7434501696366013,3.5237411083417877e-84
0.0192,Betweenness_Centrality,0.5755085335221335,4.587555723570972e-49
0.0192,PageRank_Centrality,0.5805489729506782,2.1819955045154438e-55
0.0192,Closeness_Centrality,0.695304373278339,1.998203104039137e-78
0.0192,Eigenvector_Centrality,0.7380624022652206,2.2306629794163638e-88
0.0218,Degree_Centrality,0.7328965557158797,3.802923104295244e-82
0.0218,Betweenness_Centrality,0.5639971539146195,2.353307596831784e-47
0.0218,PageRank_Centrality,0.560166713798221,7.196191590621632e-52
0.0218,Closeness_Centrality,0.7078227887315182,1.7214837588032533e-81
0.0218,Eigenvector_Centrality,0.7595363038365298,8.246972285362355e-94
0.0243,Degree_Centrality,0.7123087142200196,7.314282427318215e-78
0.0243,Betweenness_Centrality,0.5523457267759969,1.3881715474670177e-45
0.0243,PageRank_Centrality,0.5366306300833611,7.578950658855776e-48
0.0243,Closeness_Centrality,0.7148713502530845,2.9488917659947733e-83
0.0243,Eigenvector_Centrality,0.7692936138816774,2.184769880776652e-96
0.0269,Degree_Centrality,0.7290005133750315,1.3615343243993376e-81
0.0269,Betweenness_Centrality,0.5623699204076714,2.915272972676792e-47
0.0269,PageRank_Centrality,0.5488243000350123,4.8416973670511795e-50
0.0269,Closeness_Centrality,0.7295885609436588,8.902828205215428e-87
0.0269,Eigenvector_Centrality,0.7856414925113616,1.3317772059895674e-100
0.0295,Degree_Centrality,0.7107285759698638,1.0255170499014333e-77
0.0295,Betweenness_Centrality,0.5324026740909156,1.405904757401967e-42
0.0295,PageRank_Centrality,0.5273070979879666,2.2654857626730746e-46
0.0295,Closeness_Centrality,0.7295595500821587,7.577151573175003e-87
0.0295,Eigenvector_Centrality,0.7992736772361124,3.788776870143607e-104
0.032,Degree_Centrality,0.7149491099436823,1.0280072935922877e-78
0.032,Betweenness_Centrality,0.5324814928260461,1.2160208120944309e-42
0.032,PageRank_Centrality,0.5330804506558958,2.071971733109394e-47
0.032,Closeness_Centrality,0.7250023150250162,6.806790942586561e-86
0.032,Eigenvector_Centrality,0.7896623508826354,7.898741457600278e-102
0.0346,Degree_Centrality,0.7256611900273259,4.658468019883606e-81
0.0346,Betweenness_Centrality,0.5477083496989256,5.009488350567314e-45
0.0346,PageRank_Centrality,0.5451064675289437,1.6580133583193843e-49
0.0346,Closeness_Centrality,0.7413630927448789,9.390828727749874e-90
0.0346,Eigenvector_Centrality,0.8070464280396403,2.6263404127450625e-106
