Node,Relative Closeness
1,0.7761134260332386
2,0.6607935777624293
3,0.6804567457271095
4,0.7761134260332386
5,0.7761134260332386
6,0.7761134260332386
7,0.7761134260332386
8,0.7761134260332386
9,0.7761134260332386
10,0.6679657482275683
11,0.7761134260332386
12,0.7761134260332386
13,0.6552474605319019
14,0.6996815683385746
15,0.7141725533544171
16,0.7761134260332386
17,0.7761134260332386
18,0.6679249255391896
19,0.7761134260332386
20,0.7761134260332386
21,0.6804567457271095
22,0.7761134260332386
23,0.7761134260332386
24,0.6606798363511532
25,0.7141184881379863
26,0.7761134260332386
27,0.6804567457271095
28,0.675512259480199
29,0.7761134260332386
30,0.7761134260332386
31,0.7761134260332386
32,0.7761134260332386
33,0.7761134260332386
34,0.7761134260332386
35,0.7761134260332386
36,0.7761134260332386
37,0.7761134260332386
38,0.7761134260332386
39,0.7761134260332386
40,0.7761134260332386
41,0.7761134260332386
42,0.7141078470608074
43,0.7761134260332386
44,0.6997530882727601
45,0.6501921396392452
46,0.6920591577762619
47,0.7761134260332386
48,0.7140861011793623
49,0.6550369641034793
50,0.7761134260332386
51,0.6550680304839339
52,0.7761134260332386
53,0.6996463658983989
54,0.7761134260332386
55,0.6678124951397536
56,0.7761134260332386
57,0.7761134260332386
58,0.7761134260332386
59,0.3053611566844359
60,0.7761134260332386
61,0.7761134260332386
62,0.7761134260332386
63,0.6996956763071838
64,0.7761134260332386
65,0.7761134260332386
66,0.7141725533544171
67,0.7761134260332386
68,0.7761134260332386
69,0.7761134260332386
70,0.6606798363511532
71,0.7761134260332386
72,0.6862945388297903
73,0.7761134260332386
74,0.6680716829571156
75,0.7761134260332386
76,0.7142390152460715
77,0.7143291737405776
78,0.7761134260332386
79,0.7761134260332386
80,0.7140987719722872
81,0.7761134260332386
82,0.6643252458845488
83,0.7143291737405776
84,0.6804567457271095
85,0.6804567457271095
86,0.6608369859093672
87,0.7761134260332386
88,0.6680716829571156
89,0.7761134260332386
90,0.7141043397318876
91,0.7761134260332386
92,0.5295075682934777
93,0.7761134260332386
94,0.7761134260332386
95,0.7761134260332386
96,0.7000966582680368
97,0.7761134260332386
98,0.7141043397318876
99,0.6680716829571156
100,0.7761134260332386
101,0.6500977047903969
102,0.7141184881379863
103,0.7140303796645449
104,0.7761134260332386
105,0.7141725533544171
106,0.7141078470608074
107,0.7761134260332386
108,0.6804567457271095
109,0.6607543661406771
110,0.7761134260332386
111,0.7761134260332386
112,0.7141078470608074
113,0.7761134260332386
114,0.7141184881379863
115,0.7761134260332386
116,0.7761134260332386
117,0.7761134260332386
118,0.7761134260332386
119,0.7761134260332386
120,0.6679657482275683
121,0.7761134260332386
122,0.7761134260332386
123,0.7761134260332386
124,0.7761134260332386
125,0.7761134260332386
126,0.7761134260332386
127,0.6607933814761731
128,0.6678880193983059
129,0.6708309534908656
130,0.5296806047800999
131,0.6552472489742139
132,0.7761134260332386
133,0.7761134260332386
134,0.5851122582903868
135,0.7761134260332386
136,0.19858442644524965
137,0.7761134260332386
138,0.7761134260332386
139,0.7761134260332386
140,0.6442040621966942
141,0.7142040086834043
142,0.6608369859093672
143,0.6497903134496393
144,0.6804567457271095
145,0.46522196232138624
146,0.7143291737405776
147,0.7141078470608074
148,0.7761134260332386
149,0.6552055831351509
150,0.6197414770198488
151,0.6552007578106459
152,0.6497700493457889
153,0.6679657482275683
154,0.6804567457271095
155,0.6607935777624293
156,0.6921011821290838
157,0.6694465668776262
158,0.6501474468795738
159,0.7000579659174568
160,0.6917693932674505
161,0.6605072013721383
162,0.6679249255391896
163,0.6314867298786336
164,0.6678048513275319
