Starting Node,Average Spreading Ability
1,1.04
2,1.23
3,1.18
4,2.59
5,1.63
6,5.52
7,1.06
8,1.07
9,1.09
10,1.04
11,1.35
12,1.19
13,1.07
14,1.02
15,1.08
16,1.04
17,1.02
18,1.07
19,1.07
20,1.19
21,1.24
22,1.11
23,4.27
24,8.0
25,7.87
26,11.03
27,4.97
28,8.36
29,7.22
30,3.83
31,1.07
32,1.01
33,1.41
34,1.06
35,1.1
36,1.17
37,1.26
38,2.92
39,1.12
40,1.2
41,1.19
42,1.23
43,2.49
44,1.38
45,1.41
46,1.44
47,1.55
48,2.4
49,1.45
50,5.82
51,7.0
52,4.84
53,7.03
54,2.53
55,6.96
56,8.41
57,9.3
58,8.57
59,3.02
60,5.15
61,10.43
62,6.21
63,9.22
64,2.33
65,4.04
66,5.27
67,5.62
68,9.42
69,6.13
70,2.7
71,3.59
72,3.88
73,8.9
74,5.85
75,10.64
76,4.36
77,8.92
78,6.66
79,1.43
80,1.13
81,1.06
82,1.06
83,1.07
84,1.04
85,1.06
86,1.07
87,1.02
88,1.12
89,1.14
90,1.05
91,1.13
92,1.4
93,1.12
94,1.14
95,1.15
96,1.17
97,1.21
98,1.33
99,1.02
100,1.59
101,1.65
102,1.73
103,1.13
104,1.46
105,1.53
106,2.01
107,2.37
108,1.37
109,1.53
110,1.76
111,2.21
112,2.03
113,5.18
114,3.11
115,1.75
116,4.5
117,2.31
118,2.52
119,4.14
120,2.51
121,8.29
122,2.23
123,5.04
124,4.46
125,7.66
126,6.49
127,6.81
128,7.94
129,2.88
130,7.7
131,2.96
132,3.21
133,6.35
134,4.3
135,5.89
136,5.65
137,6.64
138,5.24
139,2.6
140,1.07
141,3.81
142,4.51
143,1.54
144,2.98
145,3.65
146,2.14
147,1.78
148,1.99
149,2.27
150,2.6
151,4.67
152,4.86
153,6.65
154,4.67
155,5.87
156,1.28
157,1.67
158,1.11
159,2.06
160,1.74
161,1.46
162,3.28
163,1.77
164,1.09
165,1.35
166,2.64
167,1.96
168,2.28
169,1.27
170,1.02
171,1.67
172,1.7
173,2.09
174,1.58
175,1.86
176,2.35
177,2.72
178,1.41
179,1.69
180,1.15
181,1.16
182,1.95
183,1.47
184,1.25
185,2.26
186,1.7
187,2.1
188,1.46
189,1.83
190,1.8
191,2.49
192,1.87
193,3.17
194,3.56
195,3.18
196,3.4
197,1.83
198,2.24
199,2.46
200,2.73
201,3.94
202,2.42
203,3.15
204,2.65
205,3.97
206,3.01
207,2.58
208,3.78
209,1.43
210,1.16
211,1.35
212,1.59
213,1.14
214,2.98
215,1.27
216,1.12
217,1.0
218,1.03
219,1.02
220,1.01
221,1.27
222,1.8
223,1.54
224,1.54
225,1.09
226,1.04
227,1.68
228,1.43
229,1.27
230,1.1
231,1.07
232,1.11
233,1.23
234,1.09
235,1.12
236,1.05
237,1.01
238,1.08
239,1.03
240,1.0
241,1.17
242,1.14
243,1.41
244,1.74
245,1.16
246,1.21
247,1.22
248,2.13
249,1.92
250,1.24
251,2.29
252,1.49
253,1.8
254,1.25
255,1.13
256,1.45
257,1.3
258,1.05
259,1.31
260,1.19
261,1.01
262,1.46
263,1.44
264,1.81
265,2.36
266,1.95
267,1.27
268,1.33
269,1.12
270,1.0
271,1.13
272,1.28
273,1.52
274,1.53
275,1.0
276,1.13
277,1.03
278,1.04
279,1.49
280,1.49
281,1.42
282,1.38
283,1.02
284,1.4
285,1.86
286,1.59
287,1.64
288,2.58
289,1.8
290,1.66
291,2.05
292,1.13
293,1.3
294,1.86
295,1.72
296,1.05
297,1.0
298,1.22
299,1.13
300,1.12
301,1.18
302,1.12
303,1.31
304,1.19
305,1.33
306,1.09
307,1.95
308,1.23
309,2.01
310,1.15
311,1.0
312,1.04
313,1.5
314,1.42
315,1.33
316,1.25
317,1.53
318,1.29
319,1.25
320,1.79
321,1.13
322,1.27
323,1.08
324,1.01
325,1.1
326,1.03
327,1.02
328,1.13
329,1.1
330,1.05
331,1.02
332,1.02
