Starting Node,Average Spreading Ability
1,1.05
2,1.26
3,1.52
4,5.65
5,1.52
6,12.22
7,1.09
8,1.11
9,1.14
10,1.05
11,1.47
12,1.23
13,1.08
14,1.04
15,1.08
16,1.11
17,1.02
18,1.07
19,1.15
20,1.21
21,1.44
22,1.1
23,9.31
24,16.9
25,19.45
26,22.66
27,14.18
28,14.81
29,18.6
30,6.96
31,1.14
32,1.01
33,1.56
34,1.12
35,1.37
36,1.15
37,1.67
38,4.46
39,1.39
40,1.27
41,1.68
42,1.16
43,3.35
44,3.01
45,2.27
46,2.08
47,2.09
48,4.57
49,2.88
50,12.8
51,14.17
52,11.83
53,14.05
54,4.46
55,13.79
56,16.22
57,22.01
58,19.04
59,5.97
60,11.97
61,17.97
62,13.85
63,19.41
64,6.31
65,9.61
66,11.46
67,15.51
68,15.94
69,12.8
70,5.49
71,7.73
72,8.2
73,16.0
74,14.22
75,22.66
76,10.45
77,16.95
78,15.45
79,1.86
80,1.14
81,1.08
82,1.07
83,1.08
84,1.05
85,1.07
86,1.09
87,1.02
88,1.15
89,1.15
90,1.08
91,1.82
92,1.49
93,1.33
94,1.28
95,1.52
96,1.75
97,2.25
98,1.84
99,1.03
100,2.3
101,3.55
102,3.07
103,1.31
104,3.06
105,1.76
106,2.98
107,4.03
108,2.85
109,2.09
110,2.42
111,2.81
112,5.08
113,10.17
114,5.84
115,2.66
116,10.61
117,3.53
118,4.05
119,6.53
120,3.6
121,19.78
122,3.95
123,12.85
124,10.88
125,16.57
126,13.33
127,14.84
128,15.95
129,6.39
130,16.08
131,6.1
132,5.43
133,14.31
134,8.41
135,15.91
136,13.39
137,10.85
138,12.41
139,2.74
140,1.09
141,9.48
142,10.03
143,1.72
144,7.65
145,5.81
146,4.51
147,3.83
148,4.85
149,4.11
150,3.19
151,9.24
152,8.03
153,15.35
154,9.37
155,14.71
156,1.78
157,1.94
158,1.24
159,3.56
160,4.73
161,2.39
162,4.87
163,3.47
164,2.04
165,3.34
166,4.58
167,2.29
168,3.22
169,1.08
170,1.59
171,2.27
172,2.51
173,3.08
174,2.47
175,4.23
176,3.55
177,5.74
178,2.23
179,3.65
180,2.08
181,1.46
182,3.27
183,2.48
184,2.11
185,3.71
186,2.93
187,4.26
188,1.72
189,5.19
190,2.86
191,5.15
192,3.89
193,4.23
194,8.22
195,5.24
196,6.7
197,2.39
198,3.2
199,4.86
200,5.24
201,6.98
202,4.3
203,7.39
204,6.93
205,9.14
206,8.29
207,6.96
208,6.78
209,1.69
210,1.55
211,2.58
212,1.84
213,1.5
214,6.22
215,3.21
216,1.16
217,1.0
218,1.1
219,1.02
220,1.01
221,1.77
222,2.26
223,2.24
224,2.88
225,1.1
226,1.46
227,2.96
228,2.28
229,1.84
230,1.25
231,1.07
232,1.66
233,1.55
234,2.16
235,1.2
236,1.07
237,1.04
238,1.25
239,1.07
240,1.0
241,1.6
242,2.17
243,2.41
244,2.47
245,1.22
246,2.21
247,1.62
248,3.66
249,4.44
250,2.87
251,3.56
252,1.84
253,2.75
254,1.83
255,2.36
256,2.39
257,1.42
258,1.96
259,1.94
260,2.08
261,1.03
262,1.61
263,3.18
264,3.45
265,5.25
266,3.5
267,1.6
268,1.45
269,1.65
270,1.96
271,1.31
272,1.52
273,1.8
274,2.62
275,1.0
276,2.42
277,1.41
278,1.93
279,1.83
280,3.48
281,2.29
282,2.82
283,1.02
284,2.23
285,2.47
286,1.72
287,2.88
288,4.56
289,4.36
290,1.69
291,4.47
292,1.16
293,1.51
294,2.08
295,3.48
296,1.06
297,1.47
298,1.58
299,1.23
300,1.52
301,2.44
302,1.79
303,1.45
304,1.27
305,2.12
306,1.88
307,2.19
308,1.39
309,1.65
310,1.3
311,1.0
312,2.15
313,2.08
314,1.69
315,2.21
316,2.78
317,2.17
318,2.12
319,1.21
320,4.84
321,1.14
322,1.41
323,1.49
324,1.02
325,1.31
326,1.05
327,1.02
328,1.17
329,1.13
330,1.05
331,1.05
332,1.03
