Starting Node,Average Spreading Ability
1,8.33
2,1.69
3,1.49
4,3.18
5,3.37
6,3.11
7,5.8
8,2.73
9,2.73
10,5.44
11,3.26
12,3.45
13,2.47
14,4.03
15,6.76
16,2.46
17,3.54
18,24.13
19,4.38
20,21.73
21,24.15
22,18.29
23,25.68
24,20.46
25,23.15
26,25.66
27,8.72
28,24.0
29,9.62
30,2.34
31,2.21
32,4.77
33,3.04
34,4.99
35,3.79
36,3.28
37,15.52
38,1.84
39,1.37
40,3.8
41,1.29
42,1.01
43,4.45
44,9.47
45,8.61
46,9.14
47,10.06
48,10.34
49,8.58
50,8.77
51,8.2
52,10.96
53,11.4
54,1.98
55,1.15
56,4.3
57,2.03
58,1.04
59,3.53
60,1.78
61,1.95
62,3.95
63,2.04
64,1.2
65,3.68
66,1.37
67,1.27
68,3.99
69,1.48
70,1.54
71,3.42
72,2.25
73,1.1
74,2.46
75,2.38
76,1.21
77,4.34
78,1.88
79,1.34
80,3.73
81,8.47
82,13.91
83,10.64
84,10.61
85,9.78
86,10.19
87,7.93
88,5.87
89,18.23
90,1.1
91,1.7
92,2.69
93,1.1
94,2.65
95,1.21
96,20.39
97,5.61
98,1.14
99,1.76
100,1.52
101,19.84
102,2.8
103,1.09
104,3.11
105,1.26
106,15.74
107,2.15
108,2.24
109,18.07
110,18.85
111,15.37
112,15.46
113,19.63
114,19.63
115,18.06
116,15.69
117,18.31
118,17.2
119,17.67
120,19.09
121,22.44
122,19.6
123,19.48
124,16.86
125,20.01
126,17.63
127,19.61
128,19.26
129,13.86
130,16.22
131,15.26
132,18.7
133,16.18
134,20.95
135,20.28
136,15.91
137,19.69
138,17.0
139,18.93
140,19.69
141,16.81
142,20.49
143,20.41
144,19.63
145,19.59
146,20.48
147,20.88
148,19.58
149,21.28
150,19.02
151,19.2
152,15.41
153,24.34
154,16.94
155,16.84
156,18.11
157,15.49
158,20.53
159,3.29
160,8.56
161,5.38
162,1.51
163,1.24
164,2.04
165,1.66
166,5.75
167,9.12
168,2.77
169,2.44
170,2.34
171,5.62
172,4.15
173,5.02
174,5.04
175,7.5
176,8.5
177,3.81
178,1.65
179,4.02
180,1.82
181,2.24
182,5.27
183,5.72
184,3.34
185,1.42
186,2.07
187,1.08
188,3.82
189,2.11
190,1.88
191,4.1
192,6.43
193,3.31
194,3.69
195,7.4
196,4.34
197,2.08
198,2.01
199,5.49
200,3.15
201,1.42
202,2.92
203,4.92
204,4.46
205,5.12
206,6.07
207,3.08
208,3.99
209,4.39
210,5.12
211,3.84
212,1.14
213,2.17
214,5.5
215,3.56
216,2.91
217,1.09
218,1.22
219,4.79
220,4.61
221,1.47
222,5.54
223,4.18
224,6.19
225,3.48
226,3.19
227,2.21
228,1.45
229,1.2
230,1.22
231,4.52
232,6.72
233,2.43
234,2.57
235,4.03
236,4.48
237,1.43
238,2.42
239,1.97
240,1.05
241,1.13
242,5.27
243,2.78
244,4.01
245,4.53
246,1.15
247,1.93
248,1.11
249,1.85
250,1.16
251,2.51
252,1.14
253,1.63
254,1.32
255,6.35
256,1.12
257,6.88
258,1.13
259,1.1
260,4.69
261,1.11
262,1.54
263,2.99
264,2.23
265,1.56
266,1.14
267,3.14
268,1.82
269,3.21
270,3.95
271,4.48
272,1.67
273,2.84
274,1.68
275,1.99
276,1.68
277,2.46
278,3.27
279,3.13
280,4.06
281,4.53
282,2.74
283,3.06
284,3.64
285,4.95
286,2.44
287,3.12
288,20.55
289,1.27
290,2.69
291,2.29
292,1.23
293,1.28
294,3.74
295,1.66
296,1.05
297,3.27
298,1.48
299,1.08
300,3.72
301,2.22
302,1.02
303,3.08
304,1.69
305,1.31
306,2.71
307,1.98
308,1.15
309,4.46
310,1.62
311,1.17
312,4.54
313,1.81
314,1.27
315,5.31
316,1.95
317,1.08
318,4.08
319,1.21
320,1.1
321,5.14
322,3.55
323,1.44
324,1.87
325,1.24
326,1.17
327,3.64
328,2.85
329,3.49
330,4.01
331,2.88
332,3.3
333,5.3
334,3.33
335,4.37
336,3.8
337,1.45
338,1.67
339,1.56
340,1.69
341,1.27
342,3.17
343,1.66
344,1.14
345,3.19
346,1.25
347,1.05
348,4.32
349,1.28
350,1.08
351,4.11
352,2.52
353,1.09
354,5.48
355,1.78
356,1.24
357,2.48
358,1.36
359,1.15
360,2.9
361,2.0
362,1.09
363,4.97
364,1.36
365,1.11
366,1.12
367,1.31
368,1.15
369,1.06
370,2.12
371,2.54
372,5.25
373,2.67
374,4.34
375,4.6
