Node,Relative Closeness,Rank
880,0.9694300467612192,1.0
879,0.9694300467612192,1.0
878,0.9694300467612192,1.0
861,0.9378861471014204,2.0
875,0.9331682146152442,3.0
877,0.9331682146152442,3.0
876,0.9331682146152442,3.0
908,0.9094538788445424,4.0
900,0.9024494832603748,5.0
928,0.898870315433485,6.0
891,0.8947889644625557,7.0
881,0.8945941801082264,8.0
884,0.8944306694621572,9.0
897,0.8943603468901962,10.0
894,0.894249676863144,11.0
912,0.8871750503024215,12.0
914,0.8871750503024215,12.0
916,0.8871750503024215,12.0
918,0.8871750503024215,12.0
920,0.8871750503024215,12.0
924,0.8871750503024215,12.0
931,0.8871750503024215,12.0
933,0.8868946244984538,13.0
937,0.8868946244984538,13.0
941,0.8868946244984538,13.0
944,0.8868946244984538,13.0
947,0.8868946244984538,13.0
953,0.8867922027936345,14.0
906,0.886757553231668,15.0
904,0.886757553231668,15.0
939,0.8867072585896496,16.0
935,0.8867072585896496,16.0
910,0.8866985701557685,17.0
949,0.8827175746344259,18.0
948,0.8827175746344259,18.0
901,0.8827175746344259,18.0
946,0.8827175746344259,18.0
902,0.8827175746344259,18.0
903,0.8827175746344259,18.0
950,0.8827175746344259,18.0
905,0.8827175746344259,18.0
951,0.8827175746344259,18.0
907,0.8827175746344259,18.0
952,0.8827175746344259,18.0
899,0.8827175746344259,18.0
909,0.8827175746344259,18.0
911,0.8827175746344259,18.0
945,0.8827175746344259,18.0
913,0.8827175746344259,18.0
925,0.8827175746344259,18.0
936,0.8827175746344259,18.0
932,0.8827175746344259,18.0
938,0.8827175746344259,18.0
930,0.8827175746344259,18.0
929,0.8827175746344259,18.0
927,0.8827175746344259,18.0
940,0.8827175746344259,18.0
923,0.8827175746344259,18.0
934,0.8827175746344259,18.0
922,0.8827175746344259,18.0
921,0.8827175746344259,18.0
942,0.8827175746344259,18.0
919,0.8827175746344259,18.0
943,0.8827175746344259,18.0
917,0.8827175746344259,18.0
915,0.8827175746344259,18.0
926,0.8827175746344259,18.0
898,0.8827175746344259,18.0
882,0.8827175746344259,18.0
887,0.8827175746344259,18.0
896,0.8827175746344259,18.0
883,0.8827175746344259,18.0
885,0.8827175746344259,18.0
895,0.8827175746344259,18.0
893,0.8827175746344259,18.0
892,0.8827175746344259,18.0
890,0.8827175746344259,18.0
889,0.8827175746344259,18.0
886,0.8827175746344259,18.0
888,0.8827175746344259,18.0
237,0.4173471180873355,19.0
257,0.4137503344415293,20.0
256,0.4137503344415293,20.0
282,0.4053620070074865,21.0
278,0.4053620070074865,21.0
288,0.4053620070074865,21.0
258,0.3738044489151354,22.0
259,0.3738044489151354,22.0
261,0.3738044489151354,22.0
260,0.3738044489151354,22.0
290,0.3725480226678777,23.0
292,0.3725480226678777,23.0
294,0.3725480226678777,23.0
302,0.368951368764726,24.0
310,0.368951368764726,24.0
300,0.368951368764726,24.0
293,0.3689041979515082,25.0
296,0.3688943382064116,26.0
277,0.3688943382064116,26.0
291,0.3688622367768905,27.0
273,0.3687899181809353,28.0
279,0.3687899181809353,28.0
262,0.3687899181809353,28.0
275,0.3674616782051532,29.0
306,0.3674616782051532,29.0
301,0.3674616782051532,29.0
284,0.3674616782051532,29.0
285,0.3674616782051532,29.0
274,0.3674616782051532,29.0
304,0.3674616782051532,29.0
305,0.3674616782051532,29.0
308,0.3674616782051532,29.0
307,0.3674616782051532,29.0
299,0.3674616782051532,29.0
309,0.3674616782051532,29.0
286,0.3674616782051532,29.0
297,0.3674616782051532,29.0
287,0.3674616782051532,29.0
289,0.3674616782051532,29.0
311,0.3674616782051532,29.0
295,0.3674616782051532,29.0
312,0.3674616782051532,29.0
283,0.3674616782051532,29.0
303,0.3674616782051532,29.0
298,0.3674616782051532,29.0
263,0.3674616782051532,29.0
272,0.3674616782051532,29.0
271,0.3674616782051532,29.0
270,0.3674616782051532,29.0
269,0.3674616782051532,29.0
268,0.3674616782051532,29.0
267,0.3674616782051532,29.0
266,0.3674616782051532,29.0
265,0.3674616782051532,29.0
264,0.3674616782051532,29.0
281,0.3674616782051532,29.0
280,0.3674616782051532,29.0
276,0.3674616782051532,29.0
57,0.2909181839615797,30.0
51,0.2909181839615797,30.0
65,0.2909181839615797,30.0
53,0.2909181839615797,30.0
63,0.2909181839615797,30.0
59,0.2909181839615797,30.0
21,0.2893175995429078,31.0
28,0.2893175995429078,31.0
26,0.2893175995429078,31.0
23,0.2893175995429078,31.0
33,0.2876093409949732,32.0
44,0.2813030941096468,33.0
36,0.2813030941096468,33.0
34,0.2813030941096468,33.0
43,0.2776858144129635,34.0
3,0.2771626095148471,35.0
4,0.2771626095148471,35.0
22,0.2766425837351889,36.0
27,0.2766425837351889,36.0
64,0.2765863943047861,37.0
35,0.2765862172318042,38.0
52,0.2765289200913016,39.0
58,0.2765289200913016,39.0
40,0.2765289200913016,39.0
45,0.2765266539317741,40.0
62,0.27647916053639,41.0
50,0.276479148378305,42.0
39,0.276479148378305,42.0
56,0.276479148378305,42.0
68,0.2748994374710792,43.0
69,0.2748994374710792,43.0
46,0.2748994374710792,43.0
24,0.2748994374710792,43.0
47,0.2748994374710792,43.0
48,0.2748994374710792,43.0
49,0.2748994374710792,43.0
54,0.2748994374710792,43.0
29,0.2748994374710792,43.0
30,0.2748994374710792,43.0
31,0.2748994374710792,43.0
32,0.2748994374710792,43.0
37,0.2748994374710792,43.0
38,0.2748994374710792,43.0
25,0.2748994374710792,43.0
42,0.2748994374710792,43.0
41,0.2748994374710792,43.0
55,0.2748994374710792,43.0
60,0.2748994374710792,43.0
61,0.2748994374710792,43.0
66,0.2748994374710792,43.0
67,0.2748994374710792,43.0
990,0.1192554020313815,44.0
1000,0.1065309184030931,45.0
1002,0.1065309184030931,45.0
1019,0.1028473517719168,46.0
1018,0.1028473517719168,46.0
1016,0.1028473517719168,46.0
1015,0.1028473517719168,46.0
1017,0.1028473517719168,46.0
1013,0.1028473517719168,46.0
1012,0.1028473517719168,46.0
1011,0.1028473517719168,46.0
1010,0.1028473517719168,46.0
1009,0.1028473517719168,46.0
1008,0.1028473517719168,46.0
1007,0.1028473517719168,46.0
1006,0.1028473517719168,46.0
1005,0.1028473517719168,46.0
1004,0.1028473517719168,46.0
1014,0.1028473517719168,46.0
184,0.0971719805770774,47.0
185,0.0971719805770774,47.0
235,0.0731999655326252,48.0
229,0.0731999655326252,48.0
230,0.0731999655326252,48.0
231,0.0731999655326252,48.0
232,0.0731999655326252,48.0
236,0.0731999655326252,48.0
234,0.0731999655326252,48.0
233,0.0731999655326252,48.0
838,0.0724959955869824,49.0
833,0.0724959955869824,49.0
841,0.0724959955869824,49.0
840,0.0724959955869824,49.0
839,0.0724959955869824,49.0
837,0.0724959955869824,49.0
836,0.0724959955869824,49.0
835,0.0724959955869824,49.0
834,0.0724959955869824,49.0
829,0.0724959955869824,49.0
832,0.0724959955869824,49.0
830,0.0724959955869824,49.0
828,0.0724959955869824,49.0
827,0.0724959955869824,49.0
831,0.0724959955869824,49.0
242,0.0722656705999788,50.0
248,0.0722656705999788,50.0
247,0.0722656705999788,50.0
246,0.0722656705999788,50.0
245,0.0722656705999788,50.0
244,0.0722656705999788,50.0
243,0.0722656705999788,50.0
240,0.0722656705999788,50.0
241,0.0722656705999788,50.0
239,0.0722656705999788,50.0
238,0.0722656705999788,50.0
120,0.0693540996305919,51.0
124,0.0693540996305919,51.0
123,0.0693540996305919,51.0
122,0.0693540996305919,51.0
119,0.0693540996305919,51.0
121,0.0693540996305919,51.0
1066,0.0670131055905678,52.0
1025,0.0667450012306327,53.0
1026,0.0667450012306327,53.0
1027,0.0667450012306327,53.0
1034,0.0632667755467321,54.0
1036,0.0632667755467321,54.0
1030,0.0632667755467321,54.0
1031,0.0632667755467321,54.0
1032,0.0632667755467321,54.0
1033,0.0632667755467321,54.0
1035,0.0632667755467321,54.0
1037,0.0632667755467321,54.0
183,0.0513488353339286,55.0
182,0.0513488353339286,55.0
181,0.0513488353339286,55.0
180,0.0513488353339286,55.0
1071,0.0480889043480833,56.0
93,0.0436995933321518,57.0
92,0.0436995933321518,57.0
96,0.0422766499715648,58.0
94,0.0422766499715648,58.0
95,0.0422766499715648,58.0
99,0.0422766499715648,58.0
98,0.0422766499715648,58.0
97,0.0422766499715648,58.0
862,0.0403175468989643,59.0
863,0.0403175468989643,59.0
497,0.0397788947511561,60.0
498,0.0397788947511561,60.0
493,0.0397788947511561,60.0
494,0.0397788947511561,60.0
135,0.0382058675285666,61.0
72,0.0378456033336874,62.0
83,0.0378456033336874,62.0
491,0.0377405539261331,63.0
490,0.0377405539261331,63.0
489,0.0377405539261331,63.0
488,0.0377405539261331,63.0
492,0.0377405539261331,63.0
473,0.0377405539261331,63.0
216,0.0376816353908759,64.0
171,0.0376103763601311,65.0
161,0.0376103415679842,66.0
205,0.0376103415679842,66.0
194,0.0376103415679842,66.0
437,0.036541927269936,67.0
436,0.036541927269936,67.0
479,0.0361171542351875,68.0
505,0.0361171542351875,68.0
506,0.0361171542351875,68.0
502,0.0361171542351875,68.0
503,0.0361171542351875,68.0
504,0.0361171542351875,68.0
496,0.0360952455326781,69.0
495,0.0360952455326781,69.0
500,0.0360952455326781,69.0
499,0.0360952455326781,69.0
438,0.0353089069342323,70.0
440,0.0353089069342323,70.0
441,0.0353089069342323,70.0
442,0.0353089069342323,70.0
443,0.0353089069342323,70.0
444,0.0353089069342323,70.0
445,0.0353089069342323,70.0
446,0.0353089069342323,70.0
439,0.0353089069342323,70.0
682,0.0352875399616097,71.0
680,0.0352875399616097,71.0
681,0.0352875399616097,71.0
676,0.0352875399616097,71.0
679,0.0352875399616097,71.0
678,0.0352875399616097,71.0
677,0.0352875399616097,71.0
675,0.0352875399616097,71.0
683,0.0352875399616097,71.0
514,0.0347780380583202,72.0
513,0.0347780380583202,72.0
512,0.0347780380583202,72.0
511,0.0347780380583202,72.0
510,0.0347780380583202,72.0
509,0.0347780380583202,72.0
508,0.0347780380583202,72.0
507,0.0347780380583202,72.0
1,0.0339075517881116,73.0
824,0.0326975337919986,74.0
823,0.0326975337919986,74.0
109,0.0315405609342447,75.0
1040,0.0313604065189006,76.0
825,0.0311111406260902,77.0
822,0.0311111406260902,77.0
821,0.0311111406260902,77.0
820,0.0311111406260902,77.0
819,0.0311111406260902,77.0
826,0.0311111406260902,77.0
110,0.0271667757659104,78.0
865,0.0259147904118662,79.0
866,0.0259147904118662,79.0
867,0.0254285052941443,80.0
111,0.0248020492360759,81.0
112,0.0248020492360759,81.0
1058,0.0243289940787502,82.0
1055,0.0237893617420871,83.0
1054,0.0237893617420871,83.0
1056,0.0237893617420871,83.0
1057,0.0237893617420871,83.0
1059,0.0234860924481778,84.0
1069,0.023321435807197,85.0
1043,0.0231753312625976,86.0
1072,0.0229789967261717,87.0
1046,0.0227388224333201,88.0
1067,0.0227336854836483,89.0
