Starting Node,Average Spreading Ability
1,7.81
2,8.23
3,4.2
4,9.66
5,2.51
6,11.73
7,6.21
8,1.09
9,19.33
10,9.93
11,18.19
12,12.32
13,13.38
14,9.52
15,16.59
16,7.78
17,14.46
18,12.09
19,8.29
20,6.02
21,10.69
22,4.24
23,20.25
24,7.27
25,4.13
26,15.27
27,12.23
28,1.09
29,15.95
30,12.53
31,6.85
32,9.81
33,3.58
34,9.12
35,4.36
36,11.44
37,27.53
38,2.36
39,6.49
40,3.89
41,10.64
42,16.79
43,5.16
44,15.77
45,10.19
46,5.9
47,3.47
48,9.27
49,12.82
50,8.31
51,5.07
52,11.72
53,1.28
54,1.87
55,13.83
56,7.35
57,3.81
58,9.82
59,5.97
60,10.26
61,17.39
62,2.75
63,10.27
64,12.99
65,13.39
66,14.73
67,7.81
68,5.06
69,18.97
70,9.83
71,6.94
72,5.84
73,4.98
74,6.18
75,12.5
76,5.48
77,9.63
78,4.11
79,5.85
80,12.87
81,19.25
82,12.61
83,9.69
84,12.98
85,11.97
86,8.86
87,7.36
88,19.25
89,14.47
90,10.54
91,13.87
92,10.35
93,16.16
94,9.96
95,5.39
96,4.17
97,8.29
98,5.12
99,4.53
100,23.69
101,17.89
102,6.11
103,10.95
104,12.42
105,10.24
106,5.6
107,8.99
108,7.71
109,10.06
110,15.46
111,4.19
112,12.88
113,9.77
114,16.69
115,7.99
116,23.02
117,7.44
118,12.56
119,10.5
120,10.17
121,22.65
122,5.59
123,7.59
124,13.58
125,8.91
126,5.37
127,8.33
128,11.28
129,1.6
130,17.1
131,13.15
132,15.42
133,9.76
134,16.51
135,3.2
136,7.47
137,14.29
138,5.0
139,5.48
140,16.32
141,15.96
142,4.58
143,11.49
144,4.88
145,10.02
146,9.31
147,8.43
148,7.18
149,5.91
150,9.73
151,7.49
152,8.23
153,9.42
154,3.98
155,6.05
156,13.25
157,3.05
158,6.17
159,10.78
160,20.86
161,4.27
162,3.78
163,12.65
164,8.1
165,16.2
166,5.5
167,10.68
168,18.07
169,8.89
170,7.48
171,14.19
172,8.21
173,14.5
174,13.01
175,6.55
176,3.94
177,7.79
178,5.45
179,7.21
180,10.83
181,8.42
182,8.06
183,11.93
184,17.3
185,1.84
186,5.26
187,7.07
188,2.89
189,7.69
190,6.78
191,4.61
192,6.19
193,12.64
194,4.71
195,6.2
196,2.86
197,2.36
198,3.19
199,8.82
200,5.03
201,13.37
202,5.82
203,4.25
204,6.2
205,13.76
206,4.64
207,3.58
208,9.93
209,13.48
210,2.09
211,6.76
212,3.59
213,6.23
214,10.05
215,9.41
216,8.35
217,9.83
218,7.78
219,9.45
220,12.13
221,5.61
222,4.04
223,12.25
224,2.06
225,2.43
226,7.29
227,4.49
228,1.79
229,4.05
230,1.11
231,8.28
232,7.46
233,4.76
234,3.55
235,8.38
236,8.46
237,5.28
238,7.53
239,5.03
240,10.19
241,3.64
242,5.76
243,18.05
244,3.51
245,1.84
246,18.68
247,8.15
248,2.08
249,3.54
250,6.65
251,7.64
252,4.98
253,4.73
254,5.22
255,12.91
256,13.52
257,11.01
258,2.88
259,1.83
260,4.14
261,4.47
262,9.82
263,14.84
