Node,Score,Rank
186,0.001447178,1.0
147,0.001218027,2.0
408,0.001207729,3.0
145,0.001177856,4.0
153,0.001114827,5.0
205,0.001111111,6.0
231,0.001102536,7.0
426,0.001102536,7.0
155,0.001088139,8.0
227,0.001075269,9.0
228,0.001075269,9.0
208,0.001055966,10.0
146,0.00105042,11.0
229,0.001046025,12.0
230,0.001046025,12.0
295,0.001041667,13.0
298,0.001030928,14.0
427,0.001027749,15.0
176,0.001027749,15.0
173,0.001022495,16.0
285,0.001020408,17.0
409,0.001015228,18.0
198,0.001008065,19.0
183,0.001006036,20.0
184,0.001003009,21.0
220,0.001002004,22.0
128,0.000999001,23.0
413,0.000997009,24.0
89,0.000997009,24.0
246,0.000993049,25.0
311,0.000990099,26.0
306,0.00098912,27.0
376,0.000988142,28.0
435,0.000987167,29.0
233,0.000984252,30.0
211,0.000982318,31.0
202,0.000982318,31.0
135,0.000982318,31.0
136,0.000979432,32.0
238,0.000978474,33.0
188,0.000976563,34.0
207,0.000970874,35.0
273,0.000969932,36.0
197,0.000969932,36.0
216,0.000968054,37.0
417,0.000967118,38.0
125,0.000966184,39.0
149,0.000966184,39.0
335,0.000965251,40.0
70,0.000960615,41.0
392,0.000960615,41.0
300,0.000960615,41.0
217,0.000959693,42.0
174,0.000958773,43.0
451,0.000958773,43.0
159,0.000957854,44.0
371,0.000957854,44.0
185,0.000956023,45.0
342,0.00095511,46.0
389,0.00095511,46.0
243,0.000954198,47.0
336,0.000953289,48.0
438,0.000952381,49.0
157,0.00095057,50.0
382,0.00095057,50.0
323,0.000949668,51.0
334,0.000947867,52.0
431,0.00094697,53.0
416,0.00094697,53.0
381,0.000946074,54.0
92,0.00094518,55.0
318,0.000944287,56.0
436,0.000943396,57.0
324,0.000942507,58.0
449,0.00094162,59.0
299,0.00094162,59.0
373,0.00093985,60.0
383,0.000938967,61.0
404,0.000938086,62.0
259,0.000937207,63.0
162,0.00093633,64.0
346,0.000935454,65.0
85,0.000934579,66.0
269,0.000934579,66.0
13,0.000933707,67.0
419,0.000933707,67.0
302,0.000930233,68.0
88,0.000930233,68.0
140,0.000929368,69.0
215,0.000929368,69.0
116,0.000927644,70.0
204,0.000926784,71.0
293,0.000925926,72.0
45,0.000925926,72.0
61,0.000925926,72.0
3,0.000925069,73.0
297,0.000925069,73.0
221,0.000923361,74.0
42,0.000923361,74.0
347,0.000923361,74.0
27,0.000922509,75.0
286,0.000921659,76.0
365,0.000921659,76.0
387,0.00092081,77.0
28,0.00092081,77.0
1,0.00092081,77.0
94,0.000919118,78.0
111,0.00091659,79.0
112,0.00091659,79.0
422,0.00091659,79.0
345,0.000915751,80.0
144,0.000915751,80.0
190,0.000914913,81.0
261,0.000914913,81.0
66,0.000914077,82.0
386,0.000914077,82.0
384,0.000914077,82.0
97,0.000913242,83.0
95,0.000913242,83.0
67,0.000912409,84.0
310,0.000912409,84.0
2,0.000912409,84.0
420,0.000911577,85.0
284,0.000911577,85.0
57,0.000911577,85.0
418,0.000911577,85.0
283,0.000911577,85.0
239,0.000910747,86.0
154,0.000910747,86.0
439,0.000909091,87.0
82,0.000908265,88.0
83,0.000907441,89.0
81,0.000907441,89.0
84,0.000907441,89.0
80,0.000907441,89.0
245,0.000907441,89.0
412,0.000906618,90.0
75,0.000906618,90.0
48,0.000905797,91.0
46,0.000905797,91.0
47,0.000905797,91.0
191,0.000905797,91.0
32,0.000905797,91.0
127,0.000905797,91.0
25,0.000905797,91.0
26,0.000905797,91.0
24,0.000905797,91.0
117,0.000904977,92.0
29,0.000904977,92.0
100,0.000904977,92.0
50,0.000904977,92.0
64,0.000904977,92.0
41,0.000904977,92.0
317,0.000903342,93.0
31,0.000903342,93.0
43,0.000902527,94.0
429,0.000900901,95.0
182,0.000900901,95.0
130,0.00090009,96.0
129,0.00090009,96.0
137,0.00090009,96.0
442,0.000899281,97.0
141,0.000899281,97.0
160,0.000899281,97.0
98,0.000899281,97.0
213,0.000896861,98.0
370,0.000896861,98.0
210,0.000896057,99.0
187,0.000896057,99.0
414,0.000896057,99.0
203,0.000896057,99.0
201,0.000895255,100.0
166,0.000894454,101.0
161,0.000892061,102.0
290,0.000892061,102.0
443,0.000892061,102.0
79,0.000892061,102.0
287,0.000891266,103.0
396,0.000891266,103.0
288,0.000891266,103.0
289,0.000891266,103.0
291,0.000891266,103.0
292,0.000891266,103.0
40,0.00088968,104.0
118,0.000888889,105.0
132,0.000887311,106.0
226,0.000887311,106.0
363,0.000887311,106.0
6,0.000886525,107.0
195,0.00088574,108.0
369,0.00088574,108.0
410,0.00088574,108.0
319,0.00088574,108.0
272,0.00088574,108.0
294,0.000884956,109.0
179,0.000884956,109.0
339,0.000884956,109.0
452,0.000884956,109.0
341,0.000884173,110.0
338,0.000884173,110.0
143,0.000883392,111.0
440,0.000882613,112.0
305,0.000882613,112.0
400,0.000882613,112.0
450,0.000882613,112.0
34,0.000882613,112.0
390,0.000881834,113.0
91,0.000881834,113.0
375,0.000881834,113.0
115,0.000881834,113.0
308,0.000881057,114.0
411,0.000880282,115.0
296,0.000880282,115.0
312,0.000879507,116.0
314,0.000879507,116.0
393,0.000878735,117.0
71,0.000878735,117.0
69,0.000878735,117.0
52,0.000878735,117.0
330,0.000878735,117.0
255,0.000878735,117.0
76,0.000877963,118.0
113,0.000877963,118.0
446,0.000877963,118.0
359,0.000877963,118.0
448,0.000877963,118.0
315,0.000877963,118.0
51,0.000877963,118.0
279,0.000877193,119.0
260,0.000877193,119.0
108,0.000877193,119.0
307,0.000877193,119.0
331,0.000877193,119.0
313,0.000877193,119.0
256,0.000877193,119.0
447,0.000877193,119.0
219,0.000877193,119.0
254,0.000877193,119.0
253,0.000877193,119.0
252,0.000877193,119.0
251,0.000877193,119.0
247,0.000877193,119.0
194,0.000877193,119.0
72,0.000877193,119.0
148,0.000876424,120.0
262,0.000876424,120.0
5,0.000876424,120.0
206,0.000874126,121.0
68,0.00086881,122.0
349,0.000865052,123.0
33,0.000865052,123.0
7,0.000864304,124.0
58,0.000864304,124.0
