Node,Score,Rank
186,0.524336283,1.0
147,0.272123894,2.0
408,0.241150442,3.0
145,0.230088496,4.0
228,0.165929204,5.0
227,0.165929204,5.0
205,0.14159292,6.0
153,0.14159292,6.0
426,0.139380531,7.0
231,0.134955752,8.0
230,0.130530973,9.0
229,0.130530973,9.0
155,0.126106195,10.0
146,0.084070796,11.0
427,0.081858407,12.0
298,0.079646018,13.0
89,0.077433628,14.0
173,0.07300885,15.0
174,0.066371681,16.0
233,0.061946903,17.0
208,0.057522124,18.0
198,0.053097345,19.0
176,0.053097345,19.0
220,0.050884956,20.0
128,0.050884956,20.0
6,0.050884956,20.0
238,0.046460177,21.0
295,0.046460177,21.0
376,0.046460177,21.0
285,0.042035398,22.0
184,0.039823009,23.0
135,0.037610619,24.0
183,0.03539823,25.0
435,0.03539823,25.0
154,0.03539823,25.0
188,0.033185841,26.0
202,0.033185841,26.0
409,0.033185841,26.0
365,0.033185841,26.0
382,0.033185841,26.0
243,0.033185841,26.0
392,0.030973451,27.0
352,0.030973451,27.0
300,0.028761062,28.0
414,0.028761062,28.0
187,0.028761062,28.0
273,0.026548673,29.0
245,0.026548673,29.0
159,0.026548673,29.0
335,0.026548673,29.0
311,0.026548673,29.0
246,0.026548673,29.0
193,0.026548673,29.0
422,0.026548673,29.0
207,0.024336283,30.0
412,0.024336283,30.0
157,0.024336283,30.0
143,0.024336283,30.0
334,0.024336283,30.0
439,0.024336283,30.0
449,0.024336283,30.0
217,0.024336283,30.0
211,0.024336283,30.0
7,0.022123894,31.0
62,0.022123894,31.0
272,0.022123894,31.0
306,0.022123894,31.0
383,0.022123894,31.0
293,0.022123894,31.0
431,0.022123894,31.0
417,0.022123894,31.0
149,0.022123894,31.0
68,0.022123894,31.0
371,0.022123894,31.0
164,0.022123894,31.0
389,0.022123894,31.0
136,0.022123894,31.0
390,0.022123894,31.0
127,0.022123894,31.0
125,0.022123894,31.0
395,0.019911504,32.0
185,0.019911504,32.0
282,0.019911504,32.0
108,0.019911504,32.0
88,0.019911504,32.0
299,0.019911504,32.0
167,0.019911504,32.0
451,0.019911504,32.0
436,0.019911504,32.0
342,0.019911504,32.0
413,0.019911504,32.0
244,0.019911504,32.0
374,0.019911504,32.0
316,0.019911504,32.0
182,0.019911504,32.0
343,0.019911504,32.0
370,0.019911504,32.0
216,0.017699115,33.0
83,0.017699115,33.0
124,0.017699115,33.0
70,0.017699115,33.0
248,0.017699115,33.0
84,0.017699115,33.0
81,0.017699115,33.0
82,0.017699115,33.0
215,0.017699115,33.0
80,0.017699115,33.0
349,0.017699115,33.0
109,0.017699115,33.0
304,0.017699115,33.0
200,0.017699115,33.0
381,0.017699115,33.0
437,0.017699115,33.0
302,0.017699115,33.0
197,0.017699115,33.0
210,0.017699115,33.0
323,0.017699115,33.0
443,0.017699115,33.0
373,0.015486726,34.0
199,0.015486726,34.0
1,0.015486726,34.0
45,0.015486726,34.0
206,0.015486726,34.0
196,0.015486726,34.0
27,0.015486726,34.0
13,0.015486726,34.0
39,0.015486726,34.0
286,0.015486726,34.0
150,0.015486726,34.0
354,0.015486726,34.0
297,0.015486726,34.0
28,0.015486726,34.0
14,0.015486726,34.0
221,0.015486726,34.0
74,0.015486726,34.0
10,0.015486726,34.0
158,0.015486726,34.0
58,0.015486726,34.0
60,0.015486726,34.0
93,0.015486726,34.0
116,0.015486726,34.0
444,0.015486726,34.0
152,0.015486726,34.0
387,0.015486726,34.0
96,0.015486726,34.0
122,0.015486726,34.0
332,0.015486726,34.0
85,0.015486726,34.0
404,0.013274336,35.0
337,0.013274336,35.0
270,0.013274336,35.0
249,0.013274336,35.0
33,0.013274336,35.0
434,0.013274336,35.0
271,0.013274336,35.0
276,0.013274336,35.0
391,0.013274336,35.0
402,0.013274336,35.0
429,0.013274336,35.0
309,0.013274336,35.0
110,0.013274336,35.0
59,0.013274336,35.0
280,0.013274336,35.0
416,0.013274336,35.0
401,0.013274336,35.0
440,0.013274336,35.0
394,0.013274336,35.0
78,0.013274336,35.0
399,0.013274336,35.0
388,0.013274336,35.0
63,0.013274336,35.0
406,0.013274336,35.0
445,0.013274336,35.0
442,0.013274336,35.0
49,0.013274336,35.0
73,0.013274336,35.0
425,0.013274336,35.0
267,0.013274336,35.0
106,0.013274336,35.0
105,0.013274336,35.0
104,0.013274336,35.0
168,0.013274336,35.0
103,0.013274336,35.0
102,0.013274336,35.0
99,0.013274336,35.0
86,0.013274336,35.0
77,0.013274336,35.0
172,0.013274336,35.0
4,0.013274336,35.0
44,0.013274336,35.0
53,0.013274336,35.0
18,0.013274336,35.0
432,0.013274336,35.0
355,0.013274336,35.0
222,0.013274336,35.0
170,0.013274336,35.0
90,0.013274336,35.0
212,0.013274336,35.0
277,0.013274336,35.0
36,0.013274336,35.0
218,0.013274336,35.0
107,0.013274336,35.0
438,0.013274336,35.0
259,0.013274336,35.0
204,0.013274336,35.0
166,0.013274336,35.0
42,0.013274336,35.0
162,0.013274336,35.0
201,0.013274336,35.0
318,0.013274336,35.0
324,0.013274336,35.0
141,0.013274336,35.0
140,0.013274336,35.0
336,0.013274336,35.0
312,0.013274336,35.0
269,0.013274336,35.0
61,0.013274336,35.0
3,0.013274336,35.0
94,0.013274336,35.0
239,0.011061947,36.0
11,0.011061947,36.0
100,0.011061947,36.0
52,0.011061947,36.0
71,0.011061947,36.0
195,0.011061947,36.0
255,0.011061947,36.0
421,0.011061947,36.0
23,0.011061947,36.0
226,0.011061947,36.0
353,0.011061947,36.0
69,0.011061947,36.0
101,0.011061947,36.0
191,0.011061947,36.0
64,0.011061947,36.0
407,0.011061947,36.0
119,0.011061947,36.0
386,0.011061947,36.0
348,0.011061947,36.0
129,0.011061947,36.0
169,0.011061947,36.0
112,0.011061947,36.0
98,0.011061947,36.0
384,0.011061947,36.0
257,0.011061947,36.0
240,0.011061947,36.0
117,0.011061947,36.0
441,0.011061947,36.0
175,0.011061947,36.0
130,0.011061947,36.0
75,0.011061947,36.0
132,0.011061947,36.0
368,0.011061947,36.0
364,0.011061947,36.0
137,0.011061947,36.0
303,0.011061947,36.0
144,0.011061947,36.0
160,0.011061947,36.0
79,0.011061947,36.0
261,0.011061947,36.0
161,0.011061947,36.0
111,0.011061947,36.0
41,0.011061947,36.0
345,0.011061947,36.0
171,0.011061947,36.0
30,0.011061947,36.0
48,0.011061947,36.0
224,0.011061947,36.0
47,0.011061947,36.0
46,0.011061947,36.0
56,0.011061947,36.0
314,0.011061947,36.0
347,0.011061947,36.0
24,0.011061947,36.0
25,0.011061947,36.0
40,0.011061947,36.0
26,0.011061947,36.0
317,0.011061947,36.0
29,0.011061947,36.0
31,0.011061947,36.0
346,0.011061947,36.0
50,0.011061947,36.0
289,0.011061947,36.0
363,0.011061947,36.0
396,0.011061947,36.0
287,0.011061947,36.0
288,0.011061947,36.0
87,0.011061947,36.0
32,0.011061947,36.0
290,0.011061947,36.0
291,0.011061947,36.0
292,0.011061947,36.0
362,0.008849558,37.0
235,0.008849558,37.0
