Starting Node,Average Spreading Ability
1,1.41
2,1.42
3,3.83
4,1.28
5,5.31
6,1.4
7,2.06
8,1.4
9,1.26
10,1.07
11,1.22
12,1.65
13,1.23
14,3.42
15,5.93
16,5.65
17,7.35
18,12.07
19,5.27
20,4.72
21,1.32
22,4.83
23,8.25
24,4.67
25,1.73
26,5.98
27,5.55
28,8.25
29,7.93
30,3.23
31,2.38
32,6.56
33,4.4
34,3.6
35,3.88
36,1.46
37,6.1
38,2.9
39,8.91
40,2.7
41,3.23
42,1.68
43,5.37
44,2.98
45,3.6
46,3.56
47,3.96
48,1.14
49,1.42
50,1.2
51,1.75
52,2.14
53,1.12
54,1.25
55,1.15
56,2.45
57,1.28
58,1.08
59,1.85
60,2.39
61,1.65
62,2.17
63,6.48
64,2.67
65,2.07
66,2.01
67,2.46
68,2.27
69,2.24
70,3.1
71,1.22
72,2.2
73,1.38
74,1.53
75,2.17
76,6.8
77,1.55
78,3.57
79,2.16
80,1.89
81,1.16
82,3.86
83,1.88
84,1.91
85,4.59
86,1.18
87,1.37
88,2.92
89,6.94
90,3.98
91,1.4
92,3.2
93,1.77
94,2.64
95,2.64
96,1.03
97,1.93
98,2.11
99,1.74
100,2.54
101,1.76
102,3.42
103,5.76
104,1.2
105,3.41
106,2.23
107,3.83
108,1.5
109,4.94
110,1.98
111,1.81
112,2.08
113,1.42
114,3.07
115,1.66
116,2.84
117,1.91
118,2.45
119,1.2
120,1.25
121,2.74
122,1.65
123,3.35
124,1.17
125,4.21
126,6.27
127,2.04
128,1.67
129,2.13
130,5.05
131,1.74
132,4.99
133,2.18
134,1.74
135,1.97
136,1.73
137,1.76
138,1.54
139,2.82
140,1.48
141,1.57
142,4.13
143,3.95
144,1.72
145,3.42
146,2.6
147,5.37
148,1.18
149,1.35
150,3.91
151,2.07
152,2.34
153,1.41
154,2.68
155,1.79
156,2.34
157,4.56
158,1.64
159,1.59
160,1.47
161,1.77
162,4.58
163,2.38
164,1.51
165,2.61
166,4.01
167,6.88
168,4.63
169,1.56
170,2.96
171,1.84
172,1.55
173,1.23
174,1.13
175,2.4
176,1.58
177,1.48
178,1.55
179,1.36
180,1.25
181,1.12
182,1.71
183,1.54
184,1.55
185,1.12
186,1.28
187,1.48
188,1.31
189,1.05
190,1.19
191,1.81
192,1.21
193,1.3
194,2.41
195,2.12
196,2.88
197,2.04
198,2.88
199,1.79
200,1.54
201,4.41
202,1.27
203,1.05
204,1.05
205,1.15
206,2.07
207,1.12
208,1.2
209,2.53
210,1.06
211,1.09
212,1.14
213,3.0
214,1.61
215,4.81
216,3.5
217,1.75
218,2.07
219,1.95
220,1.82
221,1.09
222,1.11
223,1.14
224,1.08
225,1.07
226,1.59
227,1.52
228,1.26
229,1.32
230,1.12
231,1.43
232,4.11
233,1.34
234,1.56
235,1.21
236,1.25
237,1.02
238,1.4
239,1.12
240,2.38
241,2.82
242,1.19
243,1.4
244,1.62
245,1.59
246,1.31
247,1.2
248,1.87
249,1.33
250,1.3
251,1.51
252,1.49
253,2.47
254,1.41
255,2.0
256,1.3
257,1.15
258,1.15
259,1.2
260,1.32
261,1.36
262,1.36
263,1.48
264,1.3
265,1.2
266,1.22
267,1.32
268,1.59
269,1.65
270,1.38
271,1.21
272,1.75
273,1.31
274,1.34
275,1.65
276,1.17
277,1.41
278,1.31
279,1.21
280,1.37
281,1.19
282,1.51
283,1.4
284,1.47
285,1.58
286,1.56
287,1.62
288,1.43
289,1.34
290,3.02
291,1.2
292,1.22
293,1.29
294,1.42
295,1.33
296,1.11
297,1.21
298,1.19
299,1.19
300,1.14
301,1.15
302,1.17
303,1.14
304,2.41
305,1.48
306,1.21
307,1.08
308,1.1
309,1.35
310,1.18
311,1.13
312,3.1
313,1.09
314,1.01
315,1.27
316,1.22
317,1.11
318,1.19
319,1.02
320,1.04
321,1.95
322,3.98
323,1.7
324,1.73
325,1.72
326,1.14
327,1.15
328,1.17
329,2.6
330,1.29
331,1.09
332,1.88
333,1.86
334,1.54
335,1.45
336,1.86
337,1.82
338,2.21
339,1.16
340,1.79
341,1.19
342,1.44
343,1.22
344,1.25
345,1.39
346,2.93
347,2.09
348,1.7
349,2.08
350,1.03
351,1.24
352,1.31
353,1.15
354,1.7
355,1.22
356,1.26
357,1.35
358,1.21
359,1.35
360,1.15
361,1.19
362,1.06
363,1.11
364,1.16
365,1.49
366,1.02
367,1.02
368,1.82
369,1.26
370,1.37
371,1.15
372,1.41
373,1.39
374,1.3
375,1.24
376,1.3
377,1.12
378,1.15
379,1.25
380,1.18
381,1.1
382,1.07
383,1.08
384,1.19
385,1.21
386,1.03
387,1.17
388,1.02
389,1.05
390,1.03
391,1.03
392,1.04
393,1.25
394,1.41
395,1.03
396,1.15
397,1.68
398,1.94
399,1.61
400,1.61
401,2.44
402,2.07
403,1.84
404,1.97
405,1.68
406,1.76
407,1.88
408,1.52
409,1.47
410,1.28
411,1.37
412,1.35
413,1.25
414,1.12
415,1.39
416,1.66
417,1.08
418,1.74
419,1.36
420,1.28
421,1.53
422,1.19
423,1.31
424,1.21
425,1.29
426,1.14
427,1.16
428,1.34
429,1.48
430,1.16
431,1.37
432,1.42
433,1.04
