feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.14809969368042475,0.13194180363277594,-0.10861991194903395,-0.0743759588107605,0.09960739343765808
Betweenness Centrality,0.14138668566811186,0.12999366707619428,-0.04642474239826985,-0.13079653245915854,0.03939340750372601
Leverage Centrality,0.09529613486123426,0.19355044297427815,-0.41310603319194517,-0.244066317662798,0.0199451066573883
Isolating Centrality,0.1269583864329362,0.22453855722587468,0.1240318269681564,0.004005346380687946,0.17417930363985332
GSM,0.1423995372111895,-0.18743840121275654,0.008272767957515081,-0.09273034732232005,0.15248869503284024
H-GSM_1,0.15456536233350662,-0.05220401767614239,0.03796943512359485,-0.03646832699775848,0.0928925828756274
Local-Global Centrality,0.15135983300318168,0.12738228293647372,-0.013608344570275613,-0.023184161850799967,0.07569976561767938
PageRank Centrality,0.14266233485150703,0.15659013624830978,-0.14242281218803027,-0.11603404279915351,0.12265893660990393
Coreness Centrality,0.15362259532348108,0.06255872354126095,-0.07566957764991092,-0.012640642658767527,0.010212219159372985
Extended Coreness,0.15224645803439044,-0.1053214747863604,0.011545833693211232,0.024053269240298696,-0.12154396555926794
Global Relative Change in Avg Degree,0.14809843193250996,0.1417348214306875,-0.07079374670252074,-0.0648265487303187,0.10599231403356332
Global Relative Change in Avg Clustering,0.08942385250990885,0.06031449290670442,-0.16982635419456774,0.4998665157497795,0.4934376887319287
Clustering Coefficient,0.0331373976015271,-0.1976773874492389,-0.28664406929500325,0.6085283006410178,0.07680726895457646
DIL Centrality,0.13802657921145736,0.19508841723922024,0.1307088946302465,0.03585586808897161,0.06043576169330958
I-GSM Values,0.14646972477518133,-0.17269997623025965,0.02927769737287464,-0.04586145799733679,0.03325016325950179
Clustered Local Degree,0.14073097238791218,-0.17294875629256218,-0.07325161521199147,0.1501499188905919,-0.14849856243497142
Gravity Index Centrality,0.15281199175202256,-0.015005691937102569,-0.055930193770535826,0.06559730183018142,-0.21043898569080843
Gravity Model Centrality,0.15233454162449317,0.11496525271176125,0.042464362754146084,0.015372772120441922,0.016410377814495173
Local Gravity Model Centrality,0.14938216654257916,0.13131140232718713,0.09404119565051434,0.05939006441252906,-0.027637486646366644
Laplacian Centrality,0.15408929252298417,0.0776694454982625,0.05472097717487057,0.030329682881525245,0.041596185227860974
Closeness Centrality,0.13463872350273734,-0.22673138803109877,0.06911626371379374,-0.11174340290045341,0.16080610336092288
Semi local centrality,0.1483685953251177,-0.1351081385610358,0.0702436655114588,0.01871230714230831,-0.12174342688520462
Eccentricity Centrality,0.1046413677086972,-0.23524551759346402,0.19293767573111514,-0.20581815271230536,0.20493016442294718
Density Centrality,0.14626142750683288,0.1651765570542932,0.08611719261271585,0.04205012438617125,0.06773650335467621
MDD Value,0.15002457774942343,0.10159178207368656,-0.13130524110905345,-0.06216371437123393,0.04189292017062326
EHCC Value,0.15566969554680052,0.013968254702964731,0.06013139741858751,0.04877445948794797,0.04165458809045466
HCC Value,0.13642021270663252,-0.23079922587699536,0.0074445270869993516,-0.021958422173844624,0.06589650586039716
P Value,0.11725729132882301,-0.30522348682480277,0.02703023247540883,-0.0228876139084371,0.14907361307692107
Extended Degree,0.15404431156597467,-0.06811568987903205,-0.03236610515911841,-0.023019444160748276,-0.0619531913920567
Eigenvector Centrality,0.14911629986402034,-0.07907496653377558,0.13699790701524514,0.038486193412075285,-0.14701641459109174
CLC Values,0.14779889385129566,-0.09450483158823414,0.13028929159268807,-0.09666734559543597,-0.057140673195340004
Centrality Values,0.1551369260474587,0.03675325702186672,0.05772177403580492,0.040421784848932045,0.03113572811804341
Constraint Coefficients,0.11084751460092171,0.008226399002185136,-0.42138960100159817,-0.263420824172132,-0.026592782443829652
HVGc Index,0.1476857994222537,0.09865004066147295,0.12849026994243254,0.08797710690933805,-0.20002642103480647
PE Values,0.15513823308983754,0.05640321912100533,0.03784374232366615,0.006985483895053055,0.02273150876195576
H Values,0.1408869404541117,0.13258213262052787,0.17761685014509934,0.13049807923789358,-0.1398495746840509
Volume Centrality,0.13538233004743241,-0.2369250624887058,0.0405730581954617,-0.07362714941241728,0.058340372978645985
GIN Values,0.14090902147492926,-0.20330290181604038,0.03760979722671868,-0.07541975431630285,0.12530810834844205
LGC Scores,0.14696101968556063,0.10773431666087933,0.1573921713021533,0.09934209876037949,-0.09037324285089145
DNC Scores,0.14776038456766646,0.13312409225670271,-0.10279498625152243,-0.025814136227380456,0.1502217815501223
EIGSM Values,0.15603602883561307,0.03622216685107075,0.030936206873135454,0.015498686859798473,0.016560045151779043
Societal Capital Scores,0.1530457040477967,-0.08561060278322988,-0.02511513136592579,-0.018123757042803154,-0.0760122017464387
Improved Gravity Index Values,0.14831442703534461,-0.09340818529452512,-0.05217847553526091,0.07176495755610879,-0.27484993788427886
Extended Improved Gravity Index Values,0.15351552396743337,-0.04312846170976587,0.07153319966781099,0.05595707895100103,-0.07776160627927445
Node H-Index,0.1415012558209621,-0.02355935420979955,-0.2042868305076527,0.02148104263257052,-0.27698090727804664
MCGM Values,0.1505290851221877,0.0669048588650459,0.12743394750624126,0.08295467447101025,-0.1582010517294478
GGC Values,0.14704795081788968,0.14543240861974596,0.10290781148257222,-0.03835965477196043,0.03658216400825502
Subgraph centrality,0.1499227403022123,0.1120143169612491,0.0903876707141203,0.09464646806035414,-0.05874835887094361
Second order centrality,0.1323610889858772,-0.19487420656946794,-0.13898364450813938,-0.10298952453711344,0.1366753682062653
K-Shell Value,0.11827067384819621,-0.056533978595559045,-0.3591921713241102,0.05936238547767258,-0.29204014235005143
