Starting Node,Average Spreading Ability
1,5.3
2,3.08
3,5.98
4,22.68
5,1.54
6,2.74
7,15.42
8,31.54
9,37.1
10,48.55
11,24.5
12,2.68
13,6.94
14,1.18
15,8.83
16,3.12
17,8.07
18,4.29
19,49.84
20,49.46
21,36.54
22,30.71
23,24.35
24,25.83
25,19.94
26,25.74
27,15.81
28,50.78
29,8.07
30,8.04
31,39.26
32,19.6
33,10.48
34,30.99
35,36.65
36,17.9
37,12.98
38,10.19
39,16.62
40,10.36
41,24.13
42,58.68
43,77.82
44,89.42
45,14.1
46,11.94
47,70.66
48,14.49
49,103.21
50,66.91
51,30.35
52,16.62
53,68.25
54,65.6
55,116.93
56,61.24
57,20.22
58,23.76
59,103.91
60,49.1
61,99.25
62,127.24
63,5.9
64,5.18
65,36.76
66,2.87
67,5.14
68,1.62
69,26.19
70,8.6
71,13.39
72,12.72
73,13.3
74,4.82
75,3.33
76,7.43
77,7.26
78,13.36
79,49.12
80,81.42
81,92.62
82,169.47
83,36.17
84,36.29
85,21.46
86,119.52
87,2.44
88,1.25
89,7.68
90,4.35
91,6.08
92,125.66
93,19.52
94,2.81
95,62.08
96,6.7
97,10.09
98,112.03
99,102.06
100,112.74
101,61.34
102,107.3
103,101.09
104,160.24
105,78.16
106,135.26
107,136.82
108,125.44
109,135.0
110,13.98
111,4.79
112,16.79
113,44.61
114,67.42
115,1.86
116,1.49
117,19.05
118,13.19
119,8.14
120,10.72
121,168.5
122,51.22
123,2.61
124,15.29
125,33.61
126,57.15
127,100.83
128,38.89
129,68.22
130,104.06
131,42.87
132,78.82
133,72.55
134,161.08
135,45.74
136,22.71
137,35.4
138,94.71
139,13.64
140,15.21
141,12.91
142,1.92
143,21.66
144,5.05
145,36.94
146,5.33
147,63.32
148,43.11
149,25.38
150,73.9
151,131.65
152,35.77
153,94.06
154,42.47
155,34.94
156,75.48
157,13.84
158,78.13
159,30.23
160,25.11
161,178.29
162,77.84
163,89.71
164,101.4
165,5.24
166,64.44
167,46.98
168,11.37
169,18.6
170,89.88
171,59.37
172,89.79
173,45.45
174,37.41
175,102.95
176,35.81
177,3.96
178,5.71
179,6.68
180,26.58
181,42.78
182,63.63
183,22.02
184,79.04
185,87.05
186,102.5
187,93.92
188,123.04
189,191.8
190,98.31
191,81.06
192,46.99
193,138.02
194,33.75
195,40.78
196,35.46
197,104.03
198,35.22
199,5.23
200,51.44
201,97.28
202,12.41
203,64.0
204,8.72
205,44.94
206,51.33
207,7.04
208,8.4
209,28.34
210,30.85
211,76.12
212,21.0
213,127.58
214,81.98
215,12.46
216,80.62
217,49.58
218,119.66
219,201.3
220,60.68
221,13.9
222,13.02
223,12.01
224,25.32
225,79.33
226,84.87
227,72.42
228,32.27
229,21.32
230,145.87
231,102.58
232,129.97
233,87.45
234,129.13
235,179.16
236,152.62
237,65.4
238,119.03
239,75.51
240,139.19
241,96.98
242,59.31
243,142.67
244,160.58
245,96.03
246,156.04
247,39.44
248,31.61
249,43.66
250,44.33
251,144.07
252,140.85
253,53.43
254,115.08
255,58.99
256,94.39
257,43.9
258,32.59
259,47.18
260,147.9
261,11.62
262,1.58
263,2.8
264,2.09
265,23.39
266,5.26
267,1.79
268,100.87
269,83.41
270,25.27
271,33.64
272,11.77
273,67.02
274,82.94
275,60.55
276,85.66
277,48.75
278,42.98
279,106.4
280,25.35
281,41.06
282,27.16
283,39.12
284,21.93
285,23.48
286,33.69
287,45.42
288,35.24
289,11.11
290,17.79
291,4.72
292,41.08
293,22.55
294,12.4
295,53.76
296,41.89
297,40.39
298,110.17
299,8.53
300,4.26
301,54.36
302,32.55
303,93.3
304,42.11
305,36.38
306,46.98
307,111.46
308,75.03
309,71.11
310,60.58
311,162.37
312,60.64
313,54.94
314,35.99
315,79.12
316,76.87
317,49.79
318,106.76
319,99.39
320,103.05
321,47.89
322,44.48
323,60.71
324,72.94
325,87.61
326,85.67
327,166.65
328,40.64
329,24.74
330,41.85
331,114.66
332,16.16
333,37.89
334,41.07
335,93.96
336,128.47
337,18.66
338,114.77
339,114.84
340,48.63
341,28.09
342,18.19
343,26.2
344,6.29
345,66.87
346,90.77
347,42.36
348,9.14
349,9.5
350,28.02
351,29.43
352,36.53
353,94.12
354,55.16
355,45.6
356,144.03
357,180.56
358,93.35
359,161.75
360,69.21
361,102.74
362,114.89
363,220.22
364,14.01
365,19.53
366,22.4
367,35.99
368,18.82
369,39.47
370,38.76
371,35.73
372,34.03
373,17.71
374,20.33
375,134.96
376,6.2
377,12.51
378,31.14
379,39.74
380,96.89
381,45.51
382,26.26
383,110.88
384,84.23
385,95.34
386,86.05
387,100.65
388,13.32
389,18.06
390,19.86
391,86.42
392,23.6
393,18.71
394,27.38
395,12.62
396,42.4
397,26.08
398,57.97
399,64.66
400,87.83
401,44.12
402,137.9
403,67.22
404,6.99
405,1.43
406,6.27
407,55.61
408,64.54
409,81.13
410,65.49
411,26.13
412,202.58
413,51.85
414,44.1
415,53.64
416,39.73
417,32.59
418,37.22
419,197.82
420,4.09
421,1.23
422,5.36
423,34.33
424,33.32
425,140.2
426,79.73
427,24.16
428,50.69
429,8.27
430,65.52
431,190.55
432,58.3
433,222.54
434,106.05
435,197.48
436,113.17
437,58.49
438,35.7
439,40.38
440,24.03
441,72.41
442,43.69
443,43.43
444,4.23
445,17.45
446,41.6
447,10.03
448,10.55
449,47.74
450,31.51
451,70.97
452,82.7
453,41.95
454,44.05
455,55.22
456,131.91
457,82.23
458,83.14
459,14.89
460,80.68
461,119.69
462,120.7
463,44.06
464,78.34
465,24.31
466,57.86
467,18.68
468,48.67
469,38.85
470,169.17
471,67.01
472,32.41
473,8.83
474,9.1
475,39.53
476,10.25
477,76.52
478,72.11
479,24.64
480,93.66
481,58.45
482,133.59
483,3.5
484,16.44
485,27.85
486,72.03
487,49.75
488,6.88
489,63.26
490,53.7
491,57.54
492,39.39
493,66.7
494,65.37
495,77.11
496,132.3
497,89.55
498,179.2
499,155.24
500,120.16
501,141.64
502,166.32
503,108.67
504,219.86
505,163.67
506,159.51
507,97.77
508,120.73
509,19.56
510,66.31
511,50.4
512,157.78
513,67.84
514,33.54
515,9.03
516,21.79
517,21.86
518,93.23
519,25.37
520,39.75
521,45.33
522,13.23
523,9.76
524,20.28
525,24.9
526,76.6
527,29.9
528,57.49
529,54.52
530,8.63
531,65.22
532,162.49
533,113.74
534,207.18
535,92.34
536,116.32
537,187.76
538,109.71
539,115.03
540,168.14
541,197.63
542,91.3
543,111.68
544,161.02
545,197.04
546,148.72
547,65.7
548,42.7
549,60.62
550,60.91
551,35.72
552,120.46
553,12.88
554,26.38
555,55.6
556,39.29
557,10.49
558,34.02
559,74.12
560,111.2
561,220.26
562,21.28
563,96.99
564,7.65
565,64.13
566,9.09
567,3.15
568,62.09
569,32.92
570,66.44
571,20.03
572,88.25
573,64.06
574,133.12
575,75.29
576,134.47
577,85.2
578,60.47
579,88.58
580,66.94
581,13.56
582,42.98
583,12.12
584,78.85
585,22.86
586,47.19
587,4.29
588,25.61
589,71.13
590,50.98
591,57.23
592,40.96
593,65.67
594,8.8
595,28.5
596,22.5
597,156.63
598,4.94
599,35.43
600,61.6
601,97.48
602,67.05
603,136.25
604,19.48
605,130.3
606,26.45
607,103.78
608,157.52
609,55.95
610,195.57
611,60.22
612,85.23
613,81.84
614,64.33
615,152.34
616,165.68
617,59.77
618,14.88
619,105.94
620,113.78
621,52.58
622,114.09
623,101.1
624,120.66
625,121.36
626,119.71
627,86.92
628,49.83
629,109.55
630,74.94
631,69.28
632,97.74
633,59.23
634,51.62
635,26.12
636,101.27
637,90.75
638,93.21
639,42.9
640,57.81
641,80.48
642,43.72
643,53.54
644,63.32
645,73.22
646,55.21
647,79.36
648,47.3
649,63.15
650,30.32
651,78.79
652,16.5
653,60.35
654,28.95
655,85.85
656,104.42
657,86.92
658,192.48
659,154.38
660,98.7
661,108.64
662,99.76
663,42.1
664,8.54
665,64.43
666,106.53
667,82.24
668,64.6
669,64.21
670,60.37
671,79.98
672,71.05
673,86.22
674,153.74
675,182.15
676,139.9
677,182.95
678,160.14
679,78.61
680,49.71
681,185.58
682,47.53
683,115.44
684,131.23
685,82.12
686,92.48
687,67.69
688,29.42
689,119.26
690,56.54
691,101.19
692,48.72
693,28.65
694,66.59
695,61.12
696,73.51
697,100.87
698,74.33
699,81.86
700,25.23
701,78.98
702,21.03
703,41.07
704,33.22
705,94.45
706,80.34
707,55.05
708,24.15
709,44.67
710,6.09
711,14.26
712,68.7
713,92.16
714,103.96
715,83.55
716,123.45
717,69.26
718,153.69
719,148.79
720,112.03
721,55.84
722,45.66
723,111.26
724,121.09
725,108.28
726,25.2
727,142.74
728,109.11
729,196.53
730,22.34
731,91.31
732,17.49
733,93.81
734,97.43
735,31.23
736,139.28
737,103.32
738,79.64
739,82.97
740,145.28
741,84.13
742,39.55
743,45.4
744,115.44
745,46.69
746,147.65
747,101.56
748,190.51
749,94.22
750,92.33
751,140.93
752,147.6
753,75.62
754,183.27
755,74.03
756,31.97
757,22.6
758,96.3
759,53.46
760,47.99
761,128.38
762,120.58
763,77.84
764,29.68
765,55.42
766,50.37
767,61.19
768,118.44
769,63.98
770,92.43
771,73.1
772,65.83
773,35.6
774,60.36
775,82.77
776,34.31
777,41.21
778,26.1
779,25.24
780,21.29
781,15.25
782,15.75
783,31.48
784,42.24
785,56.54
786,47.96
787,55.31
788,70.73
789,71.19
790,115.29
791,59.41
792,60.62
793,125.17
794,36.05
795,67.66
796,64.97
797,60.28
798,38.86
799,62.03
800,113.63
801,86.51
802,111.27
803,70.82
804,64.55
805,74.68
806,44.13
807,45.93
808,46.98
809,36.07
810,22.82
811,24.35
812,37.63
813,30.06
814,49.38
815,31.58
816,20.52
817,66.77
818,23.5
819,32.74
820,51.55
821,11.12
822,19.04
823,26.12
824,78.2
825,2.83
826,48.91
827,54.12
828,20.46
829,35.7
830,18.99
831,39.0
832,44.83
833,101.52
834,75.88
835,107.81
836,120.07
837,14.77
838,116.52
839,138.93
840,152.61
841,69.75
842,72.94
843,55.93
844,35.58
845,105.07
846,55.28
847,53.36
848,80.18
849,59.11
850,90.87
851,59.58
852,47.9
853,22.87
854,21.0
855,26.33
856,24.59
857,78.42
858,83.47
859,9.6
860,11.14
861,16.47
862,1.18
863,9.92
864,22.33
865,41.6
866,69.82
867,58.39
868,27.42
869,30.6
870,32.27
871,104.65
872,48.85
873,33.79
874,17.12
875,64.32
876,59.96
877,95.64
878,54.34
879,42.73
880,47.45
881,64.55
882,53.9
883,66.14
884,85.31
885,42.94
886,36.28
887,42.67
888,33.12
889,67.45
890,75.43
891,44.22
892,54.66
893,20.35
894,116.07
895,53.56
896,35.62
897,15.15
898,67.39
899,6.14
900,12.73
901,49.45
902,28.81
903,45.25
904,32.97
905,21.01
906,47.75
907,31.35
908,8.0
909,43.35
910,52.51
911,66.19
912,62.82
913,99.63
914,55.45
915,53.9
916,87.62
917,24.48
918,90.41
919,34.31
920,31.5
921,43.24
922,35.31
923,42.33
924,46.88
925,72.61
926,47.38
927,54.41
928,52.69
929,36.3
930,121.71
931,51.66
932,63.09
933,111.28
934,89.07
935,50.92
936,58.68
937,61.83
938,73.95
939,78.15
940,55.21
941,56.26
942,51.53
943,42.0
944,27.29
945,43.02
946,64.35
947,1.6
948,23.47
949,2.42
950,12.38
951,28.99
952,33.91
953,33.43
954,13.51
955,47.93
956,44.84
957,41.84
958,22.07
959,36.86
960,42.89
961,33.99
962,42.77
963,19.52
964,38.32
965,71.82
966,11.25
967,54.68
968,33.58
969,38.38
970,25.16
971,33.76
972,40.88
973,24.92
974,26.62
975,9.08
976,2.45
977,32.76
978,65.54
979,74.8
980,29.91
981,9.95
982,15.2
983,14.49
984,4.53
985,16.96
986,15.24
987,31.31
988,21.56
989,13.96
990,30.73
991,13.39
992,6.68
993,8.81
994,62.48
995,36.89
996,51.95
997,61.15
998,42.64
999,26.09
1000,47.96
1001,51.19
1002,11.62
1003,45.29
1004,53.64
1005,46.87
1006,12.46
1007,15.71
1008,44.71
1009,13.27
1010,35.37
1011,19.62
1012,10.84
1013,10.38
1014,2.77
1015,41.78
1016,15.02
1017,12.38
1018,28.33
1019,41.69
1020,22.7
1021,9.08
1022,35.25
1023,55.8
1024,33.24
1025,55.64
1026,37.94
1027,39.53
1028,37.82
1029,12.72
1030,8.85
1031,3.67
1032,6.73
1033,14.21
1034,15.27
1035,6.95
1036,21.54
1037,17.48
1038,19.68
