Starting Node,Average Spreading Ability
1,1.73
2,2.57
3,2.0
4,3.34
5,1.23
6,2.62
7,1.74
8,1.04
9,4.98
10,2.89
11,5.74
12,3.86
13,4.03
14,2.38
15,4.24
16,2.04
17,3.33
18,2.85
19,1.82
20,2.3
21,3.23
22,1.83
23,4.43
24,2.08
25,1.85
26,3.35
27,2.94
28,1.05
29,4.11
30,3.4
31,2.98
32,2.57
33,1.35
34,2.53
35,1.58
36,2.76
37,7.56
38,1.16
39,2.09
40,1.63
41,3.31
42,4.11
43,1.77
44,3.74
45,2.23
46,1.76
47,1.4
48,2.76
49,2.79
50,2.43
51,1.55
52,2.83
53,1.19
54,1.23
55,3.47
56,2.36
57,1.43
58,2.99
59,2.0
60,3.08
61,3.76
62,1.18
63,1.8
64,2.55
65,4.09
66,3.69
67,2.51
68,1.88
69,4.06
70,1.97
71,2.0
72,2.01
73,2.02
74,2.08
75,2.75
76,1.61
77,2.89
78,1.38
79,1.91
80,4.01
81,4.78
82,2.66
83,2.67
84,3.18
85,2.85
86,2.53
87,2.29
88,4.01
89,4.0
90,2.94
91,3.33
92,3.42
93,3.73
94,2.37
95,1.31
96,1.77
97,1.88
98,2.15
99,1.7
100,5.1
101,4.48
102,1.73
103,3.04
104,3.2
105,2.39
106,2.1
107,2.23
108,1.6
109,3.27
110,3.18
111,1.63
112,3.03
113,2.16
114,3.82
115,2.51
116,5.1
117,2.25
118,2.97
119,3.33
120,3.02
121,5.45
122,1.72
123,2.64
124,3.15
125,2.94
126,2.67
127,2.24
128,2.9
129,1.39
130,4.02
131,3.34
132,3.86
133,3.81
134,3.57
135,1.89
136,2.34
137,3.15
138,2.17
139,2.09
140,3.82
141,4.48
142,1.98
143,2.29
144,1.74
145,2.97
146,3.02
147,2.23
148,2.34
149,1.69
150,2.93
151,3.61
152,2.3
153,2.54
154,1.69
155,2.6
156,3.83
157,1.4
158,1.72
159,2.93
160,4.07
161,1.67
162,1.75
163,3.31
164,2.43
165,3.73
166,1.88
167,2.74
168,3.59
169,2.55
170,2.34
171,3.69
172,2.03
173,3.11
174,2.84
175,2.17
176,1.97
177,2.18
178,1.95
179,1.91
180,3.39
181,2.58
182,2.79
183,3.57
184,4.54
185,1.27
186,1.43
187,2.77
188,1.89
189,1.63
190,2.45
191,2.08
192,1.63
193,2.44
194,1.81
195,1.72
196,1.49
197,1.35
198,1.56
199,2.61
200,1.72
201,3.45
202,1.89
203,1.65
204,1.87
205,2.81
206,2.11
207,1.75
208,2.59
209,3.47
210,1.17
211,2.35
212,1.39
213,2.73
214,2.76
215,2.44
216,2.6
217,2.65
218,1.67
219,2.56
220,3.09
221,1.74
222,1.54
223,3.32
224,1.09
225,1.21
226,2.58
227,1.44
228,1.13
229,1.76
230,1.1
231,2.36
232,2.04
233,1.45
234,1.8
235,2.79
236,2.5
237,1.72
238,1.58
239,1.97
240,3.11
241,1.22
242,2.03
243,4.55
244,2.09
245,1.19
246,3.23
247,2.54
248,1.69
249,1.31
250,1.65
251,2.39
252,1.58
253,1.89
254,1.95
255,3.46
256,3.06
257,3.16
258,1.25
259,1.31
260,1.66
261,1.86
262,1.73
263,3.48
264,3.31
265,1.42
266,1.23
267,2.12
268,1.79
269,2.55
270,1.29
271,3.35
272,1.59
273,2.17
274,2.01
275,2.16
276,2.17
277,3.59
278,2.95
279,1.88
280,2.08
281,2.0
282,3.59
283,1.69
284,2.29
285,1.71
286,1.23
287,1.69
288,2.97
289,2.36
290,2.39
291,1.43
292,2.26
293,2.19
294,1.5
295,2.08
296,1.55
297,1.82
298,4.17
299,3.55
300,1.33
301,1.08
302,1.92
303,2.49
304,2.24
305,1.71
306,1.27
307,1.64
308,1.1
309,2.97
310,1.3
311,1.8
312,1.55
313,3.74
314,2.88
315,1.99
316,3.97
317,1.6
318,1.71
319,2.3
320,1.55
321,2.84
322,1.94
323,2.43
324,2.65
325,1.35
326,1.46
327,1.44
328,3.0
329,1.5
330,1.64
331,2.02
332,1.1
333,2.19
334,1.42
335,1.54
336,1.01
337,4.5
338,2.84
339,1.86
340,1.39
341,1.44
342,1.69
343,1.03
344,2.31
345,2.3
346,1.33
347,1.99
348,2.56
349,1.3
350,1.71
351,1.22
352,1.76
353,2.09
354,1.82
355,1.63
356,1.78
357,2.02
358,1.3
359,2.39
360,2.46
361,1.5
362,2.4
363,3.82
364,2.34
365,3.16
366,1.43
367,1.95
368,1.71
369,2.23
370,1.63
371,1.4
372,4.15
373,1.42
374,2.35
375,2.32
376,3.35
377,2.56
378,1.64
379,1.76
380,1.77
381,2.96
382,1.6
383,1.46
384,1.97
385,1.81
386,3.64
387,2.2
388,1.35
389,1.35
390,1.74
391,1.74
392,2.52
393,2.21
394,1.75
395,3.01
396,1.3
397,2.37
398,2.17
399,1.74
400,1.15
401,1.4
402,2.04
403,1.81
404,2.08
405,2.88
406,2.84
407,4.76
408,1.73
409,1.88
410,3.95
411,2.9
412,1.87
413,1.38
414,1.21
415,2.26
416,1.89
417,1.94
418,2.51
419,3.82
420,2.3
421,1.77
422,1.92
423,3.85
424,3.83
425,1.85
426,1.84
427,1.83
428,2.21
429,3.65
430,2.1
431,1.83
432,2.87
433,2.52
434,2.48
435,1.89
436,1.69
437,1.84
438,1.94
439,2.93
440,1.34
441,3.3
442,1.82
443,2.78
444,1.7
445,2.1
446,4.12
447,3.68
448,2.16
449,2.0
450,1.66
451,2.8
452,2.75
453,1.95
454,2.95
455,2.16
456,1.37
457,1.27
458,1.48
459,1.52
460,1.6
461,1.96
462,1.78
463,1.22
464,1.44
465,1.28
466,1.43
467,2.0
468,2.36
469,1.31
470,1.23
471,2.13
472,1.5
473,1.81
474,2.23
475,2.75
476,1.35
477,3.14
478,1.65
479,1.78
480,1.32
481,1.86
482,2.76
483,1.36
484,2.42
485,1.19
486,1.54
487,2.2
488,1.33
489,1.59
490,1.72
491,1.22
492,1.68
493,1.05
494,3.52
495,2.5
496,1.48
497,2.67
498,3.09
499,1.46
500,2.51
501,1.88
502,1.14
503,1.58
504,2.32
505,1.88
506,2.43
507,2.76
508,1.26
509,1.74
510,1.49
511,2.6
512,2.82
513,1.18
514,1.45
515,2.13
516,1.53
517,1.28
518,1.91
519,1.08
520,1.28
521,1.97
522,2.01
523,2.17
524,2.3
525,1.69
526,2.17
527,1.42
528,1.73
529,1.29
530,2.24
531,1.66
532,1.67
533,2.07
534,1.74
535,1.98
536,1.56
537,2.22
538,1.72
539,4.42
540,2.21
541,1.24
542,1.74
543,2.41
544,1.56
545,2.16
546,1.61
547,1.54
548,1.92
549,2.16
550,1.06
551,1.24
552,1.96
553,1.8
554,1.27
555,1.61
556,1.17
557,1.8
558,1.83
559,1.38
560,1.68
561,1.42
562,1.7
563,1.52
564,1.42
565,1.34
566,2.07
567,1.66
568,1.71
569,1.31
570,1.34
571,1.48
572,3.29
573,1.05
574,1.19
575,1.5
576,1.37
577,3.52
578,1.88
579,1.49
580,1.83
581,1.54
582,1.47
583,2.3
584,1.27
585,1.62
586,1.21
587,1.8
588,1.58
589,1.09
590,1.76
591,1.11
592,1.14
593,1.27
594,2.28
595,1.8
596,1.45
597,1.36
598,1.44
599,1.81
600,1.26
601,2.32
602,1.14
603,1.24
604,2.13
605,1.35
606,1.9
607,2.8
608,1.77
609,1.24
610,1.06
611,1.69
612,1.08
613,1.03
614,1.41
615,2.16
616,1.5
617,1.18
618,1.02
619,2.47
620,1.15
621,1.12
622,1.12
623,1.67
624,1.58
625,1.32
626,1.95
627,2.02
628,1.77
629,1.81
630,1.76
631,1.77
632,1.41
633,1.71
634,1.36
635,1.51
636,1.51
637,1.03
638,1.53
639,1.51
640,1.48
641,1.78
642,1.09
643,1.35
644,1.06
645,1.34
646,1.72
647,1.44
648,1.03
649,1.2
650,1.1
651,1.27
652,1.45
653,1.06
654,1.46
655,1.41
656,1.3
657,1.1
658,1.12
659,3.19
660,1.35
661,1.44
662,2.24
663,1.88
664,1.84
665,1.82
666,1.45
667,1.36
668,1.08
669,1.13
670,1.06
671,1.14
672,2.16
673,1.25
674,1.21
675,1.19
676,1.09
677,1.57
678,1.22
679,1.91
680,1.07
681,1.12
682,1.57
683,1.06
684,1.02
685,1.34
686,1.0
687,1.5
688,1.28
689,1.08
690,1.11
691,1.2
692,1.29
693,1.18
694,1.51
695,1.21
696,1.09
697,1.17
698,1.28
699,1.09
700,1.25
701,1.31
702,1.06
703,1.02
704,1.08
705,1.21
706,1.06
707,1.45
708,1.15
709,1.31
710,1.08
711,1.27
712,1.36
713,1.05
714,1.52
715,1.02
716,1.12
717,2.66
718,1.04
719,1.37
720,1.7
721,1.16
722,1.82
723,1.02
724,1.37
725,1.03
726,1.73
727,1.7
728,1.47
729,1.13
730,2.55
731,1.09
732,2.14
733,1.05
734,1.44
735,1.5
736,1.17
737,1.16
738,1.19
739,1.3
740,1.06
741,1.33
742,1.2
743,1.16
744,1.78
745,1.3
746,1.22
747,1.72
748,1.22
749,1.16
750,1.72
751,1.62
752,1.19
753,1.35
754,1.35
755,1.48
756,1.51
757,1.27
758,1.02
759,1.59
760,1.35
761,2.32
762,1.5
763,1.16
764,1.34
765,1.51
766,1.5
767,1.02
768,1.37
769,1.86
770,1.29
771,1.7
772,1.18
773,1.27
774,1.07
775,1.55
776,1.23
777,1.04
778,2.43
779,1.21
780,1.65
781,1.16
782,1.01
783,1.33
784,1.25
785,1.39
786,1.21
787,1.21
788,1.11
789,1.07
790,1.21
791,1.23
792,1.42
793,1.37
794,1.0
795,1.06
796,1.31
797,1.42
798,1.2
799,1.22
800,1.14
801,1.28
802,1.43
803,1.51
804,1.12
805,1.15
806,1.18
807,1.19
808,1.47
809,1.32
810,1.51
811,2.12
812,1.06
813,1.0
814,1.37
815,1.16
816,1.38
817,1.07
818,1.38
819,1.58
820,1.15
821,1.16
822,1.55
823,1.49
824,1.49
825,1.29
826,1.27
827,1.36
828,1.28
829,1.26
830,1.27
831,1.13
832,1.08
833,1.11
834,1.23
835,1.14
836,1.08
837,1.15
838,1.09
839,1.24
840,1.11
841,1.25
842,1.09
843,1.19
844,1.09
845,1.65
846,1.19
847,1.38
848,1.04
849,1.16
850,1.27
851,1.2
852,1.23
853,1.1
854,1.46
855,1.17
856,1.22
857,1.1
858,1.65
859,1.07
860,1.16
861,1.24
862,1.04
863,1.17
864,1.13
865,1.31
866,1.27
867,1.18
868,1.0
869,1.18
870,1.08
871,1.04
872,1.0
873,1.17
874,1.37
875,1.24
876,1.25
877,1.06
878,1.09
879,1.1
880,1.05
881,1.17
882,1.05
883,1.11
884,1.1
885,1.11
886,1.04
887,1.35
888,1.2
889,1.05
890,1.03
891,1.06
892,1.28
893,1.17
894,1.07
895,1.02
896,1.12
897,1.01
898,1.06
899,1.06
900,1.0
901,1.1
902,1.06
903,1.07
904,1.01
905,1.3
906,1.22
907,1.2
908,1.07
909,1.33
910,1.3
911,1.25
912,1.03
913,1.2
914,1.04
915,1.14
916,1.61
917,1.29
918,1.14
919,1.1
920,1.25
921,1.29
922,1.24
923,1.12
924,1.02
925,1.02
926,1.02
927,1.03
928,1.07
929,1.01
930,1.01
931,1.03
932,1.05
933,1.01
934,1.0
935,1.0
936,1.0
937,1.0
938,1.05
939,1.0
940,1.09
941,1.0
942,1.02
943,1.04
944,1.1
945,1.0
946,1.0
947,1.0
948,1.1
949,1.0
950,1.0
951,1.04
952,1.03
953,1.02
954,1.0
955,1.05
956,1.01
957,1.0
