Starting Node,Average Spreading Ability
1,8.3
2,2.96
3,4.31
4,6.95
5,3.9
6,3.1
7,5.88
8,2.03
9,8.0
10,12.6
11,1.8
12,2.73
13,2.42
14,3.91
15,2.21
16,1.78
17,2.08
18,1.51
19,2.21
20,2.36
21,6.79
22,3.78
23,1.33
24,2.08
25,3.07
26,2.45
27,2.63
28,3.03
29,1.85
30,1.63
31,1.46
32,1.49
33,1.25
34,2.5
35,2.0
36,1.76
37,2.73
38,1.7
39,3.08
40,2.1
41,1.67
42,1.34
43,2.66
44,2.11
45,1.2
46,1.62
47,1.84
48,1.28
49,2.75
50,6.44
51,4.1
52,1.72
53,2.37
54,1.98
55,1.66
56,2.28
57,1.67
58,3.22
59,3.14
60,1.83
61,3.7
62,20.91
63,2.22
64,2.3
65,2.27
66,3.37
67,2.9
68,7.12
69,1.64
70,2.17
71,3.69
72,1.77
73,1.59
74,1.33
75,1.2
76,1.71
77,1.3
78,2.17
79,1.22
80,2.88
81,6.37
82,7.78
83,6.07
84,5.73
85,3.16
86,2.81
87,7.18
88,14.52
89,10.82
90,2.52
91,1.5
92,2.03
93,2.34
94,2.8
95,3.23
96,6.17
97,7.72
98,1.39
99,1.41
100,2.85
101,2.41
102,2.32
103,2.4
104,4.3
105,2.48
106,1.24
107,3.42
108,2.98
109,3.26
110,4.46
111,3.44
112,1.67
113,2.29
114,1.29
115,1.22
116,1.57
117,1.77
118,2.98
119,1.28
120,3.97
121,2.4
122,1.7
123,11.43
124,2.28
125,2.65
126,1.55
127,2.62
128,5.82
129,5.81
130,7.05
131,6.27
132,5.9
133,6.21
134,6.31
135,5.51
136,1.4
137,1.59
138,2.25
139,1.74
140,2.14
141,1.43
142,1.76
143,1.3
144,2.69
145,1.45
146,2.02
147,2.16
148,21.98
149,15.74
150,19.53
151,22.38
152,12.99
153,19.24
154,17.87
155,18.32
156,16.93
157,17.75
158,2.75
159,1.78
160,1.57
161,2.0
162,8.79
163,9.11
164,8.29
165,8.52
166,9.69
167,9.07
168,7.74
169,8.53
170,7.74
171,2.52
172,2.11
173,5.22
174,5.76
175,7.71
176,7.77
177,1.32
178,1.5
179,2.17
180,1.9
181,1.26
182,1.45
183,2.32
184,1.32
185,1.53
186,1.95
187,1.55
188,1.43
189,1.63
190,12.68
191,12.51
192,14.65
193,17.9
194,7.86
195,7.02
196,1.99
197,13.08
198,12.73
199,8.09
200,9.07
201,9.27
202,8.1
203,8.95
204,6.82
205,8.77
206,5.66
207,9.71
208,9.08
209,12.19
210,16.84
211,7.71
212,2.36
213,4.57
214,14.44
215,7.04
216,13.25
217,10.05
218,10.22
219,14.69
220,11.76
221,10.88
222,4.08
223,12.02
224,12.88
225,16.18
226,9.77
227,17.24
228,8.83
229,8.46
230,7.68
231,15.95
232,13.36
233,7.99
234,7.46
235,3.8
236,1.25
237,1.24
238,2.96
239,2.63
240,3.03
241,3.49
242,2.8
243,2.43
244,1.39
245,13.25
246,12.57
247,12.85
248,3.26
249,2.48
250,2.35
251,2.42
252,2.74
253,2.51
254,1.35
255,1.24
256,1.79
257,5.25
258,4.48
259,6.5
260,7.8
261,8.85
262,6.62
263,5.58
264,5.22
265,7.54
266,3.37
267,5.53
268,5.44
269,2.42
270,2.81
271,3.83
272,2.66
273,4.34
274,4.75
275,3.77
276,4.5
277,3.9
278,4.76
279,4.84
280,5.16
281,9.97
282,8.73
283,4.01
284,3.9
285,9.6
286,7.21
287,2.48
288,13.63
289,11.9
290,11.47
291,12.56
292,3.07
293,7.35
294,8.69
295,1.83
