Node,Relative Closeness
55,0.3220580197597509
57,0.26213467928395034
32,0.8292558500015601
37,0.23943631815674227
46,0.3835874512547707
43,0.624549521340193
36,0.46983295613775794
62,0.13236770342603454
35,0.49340235456233955
42,0.4745492390265905
44,0.3684706249657922
45,0.3684706249657922
52,0.29370929395082185
58,0.2310691122261444
48,0.4382236525084318
39,0.4185565014828007
38,0.6305354859188018
31,0.5115846808258685
67,0.1892627036107867
66,0.08008105685145728
40,0.22504883852799432
68,0.0916722685807547
41,0.4185565014828007
47,0.3684706249657922
61,0.13236770342603454
63,0.13236770342603454
50,0.19409839730958117
53,0.2310691122261444
70,0.14409327969535482
49,0.3938043886671817
33,0.28971056886681273
71,0.0794296937155131
72,0.0794296937155131
56,0.2310691122261444
51,0.2310691122261444
34,0.4185565014828007
54,0.26213467928395034
69,0.14409327969535482
60,0.12535995458664653
64,0.11326923800884713
65,0.11326923800884713
59,0.12535995458664653
