Lambda,Centrality,Kendall_Tau,P_Value
0.0415,Degree_Centrality,0.6734039382636631,7.502785404553039e-09
0.0415,Betweenness_Centrality,0.4513987207614924,5.8251622026012765e-05
0.0415,PageRank_Centrality,0.6363090401095736,1.4579319685995656e-08
0.0415,Closeness_Centrality,0.6147600900868011,1.1300089747917062e-07
0.0415,Eigenvector_Centrality,0.6254319625008629,2.553545796563644e-08
0.0507,Degree_Centrality,0.7141659328304126,8.07020506795028e-10
0.0507,Betweenness_Centrality,0.47457725278935764,2.274645269904322e-05
0.0507,PageRank_Centrality,0.6806793740007357,1.2341984077875478e-09
0.0507,Closeness_Centrality,0.6469127749889748,2.2056594683399747e-08
0.0507,Eigenvector_Centrality,0.6806793740007357,1.2341984077875478e-09
0.06,Degree_Centrality,0.7013794408045448,1.4978110588573341e-09
0.06,Betweenness_Centrality,0.4749661705006766,2.164164216323799e-05
0.06,PageRank_Centrality,0.6779431664411366,1.34184236132216e-09
0.06,Closeness_Centrality,0.6259069024209146,5.851740990504895e-08
0.06,Eigenvector_Centrality,0.645466847090663,7.838476235174843e-09
0.0692,Degree_Centrality,0.6895608194081041,2.9294540399093272e-09
0.0692,Betweenness_Centrality,0.4810302518989218,1.736937772445741e-05
0.0692,PageRank_Centrality,0.6707323230703275,2.0909703572554977e-09
0.0692,Closeness_Centrality,0.6323893482496388,4.4304943313807294e-08
0.0692,Eigenvector_Centrality,0.6192417608952316,3.18964676361912e-08
0.0784,Degree_Centrality,0.7320567255907954,2.7399467476451356e-10
0.0784,Betweenness_Centrality,0.5192698955697445,3.3807557748253847e-06
0.0784,PageRank_Centrality,0.6869507993474744,7.918169773624197e-10
0.0784,Closeness_Centrality,0.7013852603160775,1.1946393378799442e-09
0.0784,Eigenvector_Centrality,0.6923598607596593,5.830077170412573e-10
0.0876,Degree_Centrality,0.6990172556095883,1.6237367032935464e-09
0.0876,Betweenness_Centrality,0.47973016775966654,1.7467892307361308e-05
0.0876,PageRank_Centrality,0.6418924779882862,9.091837430748792e-09
0.0876,Closeness_Centrality,0.651749678645267,1.567072266586409e-08
0.0876,Eigenvector_Centrality,0.6635141193521022,2.842688911363311e-09
0.0968,Degree_Centrality,0.7519901940047226,9.595342957043903e-11
0.0968,Betweenness_Centrality,0.5487809916029952,9.504907427751674e-07
0.0968,PageRank_Centrality,0.7032526781282828,3.356745980773602e-10
0.0968,Closeness_Centrality,0.7239379175953548,3.7198293635376843e-10
0.0968,Eigenvector_Centrality,0.7249329148335864,9.482397713645574e-11
0.1061,Degree_Centrality,0.7872795733626349,1.1289017252745015e-11
0.1061,Betweenness_Centrality,0.5977012860464246,8.893607079032949e-08
0.1061,PageRank_Centrality,0.7302232906449532,6.414546599269013e-11
0.1061,Closeness_Centrality,0.7618252727280841,3.975917449814558e-11
0.1061,Eigenvector_Centrality,0.7491550055876001,2.0399124545844744e-11
0.1153,Degree_Centrality,0.7396365012120654,1.837939205753192e-10
0.1153,Betweenness_Centrality,0.5399188092016238,1.3786716081523645e-06
0.1153,PageRank_Centrality,0.6752368064952639,1.5593513901783583e-09
0.1153,Closeness_Centrality,0.7173315061453178,5.118205796975164e-10
0.1153,Eigenvector_Centrality,0.7239512855209742,9.561954059531539e-11
0.1245,Degree_Centrality,0.8141830120207104,2.2024020123949694e-12
0.1245,Betweenness_Centrality,0.5625423868672231,4.818488281156453e-07
0.1245,PageRank_Centrality,0.7626776591180622,8.845800447825996e-12
0.1245,Closeness_Centrality,0.7744755078840856,1.8851953760777465e-11
0.1245,Eigenvector_Centrality,0.773495781942432,4.486912017800957e-12
