Node,Score,Rank
39,0.868421053,1.0
36,0.763157895,2.0
38,0.473684211,3.0
35,0.394736842,4.0
8,0.342105263,5.0
22,0.342105263,5.0
2,0.289473684,6.0
1,0.289473684,6.0
23,0.263157895,7.0
7,0.263157895,7.0
18,0.236842105,8.0
15,0.236842105,8.0
19,0.236842105,8.0
27,0.236842105,8.0
12,0.236842105,8.0
14,0.210526316,9.0
13,0.184210526,10.0
11,0.184210526,10.0
3,0.184210526,10.0
33,0.184210526,10.0
9,0.184210526,10.0
32,0.184210526,10.0
26,0.184210526,10.0
30,0.157894737,11.0
25,0.157894737,11.0
28,0.157894737,11.0
29,0.157894737,11.0
31,0.131578947,12.0
21,0.131578947,12.0
10,0.131578947,12.0
16,0.131578947,12.0
6,0.105263158,13.0
24,0.105263158,13.0
5,0.105263158,13.0
4,0.105263158,13.0
20,0.105263158,13.0
17,0.105263158,13.0
37,0.105263158,13.0
34,0.078947368,14.0
