Node,Score,Rank
39,0.340866123,1.0
36,0.204904905,2.0
38,0.054257265,3.0
1,0.0504752,4.0
35,0.048501006,5.0
8,0.026075556,6.0
22,0.024242132,7.0
5,0.014187409,8.0
4,0.013390458,9.0
23,0.010918282,10.0
12,0.009914039,11.0
19,0.009042345,12.0
27,0.00704166,13.0
7,0.006683722,14.0
18,0.006230667,15.0
15,0.00585134,16.0
2,0.005608529,17.0
37,0.004668202,18.0
14,0.004141736,19.0
13,0.00363144,20.0
11,0.003558359,21.0
3,0.003430874,22.0
26,0.003127219,23.0
32,0.002610537,24.0
33,0.002323408,25.0
28,0.00200862,26.0
25,0.001941824,27.0
29,0.001941824,27.0
9,0.00119547,28.0
34,0.001185396,29.0
30,0.001043181,30.0
21,0.000987862,31.0
16,0.00086214,32.0
17,0.000809456,33.0
24,0.000703367,34.0
20,0.000703367,34.0
6,0.00058358,35.0
31,0.000545314,36.0
10,0.000318277,37.0
