Starting Node,Average Spreading Ability
1,11.12
2,9.06
3,9.85
4,11.98
5,10.04
6,9.31
7,7.74
8,8.31
9,7.59
10,5.79
11,8.57
12,8.19
13,8.95
14,7.95
15,9.02
16,10.03
17,6.07
18,8.75
19,5.16
20,9.88
21,7.35
22,7.38
23,8.1
24,7.48
25,7.61
26,8.34
27,4.94
28,8.66
29,11.57
30,6.86
31,8.1
32,5.05
33,6.25
34,10.3
35,7.93
36,11.07
37,8.8
38,9.53
39,9.11
40,9.03
41,9.31
42,8.22
43,8.62
44,4.33
45,7.6
46,4.82
47,5.74
48,6.19
49,4.69
50,4.32
51,3.71
52,8.21
53,8.51
54,6.96
55,10.23
56,7.82
57,8.92
58,7.54
59,7.65
60,4.9
61,7.19
62,5.86
63,6.1
64,9.41
65,6.18
66,6.57
67,6.26
68,4.44
69,7.48
70,5.86
71,3.58
72,3.64
73,4.84
74,5.0
75,5.45
76,6.79
77,3.92
78,5.5
79,10.73
80,11.22
81,10.29
82,10.3
83,8.71
