Starting Node,Average Spreading Ability
1,21.67
2,38.84
3,20.43
4,35.34
5,33.92
6,31.22
7,38.31
8,36.65
9,37.01
10,21.97
11,32.21
12,26.29
13,29.79
14,19.32
15,29.47
16,20.24
17,28.42
18,18.28
19,27.22
20,29.15
21,15.0
22,14.5
23,40.99
24,22.7
25,23.15
26,25.79
27,20.85
28,25.16
29,23.85
30,29.47
31,28.99
32,13.2
33,18.89
34,12.46
35,20.23
36,15.3
37,13.01
38,12.69
39,20.0
40,9.68
41,7.67
42,9.47
43,14.17
44,12.12
45,6.6
46,7.55
47,10.94
48,10.51
49,11.67
50,4.74
51,5.7
52,4.28
53,11.81
54,15.46
55,9.66
56,5.65
57,10.92
58,10.37
59,4.68
60,3.72
61,5.43
62,5.12
63,3.68
64,19.1
65,14.66
66,16.16
67,13.15
68,18.79
69,31.53
70,17.37
71,8.45
72,5.68
73,2.1
74,10.88
75,16.82
76,7.44
77,22.86
78,7.26
79,12.36
80,23.09
81,32.88
82,19.74
83,20.27
84,34.16
85,17.12
86,23.72
87,11.24
88,8.51
89,17.8
90,26.21
91,24.39
92,29.62
93,22.07
94,16.14
95,20.61
96,13.15
97,35.02
98,14.05
99,31.66
100,20.18
101,31.08
102,32.52
103,14.59
104,21.91
105,31.63
106,26.18
107,19.34
108,17.31
109,26.8
110,16.06
111,23.26
112,17.53
113,15.6
114,19.74
115,20.62
116,21.29
117,13.04
118,15.02
119,16.65
120,11.34
121,8.41
122,10.33
123,14.78
124,32.22
125,19.79
126,10.98
127,13.97
128,19.46
129,15.12
130,22.41
131,19.5
132,20.05
133,9.92
134,17.72
135,20.33
136,13.87
137,11.16
138,17.95
139,13.17
140,7.08
141,9.94
142,9.99
143,24.25
144,24.06
145,27.07
146,15.52
147,9.87
148,19.12
149,26.54
150,13.33
151,32.33
152,19.79
153,35.53
154,23.56
155,10.08
156,16.12
157,18.11
158,30.47
159,13.99
160,23.1
161,28.07
162,16.12
163,15.82
164,19.62
165,14.34
166,14.15
167,13.4
168,21.76
169,31.97
170,12.31
171,25.26
172,18.5
173,30.39
174,5.95
175,5.81
176,6.29
177,5.26
178,7.22
179,4.42
180,12.63
181,13.66
182,11.13
183,8.57
184,13.66
185,12.01
186,12.04
187,6.77
188,9.9
189,6.97
190,7.77
191,9.49
192,7.13
193,3.51
194,4.67
195,6.99
196,2.49
197,3.32
198,4.35
199,6.64
200,4.38
201,6.07
202,5.11
203,5.18
204,5.55
205,4.32
206,4.2
207,5.32
208,4.18
209,7.34
210,5.81
211,7.33
212,7.11
213,5.31
214,5.27
215,4.98
216,5.66
217,4.25
218,4.39
219,5.39
220,4.87
221,2.92
222,3.17
223,3.33
