Starting Node,Average Spreading Ability
1,10.34
2,9.81
3,9.99
4,12.01
5,10.03
6,10.83
7,16.57
8,16.43
9,11.2
10,10.73
11,13.65
12,11.15
13,10.55
14,11.72
15,12.75
16,12.44
17,13.21
18,12.98
19,12.02
20,12.65
21,10.35
22,10.21
23,12.74
24,9.7
25,12.87
26,13.23
27,12.13
28,13.49
29,10.06
30,10.87
31,9.32
32,11.74
33,11.87
34,14.5
35,9.84
36,12.28
37,13.39
38,11.97
39,10.6
40,10.32
41,13.84
42,11.41
43,12.3
44,10.66
45,9.66
46,9.78
47,15.11
48,8.49
49,9.44
50,12.74
51,11.92
52,13.37
53,12.74
54,11.25
55,11.23
56,11.47
57,10.42
58,11.0
59,8.82
60,10.56
61,13.21
62,12.6
63,13.15
64,8.47
65,12.57
66,13.37
67,9.85
68,13.42
69,11.41
70,10.46
71,10.83
72,8.37
73,12.43
74,11.72
75,12.4
76,9.82
77,11.14
78,11.71
79,11.92
80,8.98
81,14.96
82,14.39
83,9.65
84,12.25
85,10.32
86,9.23
87,11.64
88,10.79
89,12.35
90,14.79
91,10.14
92,10.88
93,10.83
94,10.14
95,12.72
96,8.88
97,11.5
98,9.51
99,10.64
100,11.8
101,10.7
102,11.48
103,14.02
104,11.83
105,14.4
106,9.97
107,12.71
108,11.87
109,12.39
110,13.79
111,9.64
112,11.53
113,11.01
114,12.95
115,11.39
116,11.03
117,11.97
118,10.29
119,9.05
120,9.19
121,15.38
122,10.89
123,10.5
124,11.49
125,10.89
126,9.32
127,12.96
128,13.65
129,9.49
130,11.68
131,11.51
132,13.88
133,8.93
134,11.16
135,14.93
136,8.47
137,14.87
138,12.87
139,12.08
140,13.63
141,10.2
142,11.69
143,9.53
144,12.07
145,9.43
146,10.82
147,12.84
148,9.37
149,12.93
150,12.65
151,13.79
152,11.58
153,16.57
154,12.8
155,10.91
156,9.65
157,10.0
158,12.78
159,12.49
160,13.25
161,12.77
162,9.89
163,11.05
164,12.08
