Lambda,Centrality,Kendall_Tau,P_Value
0.0562,Degree_Centrality,0.7712489969444446,0.0
0.0562,Betweenness_Centrality,0.5481970938656027,2.7659814827569257e-216
0.0562,PageRank_Centrality,0.6388358169374708,0.0
0.0562,Closeness_Centrality,0.4010980558300492,1.9228957188112164e-127
0.0562,Eigenvector_Centrality,0.3473589783595122,3.2171073491799624e-96
0.0686,Degree_Centrality,0.7447376184851556,0.0
0.0686,Betweenness_Centrality,0.5246364830589193,7.626173167837985e-199
0.0686,PageRank_Centrality,0.6038166925000124,1.6314958619389988e-287
0.0686,Closeness_Centrality,0.4225609834654021,1.2359002820276932e-141
0.0686,Eigenvector_Centrality,0.37616929468946453,7.881361410225965e-113
0.0811,Degree_Centrality,0.7120598614660713,0.0
0.0811,Betweenness_Centrality,0.49777033883127864,1.6285506086700632e-179
0.0811,PageRank_Centrality,0.5665054667899591,8.987726566304221e-254
0.0811,Closeness_Centrality,0.42798240093077283,1.7300751405381824e-145
0.0811,Eigenvector_Centrality,0.391117920497494,5.045290550744293e-122
0.0936,Degree_Centrality,0.6811045580780949,0.0
0.0936,Betweenness_Centrality,0.4711490792583582,2.977169916380294e-161
0.0936,PageRank_Centrality,0.5316951868300284,4.3037635089443804e-224
0.0936,Closeness_Centrality,0.4385577055028987,7.23743407967177e-153
0.0936,Eigenvector_Centrality,0.41287614651543686,6.280552160411177e-136
0.1061,Degree_Centrality,0.6565678443324087,0.0
0.1061,Betweenness_Centrality,0.4559797811349015,2.7151454038463553e-151
0.1061,PageRank_Centrality,0.5074670153152728,1.703066719520975e-204
0.1061,Closeness_Centrality,0.4587097700272662,3.457314192437953e-167
0.1061,Eigenvector_Centrality,0.43980769307009915,4.250858586722608e-154
0.1186,Degree_Centrality,0.6243791278850339,1.3172481609059172e-282
0.1186,Betweenness_Centrality,0.43790970969911375,9.004429327884887e-140
0.1186,PageRank_Centrality,0.47542034310355824,7.782506450917325e-180
0.1186,Closeness_Centrality,0.48422897526564157,3.5727998897466355e-186
0.1186,Eigenvector_Centrality,0.4717088910108025,4.717878858834069e-177
0.131,Degree_Centrality,0.6025806715022024,1.7623342488087883e-263
0.131,Betweenness_Centrality,0.4182373438453454,9.998261792467714e-128
0.131,PageRank_Centrality,0.45306520473912815,1.4019387535575937e-163
0.131,Closeness_Centrality,0.5025983278247156,1.7149013387171948e-200
0.131,Eigenvector_Centrality,0.4962265774185289,8.448618971175018e-196
0.1435,Degree_Centrality,0.5896003731895235,2.1413051062314372e-252
0.1435,Betweenness_Centrality,0.41141159366360686,1.10870319422371e-123
0.1435,PageRank_Centrality,0.4418830641265921,9.76578883071424e-156
0.1435,Closeness_Centrality,0.5337516919567665,6.76239739598245e-226
0.1435,Eigenvector_Centrality,0.531772780302494,1.3637088534121623e-224
0.156,Degree_Centrality,0.5872851343130396,1.796957999663389e-250
0.156,Betweenness_Centrality,0.41343490566216595,6.701878202929891e-125
0.156,PageRank_Centrality,0.44017007233499605,1.431975675017045e-154
0.156,Closeness_Centrality,0.555588639912035,1.284204136829088e-244
0.156,Eigenvector_Centrality,0.5528400747334573,1.3237463734595872e-242
0.1685,Degree_Centrality,0.5835470910625918,2.480234367854587e-247
0.1685,Betweenness_Centrality,0.4102123741121191,5.361936494631403e-123
0.1685,PageRank_Centrality,0.4372636443982691,1.4348198056479717e-152
0.1685,Closeness_Centrality,0.5742901080867345,3.147707597894606e-261
0.1685,Eigenvector_Centrality,0.5701442794475859,6.6203965848138985e-258
