Node,Relative Closeness,Rank
37,1.0,1.0
608,0.29424389283052954,2.0
1158,0.24937713155799918,3.0
1104,0.24505560276075583,4.0
28,0.24091764801716486,5.0
1101,0.237649460101243,6.0
48,0.18087967315222178,7.0
50,0.177632313759528,8.0
24,0.17535118527255728,9.0
53,0.17395308347392338,10.0
518,0.17371506214194626,11.0
52,0.17283890730455273,12.0
26,0.16861741175050998,13.0
47,0.16789852990470153,14.0
543,0.16493651434204334,15.0
51,0.16421175503453192,16.0
46,0.15914002653357867,17.0
45,0.15815392576810924,18.0
44,0.1534702809953546,19.0
49,0.14430944845509702,20.0
23,0.13789453047212227,21.0
27,0.1331162619047544,22.0
22,0.12969113437049218,23.0
657,0.12293380367696795,24.0
21,0.12227828830218175,25.0
25,0.12044052358923502,26.0
758,0.11927713018007995,27.0
649,0.11558772376036121,28.0
288,0.11258697005482962,29.0
542,0.1100416097347132,30.0
20,0.10776889159852006,31.0
541,0.10465803040627245,32.0
1111,0.10282065186061351,33.0
1145,0.10178607210481341,34.0
18,0.10057309915301713,35.0
508,0.10018898020469413,36.0
517,0.09973136013609214,37.0
599,0.09830694085054296,38.0
682,0.09821643397810303,39.0
29,0.09798759780463694,40.0
611,0.09640707773626064,41.0
291,0.09640669708741158,42.0
747,0.09346556108356285,43.0
1175,0.0926776794205233,44.0
1199,0.0926251321419803,45.0
1174,0.092073280027213,46.0
776,0.09188739393272354,47.0
632,0.09128368167625665,48.0
1148,0.09044298851133424,49.0
612,0.08845772104838923,50.0
1131,0.08831622156646571,51.0
848,0.08827990009238175,52.0
1143,0.08751957182732355,53.0
1139,0.08750136751544588,54.0
1141,0.08746186845899455,55.0
1138,0.08729352289057207,56.0
1151,0.08685555444934095,57.0
1136,0.0867933737709381,58.0
1162,0.08657386946932913,59.0
1134,0.08646708780988556,60.0
1200,0.0862973697432972,61.0
40,0.08295302367976067,62.0
84,0.080574351246268,63.0
87,0.08009257837518405,64.0
156,0.07918661014859446,65.0
85,0.07910273140060549,66.0
82,0.07875330186916203,67.0
83,0.07866850381092283,68.0
1,0.07715225800508638,69.0
81,0.07698876295813112,70.0
86,0.07616203308741024,71.0
158,0.07580565337206661,72.0
214,0.07455057055802024,73.0
157,0.07439504580823116,74.0
89,0.07434832343104661,75.0
150,0.07189236080144407,76.0
535,0.0714829901392063,77.0
134,0.07147592566802256,78.0
111,0.07096968616853097,79.0
231,0.07091755302738752,80.0
101,0.07053096539507074,81.0
106,0.07050029648334645,82.0
154,0.07029582666914051,83.0
129,0.07015075313815988,84.0
119,0.07013387324529081,85.0
132,0.07011251168537114,86.0
155,0.07010497945771886,87.0
133,0.07002548687600364,88.0
96,0.06961818020699978,89.0
113,0.06932684679579698,90.0
151,0.06924368507132546,91.0
153,0.06881888309031406,92.0
647,0.06872573549776745,93.0
147,0.06862137960514064,94.0
145,0.06852041217671419,95.0
148,0.06838987383166786,96.0
144,0.0681345776934294,97.0
110,0.06804811581180858,98.0
118,0.06799447219679139,99.0
109,0.0676999959760159,100.0
146,0.06756292573979562,101.0
123,0.06755169704321752,102.0
149,0.06743829927548797,103.0
121,0.06733656940869519,104.0
152,0.0673339258136009,105.0
127,0.06729346222595382,106.0
140,0.06721845435786547,107.0
120,0.06717904652413653,108.0
122,0.0671710874895754,109.0
128,0.06707606430120681,110.0
139,0.0670057351719774,111.0
114,0.06696385710282898,112.0
138,0.06689867039516488,113.0
135,0.06689401107467441,114.0
116,0.0668932860773627,115.0
115,0.06674341885930048,116.0
126,0.06671241610988654,117.0
142,0.06669629843567938,118.0
536,0.06663401979572729,119.0
117,0.06659988908781524,120.0
124,0.0665607478422256,121.0
136,0.06655636511163289,122.0
112,0.06653264095064562,123.0
143,0.06639849319245708,124.0
141,0.06636809266636683,125.0
125,0.0662764658493601,126.0
243,0.06625147975276896,127.0
130,0.06615303481056474,128.0
131,0.06612651368827542,129.0
137,0.06608917705292196,130.0
195,0.06310999796398253,131.0
561,0.05869201690615997,132.0
1188,0.05850845775881823,133.0
1153,0.057441099937230566,134.0
537,0.05716708309096988,135.0
520,0.05703653864457091,136.0
257,0.0569841651260299,137.0
646,0.056722864606652636,138.0
255,0.05647122237565084,139.0
260,0.05642443825938966,140.0
607,0.05641192189569915,141.0
199,0.05463912798825213,142.0
475,0.05087909554355445,143.0
176,0.04978926759314644,144.0
271,0.04903853475540867,145.0
188,0.04741925722519297,146.0
663,0.04725341041981622,147.0
232,0.04719611433979526,148.0
97,0.04580958940829033,149.0
220,0.04441531771162311,150.0
740,0.044018101902654413,151.0
88,0.04397131125381561,152.0
167,0.04330762302003917,153.0
219,0.0430906346738113,154.0
1155,0.04297789778501886,155.0
196,0.04282213530888907,156.0
1157,0.041746292073648474,157.0
200,0.040916372882728695,158.0
811,0.04021800669238733,159.0
179,0.03990327534950235,160.0
676,0.038847929686828236,161.0
270,0.0385361126872149,162.0
473,0.03853164166313727,163.0
161,0.03788693226258268,164.0
36,0.03683907982277417,165.0
160,0.03669724692766547,166.0
35,0.035651406119231115,167.0
557,0.035187885569837,168.0
664,0.034882751393612396,169.0
245,0.034879714370943136,170.0
19,0.03466965314215146,171.0
175,0.03456145453389051,172.0
1178,0.03433461912903701,173.0
174,0.03432176983747501,174.0
191,0.034219463623420585,175.0
172,0.0340114396918889,176.0
104,0.0335193834372304,177.0
1163,0.032957612494895434,178.0
205,0.032712394655149066,179.0
206,0.032704942406543994,180.0
623,0.03265585856296108,181.0
173,0.0325228009405801,182.0
552,0.03252220171600466,183.0
345,0.032427251852000835,184.0
728,0.032394419013337374,185.0
1173,0.031986992155430403,186.0
34,0.031945500034887234,187.0
477,0.0318530524718638,188.0
1046,0.031745970917162615,189.0
267,0.031647398213478506,190.0
491,0.03163112261119093,191.0
17,0.031405260295984255,192.0
242,0.031336889389269686,193.0
705,0.03132840007322669,194.0
194,0.031005476167394123,195.0
192,0.030976967735464322,196.0
1161,0.030974804910851854,197.0
208,0.030944440253793865,198.0
171,0.030724092481221602,199.0
866,0.03059516195178182,200.0
483,0.030530127581470026,201.0
479,0.03039381861312474,202.0
423,0.03037517223428644,203.0
210,0.030258529757710727,204.0
719,0.030079329041370565,205.0
227,0.030028888796108537,206.0
761,0.02987605286973563,207.0
177,0.029827168408508763,208.0
1180,0.029702845210009026,209.0
204,0.02968651673598004,210.0
1254,0.02959815853464907,211.0
166,0.02954656573479213,212.0
209,0.029523133288891956,213.0
159,0.02937427267780189,214.0
689,0.029268247308239233,215.0
226,0.029230011588927723,216.0
640,0.029084749896027873,217.0
865,0.02891786762995764,218.0
14,0.028789898384194067,219.0
510,0.02868490794607284,220.0
223,0.028573911860475826,221.0
33,0.028473952956050333,222.0
489,0.028428521174411418,223.0
207,0.028288027431562092,224.0
183,0.02825524173951461,225.0
203,0.028224845727504323,226.0
675,0.028062932358457315,227.0
16,0.027954964924051195,228.0
224,0.027821367455483224,229.0
918,0.027802278238544333,230.0
32,0.027737987796131073,231.0
693,0.027726515947410914,232.0
459,0.02760850431376044,233.0
424,0.027599652077698534,234.0
1167,0.027569869943340892,235.0
222,0.027516228905876117,236.0
789,0.027458498299758924,237.0
351,0.027403704995231832,238.0
202,0.027315580081497818,239.0
558,0.02696342355790109,240.0
460,0.026899798692276215,241.0
713,0.026748850822053107,242.0
1165,0.026581646881580726,243.0
324,0.026538557129780496,244.0
471,0.026447122571605707,245.0
184,0.026411665661097938,246.0
235,0.026400399901314812,247.0
706,0.026379721035039726,248.0
553,0.026370760266203993,249.0
275,0.026278192400415606,250.0
1184,0.02623075695190217,251.0
595,0.026175350488605528,252.0
757,0.026071754503895476,253.0
15,0.025992776151980305,254.0
1182,0.0259910687472806,255.0
419,0.02589952626494216,256.0
857,0.025867919941420518,257.0
