Starting Node,Average Spreading Ability
1,1.34
2,1.25
3,1.62
4,8.88
5,2.61
6,17.67
7,1.89
8,1.11
9,1.3
10,1.43
11,1.67
12,1.49
13,1.08
14,1.04
15,1.13
16,1.12
17,1.02
18,1.08
19,1.58
20,1.28
21,1.64
22,1.11
23,12.94
24,18.94
25,22.7
26,26.59
27,16.58
28,17.15
29,22.91
30,9.65
31,1.19
32,1.01
33,1.66
34,1.12
35,1.3
36,1.81
37,2.21
38,6.39
39,2.31
40,1.26
41,1.92
42,2.16
43,3.45
44,3.48
45,2.87
46,3.11
47,2.55
48,5.58
49,3.51
50,16.27
51,20.43
52,15.38
53,18.33
54,6.34
55,20.1
56,20.04
57,26.25
58,23.24
59,10.07
60,14.98
61,24.09
62,16.06
63,25.46
64,6.72
65,12.19
66,16.11
67,19.91
68,24.2
69,17.41
70,9.3
71,9.36
72,13.46
73,21.22
74,18.89
75,28.58
76,15.37
77,19.88
78,21.5
79,3.66
80,1.15
81,1.09
82,1.1
83,1.11
84,1.05
85,1.63
86,1.11
87,1.02
88,1.15
89,1.17
90,1.63
91,1.43
92,2.24
93,1.42
94,1.28
95,2.04
96,1.82
97,3.17
98,1.86
99,1.03
100,2.58
101,3.24
102,3.32
103,1.47
104,4.36
105,3.13
106,3.05
107,3.7
108,3.2
109,3.77
110,2.22
111,5.16
112,6.64
113,15.16
114,5.94
115,5.76
116,15.18
117,3.78
118,6.43
119,7.32
120,3.89
121,23.99
122,7.25
123,14.01
124,15.07
125,19.77
126,16.4
127,22.16
128,19.45
129,11.43
130,20.38
131,9.94
132,7.58
133,17.06
134,10.78
135,18.72
136,19.22
137,17.91
138,14.44
139,3.48
140,1.5
141,13.43
142,10.78
143,4.5
144,8.95
145,11.03
146,5.5
147,3.82
148,5.05
149,4.32
150,5.5
151,13.43
152,10.48
153,22.89
154,12.54
155,15.53
156,1.93
157,2.33
158,1.8
159,4.57
160,4.48
161,4.93
162,5.65
163,4.75
164,1.64
165,3.01
166,6.3
167,2.92
168,3.38
169,1.08
170,1.67
171,3.82
172,2.49
173,3.74
174,2.21
175,3.84
176,4.41
177,6.83
178,2.66
179,4.42
180,2.21
181,1.68
182,3.3
183,1.64
184,2.08
185,5.4
186,4.44
187,4.6
188,2.26
189,7.72
190,4.78
191,5.66
192,5.74
193,4.57
194,9.3
195,7.48
196,7.81
197,3.84
198,5.14
199,6.43
200,6.18
201,8.62
202,5.0
203,8.46
204,6.98
205,11.3
206,9.93
207,8.65
208,9.42
209,1.87
210,1.59
211,1.5
212,2.61
213,2.29
214,6.61
215,3.91
216,2.89
217,1.0
218,1.1
219,1.02
220,1.01
221,2.72
222,2.65
223,2.46
224,3.21
225,2.29
226,1.35
227,2.18
228,3.43
229,2.0
230,1.26
231,2.43
232,1.92
233,1.61
234,2.74
235,1.19
236,1.15
237,1.04
238,1.95
239,1.05
240,1.03
241,2.0
242,2.35
243,2.71
244,4.08
245,1.23
246,3.41
247,1.62
248,3.8
249,5.43
250,3.19
251,3.72
252,1.96
253,2.96
254,1.28
255,2.61
256,2.52
257,1.84
258,1.74
259,3.11
260,2.11
261,1.03
262,1.73
263,3.29
264,3.19
265,5.02
266,5.82
267,1.63
268,2.09
269,1.71
270,2.02
271,1.31
272,2.15
273,1.78
274,2.79
275,1.0
276,2.52
277,1.47
278,2.77
279,1.67
280,3.97
281,2.49
282,3.43
283,1.02
284,3.33
285,4.94
286,1.8
287,4.34
288,6.52
289,4.56
290,3.31
291,5.78
292,1.18
293,2.1
294,2.09
295,4.27
296,1.07
297,1.53
298,1.27
299,1.53
300,2.13
301,2.16
302,2.76
303,1.42
304,1.33
305,1.98
306,1.65
307,3.8
308,1.78
309,2.27
310,1.82
311,1.0
312,1.92
313,3.04
314,2.51
315,2.34
316,2.9
317,2.86
318,2.31
319,1.25
320,6.33
321,1.15
322,1.47
323,1.58
324,1.12
325,1.97
326,1.06
327,1.64
328,1.18
329,1.14
330,1.07
331,1.09
332,1.03
