Starting Node,Average Spreading Ability
186,11.21
1,1.46
2,1.44
3,1.45
5,1.48
13,1.35
24,1.49
25,1.37
26,1.87
27,1.66
28,1.74
29,1.85
31,1.39
32,1.69
34,1.41
40,1.48
41,1.16
42,1.2
43,1.98
45,1.8
46,1.57
47,1.6
48,1.78
50,1.34
51,1.24
52,1.47
57,1.64
61,2.07
64,1.22
66,1.6
67,1.49
69,1.18
70,1.52
71,1.26
72,1.32
75,1.3
76,1.63
79,1.38
80,1.41
81,1.7
82,2.12
83,2.14
84,1.61
85,2.04
88,2.15
89,4.07
91,1.46
92,2.29
94,1.28
95,1.84
97,1.32
98,1.59
100,1.76
111,1.83
112,1.6
113,1.28
115,1.23
116,2.02
117,1.25
118,1.49
125,1.9
127,1.68
128,2.3
129,1.76
130,2.28
132,1.56
135,2.22
136,1.87
137,1.82
140,1.19
141,1.39
144,1.52
145,6.66
146,4.21
147,7.04
148,1.17
149,1.7
153,5.36
155,5.08
157,1.83
159,2.0
160,1.73
161,1.54
162,1.93
166,1.82
173,2.67
174,2.59
176,3.27
179,1.34
182,1.94
183,2.34
184,2.3
185,1.83
187,1.9
188,1.84
190,1.18
191,1.73
194,1.17
195,1.42
197,1.9
198,3.0
201,1.36
202,2.47
203,1.61
204,1.75
205,4.64
207,1.49
208,3.07
210,1.38
211,2.34
213,1.22
215,2.38
216,1.53
217,1.35
219,1.49
220,3.39
221,1.82
226,1.32
227,4.74
228,3.94
229,3.94
230,4.14
231,4.42
233,2.83
238,2.74
239,1.83
243,2.04
246,2.56
247,1.39
251,1.22
252,1.28
253,1.44
254,1.31
255,1.2
256,1.37
259,1.45
260,1.36
261,1.22
262,1.27
269,2.16
272,1.61
273,2.41
279,1.26
283,1.56
284,1.59
285,3.07
286,1.52
287,1.7
288,1.54
289,1.38
290,1.51
291,1.59
292,1.22
293,2.28
294,1.44
295,3.6
296,1.07
297,1.62
298,2.82
299,1.5
300,1.98
302,2.31
305,1.69
306,1.88
307,1.12
308,1.38
310,1.43
311,2.37
312,1.51
313,1.4
314,1.26
315,1.38
317,1.81
318,1.22
319,1.62
323,1.63
324,1.71
330,1.45
331,1.04
334,1.36
335,2.25
336,1.67
338,1.42
339,1.54
341,1.81
342,2.08
345,1.62
346,1.7
347,1.75
359,1.17
363,1.52
365,2.21
369,1.2
371,1.6
373,1.31
375,1.51
376,2.13
381,1.63
382,2.16
383,1.96
384,1.96
386,1.57
387,2.03
389,1.76
392,2.12
393,1.2
396,1.15
400,1.19
404,1.35
408,6.51
409,2.74
410,2.06
411,1.24
412,1.44
413,1.71
416,1.69
417,1.92
418,1.44
419,1.36
420,1.39
426,4.12
427,3.49
429,1.79
431,1.76
435,2.81
436,1.99
438,1.7
439,1.8
440,1.5
442,1.52
443,1.58
446,1.82
447,1.22
448,1.19
449,2.31
450,1.57
451,1.9
452,1.63
218,1.3
206,1.74
232,1.09
6,2.38
7,2.29
30,1.3
39,1.94
44,1.21
49,1.61
65,1.17
68,1.84
77,1.74
86,1.27
87,1.5
99,1.19
102,1.44
103,1.54
104,1.27
105,1.58
106,1.99
107,1.93
108,1.86
109,1.73
121,1.46
199,2.05
282,1.69
357,1.27
374,1.98
406,1.5
421,1.36
422,1.97
36,1.41
96,1.24
122,1.72
139,1.14
142,1.47
143,1.91
164,2.03
168,1.58
172,1.46
177,1.39
178,1.17
180,1.09
181,1.11
432,1.3
445,1.6
10,1.42
11,1.24
14,2.1
33,1.44
58,2.05
59,1.81
60,1.72
62,1.52
63,2.04
74,1.24
110,1.58
126,1.73
133,1.47
154,2.52
200,1.7
245,1.57
248,1.58
266,1.4
316,1.47
340,1.25
349,1.99
360,1.27
364,1.44
368,2.3
370,2.03
390,1.7
399,1.3
428,1.13
437,1.46
441,1.48
444,1.76
163,1.27
240,1.09
244,1.39
249,1.44
257,1.3
378,1.18
379,1.21
4,1.65
241,1.11
158,1.6
167,2.11
169,1.11
170,1.21
222,1.54
350,1.02
37,1.35
53,1.3
54,1.61
93,1.56
152,1.45
175,1.42
235,1.4
236,1.22
237,1.37
258,1.27
303,1.48
320,1.18
321,1.19
322,1.36
325,1.28
326,1.11
327,1.18
328,1.33
329,1.27
332,1.32
333,1.46
405,1.42
424,1.42
425,1.82
430,1.57
73,1.44
196,1.55
348,1.98
414,1.64
193,1.53
267,1.42
55,1.19
101,1.18
119,1.57
124,1.65
131,1.08
150,1.46
151,1.25
250,1.23
278,1.15
281,1.2
304,1.58
351,1.22
358,1.04
366,1.05
407,1.49
15,1.24
8,1.12
352,1.4
353,1.11
356,1.13
23,1.11
22,1.11
354,1.15
18,1.15
19,1.14
20,1.16
21,1.19
355,1.12
12,1.09
9,1.07
16,1.14
17,1.17
90,1.49
114,1.35
165,1.14
171,1.35
212,1.61
214,1.3
223,1.4
224,1.25
268,1.11
277,1.49
395,1.6
38,1.31
56,1.38
265,1.05
270,1.23
271,1.87
276,1.15
385,1.42
391,1.15
415,1.21
263,1.27
397,1.36
209,1.21
275,1.33
344,1.37
192,1.27
402,1.26
337,1.46
309,1.89
280,1.68
78,1.53
264,1.11
343,1.29
388,1.64
394,1.57
401,1.77
434,1.23
367,1.07
403,1.02
361,1.07
362,1.13
372,1.05
398,1.02
35,1.02
189,1.05
123,1.06
225,1.06
274,1.17
433,1.08
134,1.13
380,1.08
156,1.02
120,1.18
234,1.22
423,1.23
301,1.14
138,1.02
453,1.04
242,1.05
377,1.12
