Lambda,Kendall Tau,p-value,beta_c,beta_min,beta_max
0.012788450608161873,0.5764474458457282,8.114889622460455e-73,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.015630328521086735,0.6086727129650221,1.1758460355522074e-81,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.018472206434011595,0.6347032137740711,4.0380403803548995e-89,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.021314084346936456,0.6695001529473928,3.2959020444283352e-99,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.024155962259861316,0.6830268057828726,1.3853953020992896e-103,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.026997840172786176,0.7082877577809171,1.8604143868273375e-111,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.029839718085711037,0.6846640572622301,1.8766078924884187e-104,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.0326815959986359,0.6557354101024422,4.186071552558138e-96,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.03552347391156076,0.6637761896320861,1.638084883594453e-98,0.025576901216323746,0.012788450608161873,0.03836535182448562
0.03836535182448562,0.6536918363238479,1.1549568186789586e-95,0.025576901216323746,0.012788450608161873,0.03836535182448562
