Degree Centrality,Betweenness Centrality,Closeness Centrality,Average Spreading Ability
0.001249202632989025,0.0013883422339922645,0.0005602400861387307,0.0010149477996470363
0.00191367211644768,0.001414376275485463,0.000580927189347894,0.0013934269372249115
0.001116308726080411,0.0003186119565426016,0.0005313240324761388,0.0005018038003841493
0.0022591962386509863,0.0031520398053891518,0.0006227796265234197,0.0021503852123806624
0.00021263024083689936,1.3793050545875783e-06,0.00033102505033571946,0.00019420090579838544
0.0017276206621009448,0.0008670161351794938,0.0005696525369508859,0.001576287644144559
0.0005847331495303697,4.0013503068728755e-05,0.0004310163388069565,0.0009171385843179225
7.973633392828548e-05,1.5773240970778738e-05,0.0002967542613766049,1.2757723738580076e-05
0.004810759077609364,0.007876636228702152,0.0007147255278621732,0.0034545080834355135
0.0017807782095390664,0.0006295557963708376,0.0005679811446075419,0.001915076085646852
0.0039868169262941375,0.006659196036391849,0.0006723441384855023,0.0034672658071740934
0.0028705081746715202,0.0023116032883061313,0.0006276851147449971,0.002124869764903502
0.0030565596290182554,0.0036575182353841386,0.0006508889676965944,0.002740075554075029
0.002206038691212865,0.004060992276822384,0.0005866466359794525,0.0013934269372249115
0.004066553260222423,0.006867874648786683,0.0006599028928777499,0.0034743534314733045
0.0011428875125705754,0.0008628754887185932,0.0005349904682813354,0.0013537362411493292
0.003322347442835483,0.0032549468876499365,0.0006683878658577605,0.0032631422273568123
0.002073144784304251,0.0034927397618851187,0.0006065173654717799,0.0017407205278862576
0.0013820965143554317,0.00038286503888499595,0.0005413306487745115,0.0012034786060060529
0.0006910482699488194,0.000435789383524092,0.0004988792154990588,0.0009724220538517694
0.0016213055416824955,0.000631954558082108,0.000563544225915746,0.001550772196667399
0.0011694662990607394,0.0004648599446102363,0.0005038257639371635,0.000919973634037607
0.004066553260222423,0.008445934830443192,0.0006870654337639437,0.0035863378954008405
0.0009834148447140044,0.0004134958534611069,0.0005282010407132142,0.0010461333465635655
0.000637890696968491,9.153464380328149e-05,0.0004964228484279884,0.0007300253028187482
0.0026047203863964995,0.006539790553770201,0.0006167051297842436,0.002663529211643549
0.002471826479487886,0.0033333023399390615,0.0006041455341406185,0.002124869764903502
0.00010631512041844968,1.2905378976091695e-05,0.00027260119283117223,5.3865944674004705e-05
0.00324261108336499,0.004052972505601527,0.0006592531753338777,0.0030731938961379534
0.002232617477703029,0.0019428877342434936,0.0005832072390185828,0.00195193173200275
0.002206038691212865,0.0017554231067179306,0.0006130894154229922,0.0011722930590895237
0.0021794599047227007,0.001629106759513371,0.0005730122287855556,0.0019065709364877986
0.0007442058173869406,8.652954179826815e-05,0.00047246058912406454,0.0004394327065510911
0.0015947267551923308,0.0008164721159959879,0.0005747005282768814,0.0017634009256437334
0.0007442058173869406,0.00013798513140151375,0.0004934906659065728,0.0006095356897321587
0.0024186689320497643,0.003037868170907807,0.0006148936496433361,0.0025997405929506488
0.008292579188301417,0.062125194293467835,0.0008538737710592657,0.005295872876370569
0.0003721029086934704,0.0008215229672280593,0.0003236825174979079,0.00011623703850706282
0.0016478843281726595,0.002440439257120309,0.0005591411215199136,0.0013920094123650694
0.0006644694834586552,0.000179002386168383,0.0004567586792626787,0.000413917259073931
0.0024186689320497643,0.00196178831043705,0.000622170969196075,0.0025373694991175904
0.004226025928078994,0.012549810520801846,0.0006945528850130278,0.003121389741372589
0.0005315755765500413,1.6660912540562825e-05,0.0004553940308898617,0.0006152057891715276
0.003029980868070298,0.006108488691443509,0.0006420054690855841,0.0026110807918293868
0.002206038691212865,0.005256719339711484,0.0006071115309579975,0.0015479371469477145
0.0011694662990607394,0.0011616384261365382,0.0005261287074320161,0.0007399479768376438
0.0008239421513152262,0.00028914877149289895,0.000462246256436201,0.0005159790489825714
0.00191367211644768,0.001026216617098847,0.000551518413086975,0.0015550247712469258
0.0028705081746715202,0.0034126151118749853,0.0006407470942143672,0.002693297233700236
0.001116308726080411,0.0002103515318917346,0.0005028330728199463,0.0010744838437604098
0.0009036784852435117,0.00022357783828151747,0.00047527925222331656,0.0008249994684281776
0.0018870933299575158,0.0007953619204179535,0.0005786543855977687,0.0017095349809697288
0.00018605145434673516,2.5401063381513817e-06,0.0003541443675474077,3.118554691652905e-05
0.0003721029086934704,6.31612463115599e-05,0.0004106504714094476,0.00021971635327554554
0.004279183501059323,0.009592178983086822,0.0006830149641688746,0.0029243537858545192
0.0011428875125705754,0.00033391063463568806,0.00048526654606685296,0.0011680404845099972
0.0008770997242955546,0.0017260753189722998,0.0004719920195942831,0.0009086334351588691
0.0013289389669173105,0.0004992476583993873,0.0005413306487745115,0.0018286070691964761
0.001249202632989025,0.0003465804392336448,0.0004910584519040479,0.0007541232254360661
0.0022857750251411503,0.0011498562931083656,0.0005970831768979338,0.0020681687705098126
0.002578141599906335,0.0023304512870297852,0.0006142922382365548,0.0029867248796875776
0.0003986816951836345,1.2905378976091695e-05,0.0003691893139443578,0.00027783487252907695
0.0010631511786422898,0.00013640644165586698,0.0005043233171491994,0.00212345224004366
0.0023920901455596,0.0013858861150411004,0.0006227796265234197,0.0024480654329475304
0.003534977658130175,0.004335526560155214,0.0006332475664310104,0.0027896889241695077
0.0032691898698551545,0.006303611193319171,0.0006464327265499621,0.0034615957077347246
0.0017807782095390664,0.0009565644431393122,0.0005629911206460555,0.001162370385070628
0.0007176270308967764,8.285116737793979e-05,0.00044639701285668806,0.0008972932362801313
0.00393365935331381,0.010235576310527732,0.0006769911888736437,0.0030802815204371645
0.0016213055416824955,0.0009848388311097887,0.000548281901901887,0.0014373702078800208
