Node,Score,Rank
25,0.248237196,1.0
30,0.213324436,2.0
9,0.143149518,3.0
15,0.138569789,4.0
24,0.118238619,5.0
29,0.114300163,6.0
27,0.10264574,7.0
42,0.099121647,8.0
49,0.084677255,9.0
38,0.084204683,10.0
45,0.070516779,11.0
28,0.066756955,12.0
4,0.065529282,13.0
17,0.062830604,14.0
7,0.061972005,15.0
13,0.05716644,16.0
33,0.052846328,17.0
16,0.045352239,18.0
44,0.042182786,19.0
21,0.040670441,20.0
18,0.033411035,21.0
8,0.033292221,22.0
26,0.033050461,23.0
54,0.032786885,24.0
14,0.03269476,25.0
31,0.029372537,26.0
36,0.02923686,27.0
5,0.029157952,28.0
41,0.023251601,29.0
6,0.023201476,30.0
43,0.022365738,31.0
32,0.02089438,32.0
23,0.020332775,33.0
19,0.019234345,34.0
2,0.019082596,35.0
1,0.016092021,36.0
20,0.0148549,37.0
47,0.014194983,38.0
39,0.013314394,39.0
52,0.012700654,40.0
46,0.012037806,41.0
3,0.009072812,42.0
12,0.007383043,43.0
53,0.0043803,44.0
40,0.004362477,45.0
11,0.00330471,46.0
62,0.003008467,47.0
10,0.002373797,48.0
35,0.001644115,49.0
48,0.001193078,50.0
60,0.000928962,51.0
22,0.00087747,52.0
55,0.000136612,53.0
58,0.0,54.0
61,0.0,54.0
59,0.0,54.0
37,0.0,54.0
57,0.0,54.0
56,0.0,54.0
51,0.0,54.0
34,0.0,54.0
50,0.0,54.0
