Starting Node,Average Spreading Ability
1,2.71
2,3.32
3,2.52
4,3.65
5,2.53
6,2.47
7,3.81
8,2.84
9,4.82
10,2.84
11,3.44
12,2.49
13,3.09
14,1.78
15,3.92
16,1.95
17,2.34
18,2.94
19,2.31
20,2.93
21,2.73
22,2.17
23,2.01
24,2.4
25,2.94
26,1.83
27,2.77
28,4.39
29,1.63
30,2.34
31,1.82
32,1.48
33,1.43
34,2.05
35,2.63
36,3.64
37,2.65
38,2.38
39,2.41
40,3.48
41,3.25
42,2.25
43,3.39
44,3.08
45,3.38
46,3.56
47,3.16
48,3.04
49,2.45
50,1.45
51,3.24
52,3.12
53,3.6
54,1.43
55,2.32
56,3.68
57,1.77
58,4.36
59,1.7
60,2.81
61,2.73
62,2.3
63,2.68
64,2.53
65,1.89
66,2.51
67,4.33
68,3.61
69,3.37
70,2.09
71,2.16
72,1.9
73,2.94
74,2.64
75,4.45
76,1.7
77,2.62
78,4.38
79,5.03
80,2.09
81,2.3
82,3.12
83,3.06
84,2.19
85,2.52
86,1.6
87,1.82
88,2.32
89,3.42
90,3.7
91,1.41
92,3.3
93,3.4
94,3.35
95,2.88
96,1.97
97,1.59
98,2.84
99,2.72
100,2.73
101,2.37
102,2.17
103,4.46
104,1.67
105,1.56
106,2.16
107,2.26
108,2.63
109,3.38
110,2.45
111,2.69
112,2.08
113,3.68
114,3.03
115,2.5
116,1.54
117,2.25
118,1.68
119,2.63
120,1.55
121,1.93
122,1.87
123,1.75
124,1.53
125,4.02
126,3.58
127,2.18
128,3.05
129,1.44
130,1.82
131,3.12
132,2.58
133,3.14
134,1.92
135,2.4
136,1.58
137,2.22
138,3.61
139,3.24
140,2.15
141,1.97
142,3.42
143,1.15
144,3.51
145,4.28
146,2.39
147,1.6
148,1.7
149,1.65
150,3.53
151,2.16
152,1.77
153,2.49
154,4.51
155,2.94
156,1.99
157,1.51
158,3.13
159,2.48
160,2.09
161,4.07
162,2.12
163,2.29
164,2.44
165,1.31
166,1.96
167,4.44
168,2.61
169,1.69
170,2.67
171,2.01
172,2.26
173,1.71
174,2.11
175,1.78
176,2.23
177,1.82
178,1.71
179,3.21
180,2.14
181,1.55
182,1.69
183,3.12
184,1.73
185,2.31
186,2.0
187,1.7
188,1.97
189,2.8
190,2.51
191,2.71
192,2.11
193,3.33
194,2.68
195,3.24
196,2.18
197,2.35
198,2.25
199,3.05
200,1.84
201,2.56
202,1.44
203,1.78
204,1.31
205,2.34
206,3.31
207,1.7
208,1.94
209,3.28
210,2.0
211,2.77
212,2.55
213,2.42
214,1.77
215,2.05
216,1.86
217,1.59
218,2.12
219,1.41
220,1.89
221,2.07
222,2.54
223,1.81
224,2.46
225,1.78
226,1.36
227,1.42
228,1.76
229,2.77
230,1.99
231,1.71
232,1.96
233,1.83
234,2.19
235,2.72
236,2.48
237,1.54
238,2.85
239,2.24
240,1.68
241,2.51
242,3.24
243,1.29
244,1.97
245,2.98
246,1.58
247,1.16
248,1.67
249,2.59
250,1.34
251,1.88
252,2.87
253,2.04
254,3.26
255,2.55
256,2.3
257,3.6
258,2.64
259,2.8
260,1.28
261,1.36
262,1.96
263,2.0
264,2.74
265,1.52
266,2.9
267,1.7
268,2.89
269,1.42
270,2.27
271,1.07
272,1.78
273,1.88
274,1.53
275,1.43
276,1.0
277,1.93
278,2.28
279,1.62
280,1.74
281,1.53
282,1.67
283,1.82
284,1.66
285,1.99
286,1.21
287,1.34
288,2.12
289,1.39
290,1.75
291,1.77
292,1.6
293,3.08
294,1.65
295,2.21
296,2.23
297,2.01
298,2.09
299,1.9
300,2.44
301,1.83
302,2.04
303,2.61
304,1.33
305,2.46
306,2.56
307,2.48
308,2.07
309,3.11
310,2.06
311,3.03
312,2.57
313,2.63
314,2.64
315,2.81
316,2.06
317,3.45
318,1.7
319,2.1
320,2.41
321,2.38
322,2.3
323,4.11
324,1.66
325,2.34
326,1.45
327,1.65
328,2.3
329,1.45
330,3.07
331,1.86
332,2.0
333,2.85
334,1.75
335,1.37
336,1.52
337,2.12
338,3.24
339,1.69
340,2.0
341,1.88
342,1.72
343,1.02
344,1.81
345,1.5
346,1.06
347,1.79
348,2.04
349,1.03
350,1.61
351,2.71
352,1.78
353,1.54
354,2.38
355,1.8
356,1.29
357,1.64
358,1.97
359,1.39
360,1.96
361,2.74
362,1.59
363,2.89
364,2.42
365,3.61
366,1.12
367,1.87
368,1.79
369,1.48
370,3.48
371,1.55
372,2.08
373,1.53
374,3.35
375,1.85
376,2.34
377,1.32
378,1.44
379,2.36
380,2.58
381,3.41
382,2.24
383,1.42
384,1.94
385,2.02
386,1.77
387,1.75
388,1.87
389,2.39
390,1.06
391,1.6
392,1.52
393,1.0
394,1.28
395,1.18
396,2.04
397,2.12
398,2.5
399,1.98
400,2.74
401,2.4
402,1.45
403,2.12
404,2.08
405,1.34
406,2.2
407,2.67
408,2.46
409,1.64
410,2.05
411,1.9
412,1.19
413,1.61
414,1.96
415,1.6
416,2.16
417,4.16
418,1.73
419,1.95
420,1.33
421,1.83
422,1.89
423,2.62
424,2.98
425,1.63
426,1.57
427,2.61
428,2.46
429,3.5
430,1.22
431,1.32
432,1.51
433,2.09
434,1.45
435,2.64
436,1.13
437,1.43
438,1.17
439,1.85
440,2.34
441,2.24
442,1.37
443,1.96
444,1.65
445,1.68
446,1.53
447,1.75
448,1.67
449,2.4
450,3.02
451,3.86
452,2.18
453,1.18
454,1.51
455,1.14
456,1.32
457,1.09
458,1.14
459,1.2
460,2.13
461,2.1
462,1.9
463,1.48
464,1.52
465,1.23
466,1.49
467,1.48
468,2.1
469,1.35
470,2.05
471,2.44
472,1.54
473,1.22
474,1.47
475,1.06
476,2.13
477,1.68
478,1.56
479,1.17
480,1.52
481,1.05
482,1.19
483,2.79
484,1.18
485,1.41
486,1.55
487,1.16
488,1.47
489,1.72
490,1.77
491,2.84
492,1.07
493,3.08
494,1.7
495,1.66
496,1.3
497,1.53
498,2.09
499,1.3
500,1.1
501,1.02
502,1.29
503,1.14
504,2.26
505,1.14
506,1.85
507,1.61
508,2.32
509,1.66
510,2.2
511,1.76
512,2.01
513,1.49
514,1.77
515,1.59
516,1.57
517,1.21
518,1.16
519,2.53
520,1.2
521,1.3
522,1.37
523,1.3
524,1.17
525,1.41
526,1.87
527,2.06
528,1.31
529,1.82
530,1.75
531,1.3
532,1.66
533,1.92
534,1.88
535,1.51
536,1.24
537,1.67
538,1.73
539,3.08
540,1.47
541,1.31
542,1.9
543,1.49
544,1.39
545,1.75
546,1.78
547,1.05
548,1.44
549,2.61
550,1.62
551,1.67
552,1.64
553,1.54
554,1.59
555,1.86
556,1.55
557,1.01
558,1.13
559,1.08
560,1.15
561,1.3
562,1.21
563,1.27
564,1.18
565,1.3
566,1.49
567,1.1
568,1.93
569,1.19
570,1.0
571,1.12
572,2.24
573,1.02
574,1.37
575,1.97
576,1.21
577,1.32
578,1.66
579,1.0
580,1.37
581,1.06
582,2.01
583,1.33
584,1.85
585,1.91
586,1.12
587,1.05
588,1.03
589,1.05
590,2.02
591,1.62
592,1.0
593,1.22
594,1.62
595,1.04
596,1.06
597,1.22
598,1.25
599,1.12
600,1.64
601,1.08
602,1.27
603,1.76
604,2.01
605,1.85
606,1.74
607,1.51
608,1.77
609,1.48
610,1.55
611,1.6
612,1.07
613,1.18
614,1.43
615,1.61
616,1.26
617,1.11
618,1.29
619,1.63
620,1.03
621,1.52
622,1.69
623,1.23
624,1.23
625,1.29
626,1.07
627,1.21
628,1.18
629,1.3
630,1.04
631,1.58
632,1.27
633,1.13
634,1.24
635,1.11
636,1.54
637,1.34
638,1.14
639,1.31
640,1.46
641,1.42
642,1.74
643,1.15
644,1.13
645,1.55
646,1.0
647,1.17
648,1.19
649,1.76
650,1.19
651,1.2
652,1.05
653,1.14
654,1.16
655,1.21
656,1.89
657,1.1
658,1.15
659,1.08
660,1.01
661,1.21
662,1.1
663,1.07
664,1.0
665,1.0
666,1.33
667,1.12
668,1.0
669,1.14
670,1.03
671,1.25
672,1.16
673,1.67
674,1.36
675,1.17
676,1.05
677,1.0
678,1.08
679,1.0
680,1.06
681,1.08
682,1.06
683,1.31
684,1.0
685,1.15
686,1.01
687,1.06
688,1.0
689,1.21
690,1.04
691,1.04
692,1.05
693,1.04
694,1.19
695,1.0
696,1.17
697,1.11
698,1.15
699,1.18
700,1.05
701,1.38
702,1.05
703,1.01
704,1.0
705,1.04
706,1.34
707,1.0
708,1.01
709,1.03
710,1.06
711,1.0
712,1.21
713,1.21
714,1.3
715,1.01
716,1.06
717,1.19
718,1.01
719,1.06
720,1.07
721,1.01
722,1.04
723,1.03
724,1.1
725,1.31
726,1.07
727,1.01
728,1.19
729,1.14
730,1.01
731,1.04
732,1.0
733,1.04
734,1.05
735,1.05
736,1.01
737,1.0
738,1.0
739,1.13
740,1.01
741,1.03
742,1.0
743,1.0
744,1.0
745,1.04
746,1.0
747,1.05
748,1.0
749,1.04
750,1.2
751,1.01
752,1.0
753,1.0
754,1.01
755,1.01
756,1.02
757,1.03
758,1.02
759,1.0
760,1.07
761,1.01
762,1.0
