Starting Node,Average Spreading Ability
1,3.06
2,2.82
3,4.49
4,2.58
5,2.43
6,4.43
7,4.86
8,5.42
9,5.01
10,6.99
11,3.43
12,4.43
13,3.57
14,4.65
15,2.93
16,3.82
17,4.48
18,3.83
19,2.52
20,3.73
21,3.06
22,2.99
23,3.28
24,6.12
25,4.77
26,4.36
27,4.44
28,4.92
29,2.86
30,4.43
31,2.8
32,6.44
33,2.73
34,2.35
35,2.7
36,2.35
37,2.4
38,3.78
39,2.72
40,4.2
41,2.28
42,2.56
43,5.13
44,3.98
45,4.7
46,4.55
47,5.23
48,3.49
49,3.43
50,2.77
51,3.31
52,3.99
53,3.33
54,7.09
55,2.45
56,2.2
57,2.25
58,2.49
59,2.68
60,2.76
61,2.8
62,2.64
63,4.5
64,2.79
65,2.44
66,5.05
67,2.88
68,6.59
69,2.42
70,2.47
71,2.68
72,2.24
73,2.6
74,3.26
75,2.94
76,2.58
77,3.12
78,2.73
79,2.71
80,2.49
81,2.4
82,2.84
83,7.61
84,2.72
85,3.43
86,2.54
87,3.47
88,3.86
89,3.08
90,3.15
91,3.25
92,4.52
93,2.96
94,3.03
95,2.52
96,2.0
97,2.43
98,2.44
99,2.34
100,2.5
101,3.94
102,3.86
103,2.84
104,2.75
105,3.3
106,2.19
107,2.47
108,2.59
109,2.64
110,3.81
111,1.64
112,3.18
113,2.95
114,2.83
115,2.72
116,2.31
117,2.22
118,2.24
119,3.58
120,2.78
121,3.07
122,2.35
123,2.52
124,2.45
125,2.41
