feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.15717070074336859,0.07631217438562538,-0.14088369019575606,0.053848660571196555,-0.05926643824091996
Betweenness Centrality,0.09553713415783649,0.19037700728920193,9.807435444453283e-05,0.32060288802329806,-0.11809393222666253
Leverage Centrality,0.07212766098079579,0.05200826498706439,-0.4590939314733573,0.12508988911314833,-0.3754128129335671
Isolating Centrality,0.09168420264735298,0.26517488533152955,0.11874319388422594,0.25318209946127235,0.16306990195865423
GSM,0.12383435370370938,-0.2168385849918257,0.17279677678279054,0.19171379175239683,-0.03409784385838932
H-GSM_1,0.1469864143674059,0.12163604248622156,0.14846668676130073,0.14109468149420468,0.10770853378158714
Local-Global Centrality,0.16012921692598645,0.10183569829311702,-0.024523436934084892,0.03815400660312224,-0.020893854095339955
PageRank Centrality,0.1403843891732462,0.13586807856008787,-0.1928288047566572,0.14589128697144155,-0.13084064678617033
Coreness Centrality,0.1622676109623279,0.0018081134917131228,-0.08748008202259835,-0.08791782134771367,-0.026236888104289473
Extended Coreness,0.15928142024974093,-0.07790646086697336,-0.004439582126607172,-0.14384384860176222,-0.010775420440796624
Global Relative Change in Avg Degree,0.15456126043381843,0.11115285039369036,-0.0663148785281023,-0.0037386988813015894,-0.08863321301783096
Global Relative Change in Avg Clustering,0.07485128575950521,0.23834134976599436,-0.04935346141193677,0.2844716289160834,0.038972417931853534
Clustering Coefficient,-0.0005348242504956189,-0.06310202633114988,-0.2657464888990693,0.0374657091162636,0.7944106522882619
Clustered Local Degree,0.1537865168116207,-0.11447763798152306,-0.04844071058765951,-0.11698264881251302,0.07897415521699211
DIL Centrality,0.13814116392991674,0.196127428172136,0.08811964083281988,0.06533839494994566,0.06622423993126576
I-GSM Values,0.15489160204793137,-0.13693572742449703,0.06662256927148512,0.00017719491166367412,0.0019600068082139743
Gravity Index Centrality,0.1566939325453658,-0.09312870322436505,-0.03289476374116637,-0.13377635524248874,-0.0364668425584774
Gravity Model Centrality,0.15796990941898978,0.12084311555548456,0.03962696802566326,-0.009596927202132769,0.017005647831275776
Local Gravity Model Centrality,0.14866660129193723,0.16813264225703234,0.07281466494197432,-0.020042898408427472,0.0669352740510193
Laplacian Centrality,0.1542691212064986,0.13816129767765806,0.050110204375276204,0.050947509959039135,0.08044250573115122
Closeness Centrality,0.10571258167256217,-0.22502586541855524,0.21707498630233024,0.2572560268939023,-0.05463715999404566
Semi local centrality,0.15747189388066102,-0.0919524126571607,0.04602030932545382,-0.13413408969421503,-0.021270286391246528
Eccentricity Centrality,0.07659697090126295,-0.19268539527078385,0.2718176768249567,0.2296658506363907,-0.1742355643494785
Density Centrality,0.14757894348350434,0.17506792724150314,0.06753850942580832,0.0548908366715255,0.06668233177856257
MDD Value,0.15886352264045978,0.04537792162618845,-0.1561146477038076,0.04750029531495915,-0.03845877918270686
EHCC Value,0.16512125155654794,0.0034508911036278613,-0.01794342848229602,-0.06438331514680468,-0.011039400062917133
HCC Value,0.13784419828001443,-0.20008985776610916,-0.026728611342256712,0.04483761588517032,0.11740611349353074
P Value,0.12077680652207512,-0.23819264072115445,-0.02469410338196346,0.10015047584787937,0.15827865928666743
Extended Degree,0.1608442428762971,-0.07595116845935385,-0.030577764580736997,-0.09357224395712481,-0.00015419312221479886
Eigenvector Centrality,0.15771101863302486,-0.06555502348173664,0.05358801925231185,-0.16405311540825718,-0.031467224429743146
CLC Values,0.160198937256591,-0.05602556516863344,0.060500863680456894,-0.11589767875412138,-0.06144685496518899
Centrality Values,0.1647575309958694,0.029039812612138026,0.026286251461638408,-0.041479460134600035,-0.011567756774346974
Constraint Coefficients,0.08716423803140624,-0.1575333988822893,-0.3410819203903684,0.2785772446974243,-0.0015849176703275044
HVGc Index,0.15531479862210787,0.05534849204217349,0.03633206158921821,-0.19498535267877828,-0.01138335654547294
PE Values,0.16490577824774713,0.02720852136767644,0.026212664387438023,-0.03256546359648055,-0.01391003729049431
H Values,0.15054916041777294,0.13224176160060278,0.08223384585295138,-0.112855125710692,0.04951440459365986
Volume Centrality,0.11441462679738221,-0.24517015799255257,0.16092968285523415,0.10833296786524788,0.025299834253680445
GIN Values,0.12877653167199812,-0.20534314028734027,0.17529218627617557,0.16876164099118862,-0.031597648751426226
LGC Scores,0.14205311184867128,0.179374808935526,0.12066377428896437,0.019501628461501896,0.11649749338968267
DNC Scores,0.15224456012616305,0.08768875489273947,-0.17599282109067083,0.06235231563887717,-0.04736467933415931
EIGSM Values,0.16429221958568088,-0.018753385404483566,0.0207375370328759,-0.09154523978642715,-0.022705671490638814
Societal Capital Scores,0.1604899339526688,-0.07918586345164025,-0.0280016717828755,-0.09664958686765042,0.0011821835477355616
Improved Gravity Index Values,0.1532900775773016,-0.11678890957215823,-0.021906788224453654,-0.14207189546147553,-0.04477393157814407
Extended Improved Gravity Index Values,0.1603986731944087,-0.04547013566923484,0.02954481747237772,-0.15196256383922954,-0.03004297351793738
Node H-Index,0.1443916991455847,-0.10372796243957204,-0.2450144801962194,-0.06660315652226888,-0.025480959408193112
MCGM Values,0.16071013845284873,0.055348873458787556,0.061717617211700895,-0.12263614383926627,0.014710927149827671
GGC Values,0.14762468443071003,0.16752576052082607,0.09283830034237349,0.026237606817890634,0.050581655182491386
Subgraph centrality,0.15320366603606342,0.09852249276409614,0.06761582278227973,-0.1570489185407144,0.02857909955379414
Second order centrality,0.09613403678553653,-0.22087012947021442,-0.042092530404343576,0.31041610361276506,0.07377604240004554
K-Shell Value,0.12615699739574004,-0.15290450520726903,-0.2914769300443406,-0.013200054033906443,0.05755648226157602
